batch,layer,norm,relative_norm
69,model.layers.6.mlp.down_proj.weight,1.8842877176914465,0.024045267726277297
69,model.layers.7.mlp.down_proj.weight,2.151038558964391,0.027049332041451244
69,model.layers.8.mlp.down_proj.weight,3.38437036063579,0.04186499373580908
70,model.layers.4.mlp.down_proj.weight,1.3659241731167966,0.0174813344510069
70,model.layers.5.mlp.down_proj.weight,1.5815015639982737,0.020165518053279124
70,model.layers.6.mlp.down_proj.weight,1.8657790803912189,0.023805835210153656
70,model.layers.7.mlp.down_proj.weight,2.1321787025800405,0.026807963574955983
70,model.layers.8.mlp.down_proj.weight,3.359502505198773,0.041534333470144784
71,model.layers.4.mlp.down_proj.weight,1.3812035602039305,0.01767429934572673
71,model.layers.5.mlp.down_proj.weight,1.6070734572485836,0.020488834723415027
71,model.layers.6.mlp.down_proj.weight,1.9024060902975282,0.024269772670387234
71,model.layers.7.mlp.down_proj.weight,2.169384735283221,0.027271423451431704
71,model.layers.8.mlp.down_proj.weight,3.400445534193864,0.04201756481753825
72,model.layers.4.mlp.down_proj.weight,1.391252758869515,0.017800223078029656
72,model.layers.5.mlp.down_proj.weight,1.6141358357198496,0.020575983089059995
72,model.layers.6.mlp.down_proj.weight,1.9051274619830172,0.02430100805812276
72,model.layers.7.mlp.down_proj.weight,2.183913274557595,0.02744976611767651
