policy,cohort_batch,metric,prompt_denominator,request_denominator,numerator,rate,ties,request_all_success_numerator,order_sha256,bit_order_sha256,new_strict_numerator,new_strict_rate,new_request_all_strict_numerator,new_request_all_strict_rate,new_token_correct,new_token_denominator,new_token_accuracy,true_strict_numerator,true_strict_rate,true_request_all_strict_numerator,true_request_all_strict_rate,true_token_correct,true_token_denominator,true_token_accuracy
I4,29,RS,100,100,100,1.0,0,100,badb224e335199d88149376ad1b9b7898b5603478de6fc29027a2f26effed903,3f488cfa4785197fd1c4e07b9fec103ccae2aad2e375412ed8f35d35a110f7fb,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,1,102,0.00980392156862745
I4,30,RS,100,100,99,0.99,0,99,5b744814c7896ce978118ff29f4bb0814ba449a73ca594b6e93daf72233579f0,c32c971f993a44f78506a78296891e9c3e51260771563c1ed612deb6b56d6295,96,0.96,96,0.96,97,101,0.9603960396039604,0,0.0,0,0.0,1,102,0.00980392156862745
I4,31,RS,100,100,100,1.0,0,100,d358fd52414ae5e6d68e1f71e701f14df2e557a5e321397e76df77eca4fb0c4b,5dbf44bb286e3e98e24d01cb44fe25f1776fa6c5726120c541b5f913b9b63139,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,0,100,0.0
I4,32,RS,100,100,100,1.0,0,100,2a7668bfb9196317c5f445b4453aa01394736fa19dff5003e2a6685b97d4153c,c4d865bc62d406a4c3a63e0d31d0a7bd6f098c5576146c4142d4580e80279ad0,96,0.96,96,0.96,97,101,0.9603960396039604,0,0.0,0,0.0,0,100,0.0
I4,33,RS,100,100,99,0.99,0,99,6422013d8a87a1fb57006adfd32e4e97c940bef322533c1ae00f698b0a7a4f17,c7b2a1aa12a5590b5755c81035ec4161ed34414fb1e953e03aa2d857f0ab940d,96,0.96,96,0.96,98,102,0.9607843137254902,0,0.0,0,0.0,1,101,0.009900990099009901
I4,34,RS,100,100,100,1.0,0,100,6ff2acb20aa40203d23e754c61018effc0207d987bd6c795ba24cebbec84c75e,905ac763f5557b621cb9bc8c9f3aa87bb675e79681e13c87ccf13c0c629616c4,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,1,101,0.009900990099009901
I4,35,RS,100,100,100,1.0,0,100,350184c9708394b62ef66698e4625034af71453186e24f3420de56e65a15ddea,51be4fef533ae41f0f9d4fdb900e20776b6daef0ca0a45d2b1846ee756f37fd4,98,0.98,98,0.98,100,102,0.9803921568627451,0,0.0,0,0.0,1,101,0.009900990099009901
I4,36,RS,100,100,100,1.0,0,100,4e7d474b37801b2178d69c91654a5eea960841eb66f93a98f997f3fcde31196f,44d1626d4bda2ad38e8bff3a0e50ec827197f5c1dd5e5af9dc25e28b2bc04ebe,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,1,101,0.009900990099009901
I4,37,RS,100,100,99,0.99,0,99,6796bc98e363932dbc4b4e1aee7d98263f6e7d9b217dfa54d611fbae8ae8cba6,a26b0fdbe4d38f6dea0d4f62fd1ff04e8005bc202abd06b9d7040b695c921399,97,0.97,97,0.97,99,102,0.9705882352941176,0,0.0,0,0.0,1,101,0.009900990099009901
I4,38,RS,100,100,99,0.99,0,99,16110a7152577615a9936c5d65bef1bb4496a9aea54c34f0913766384ffcb257,799f0af3788a91b1ead6f6a47a2243ed118702b1da1b3b33116596f22cfe21a6,95,0.95,95,0.95,95,100,0.95,0,0.0,0,0.0,0,100,0.0
I4,39,RS,100,100,100,1.0,0,100,014ad9cf8c752efd04aea63f0841f54ad18f5ecdf47dee5bd303c7a53c82175c,fa09696dce711a699e92c4ca6e33cb2dba727aa8c922bc24f428fd471326ea8f,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,2,102,0.0196078431372549
I4,40,RS,100,100,100,1.0,0,100,2af823d3006a1ac25c7aa12f15f8ef89ab8bf30ab846afa0dd1b56531a881b03,02b3a81241d5192c2935b8186effdfa478179dabd4a6be879f87534cb890ddf6,99,0.99,99,0.99,99,100,0.99,0,0.0,0,0.0,1,101,0.009900990099009901
I4,41,RS,100,100,100,1.0,0,100,17341689c0ba44c9b00d6a90fcc4d315801e1ff8f651a7dd009ba0657e2fc7fc,c92d46dfcaa98b4c44f35e77947a917f0e1c38c064c4ed3d74f541bb03eee7f1,98,0.98,98,0.98,100,102,0.9803921568627451,0,0.0,0,0.0,0,100,0.0
I4,42,RS,100,100,100,1.0,0,100,c9e61b635dcff282615070574200bda36369805ea38dae9845c6df33fae969da,13a4e473e280a5f54ae4a2e0060156e087905249309acb0f601e0310557ee4bf,98,0.98,98,0.98,99,101,0.9801980198019802,0,0.0,0,0.0,0,101,0.0
I4,43,RS,100,100,100,1.0,0,100,d24c9a9ca685cb548692089416e924973b8af1f709b5ac5e16b32035b13cc188,4ce01a253dcb753421f2f64e2b228cb30fb085f46f19050d765958752b3d2276,97,0.97,97,0.97,99,102,0.9705882352941176,0,0.0,0,0.0,0,100,0.0
I4,44,RS,100,100,100,1.0,0,100,4067b02c199c5f95498f7a72fbc24e2e21d68e95934a47ca8fee4d61f0844ce3,4b5d19e51f0f3e78b2745d8bebced80f650b4274c4fab4bdc7eeffb02c86d35c,97,0.97,97,0.97,99,102,0.9705882352941176,0,0.0,0,0.0,1,102,0.00980392156862745
I4,45,RS,100,100,99,0.99,0,99,6b9c83d0c14f7812ae666a85890f4ca8fe8034fc948802faa24cd9b6ab669877,1b73f06a4142dff1ba865ca7821c33e27639af9dcd0653990e88fa14e817842b,98,0.98,98,0.98,99,101,0.9801980198019802,1,0.01,1,0.01,2,101,0.019801980198019802
I4,46,RS,100,100,100,1.0,0,100,c606fc8424910c45be689d831d63b9ed6048c4d8bc3399cc4c13727c50ed00e4,8aae5f4043ed6fbf67d0c274b3326db6d473bf0302ba4b5d559aaae63c2a5261,97,0.97,97,0.97,98,101,0.9702970297029703,0,0.0,0,0.0,1,101,0.009900990099009901
I4,47,RS,100,100,99,0.99,0,99,f3552da44cf0c128b67169525209768424e3eadf6b6e99b7f9639990ba7cfd77,62ce763351f0aa32636856f20bc0b1a29abbe7ba5f5c8c4f86ee767f592a3ba3,97,0.97,97,0.97,98,101,0.9702970297029703,0,0.0,0,0.0,1,102,0.00980392156862745
I4,48,RS,100,100,100,1.0,0,100,39377d8b0561b346a1fee90dc09b13eacb8fe7fb04b37f69fcef14fdc4a81e7c,ea3da4a83c6c327ac2cfabe046a8435698ba8ff80ddf8a2b4cf262535475398b,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,1,101,0.009900990099009901
I4,49,RS,100,100,100,1.0,0,100,2b4b71d32a887a5b5a5f3030dec19fb45379bc01d3a0ca6a2f0789c2176f16a4,90a3cceeb8cb2346578d681e45e9bd0e4a665072c80363ca60e9daa4dfad5286,100,1.0,100,1.0,100,100,1.0,0,0.0,0,0.0,0,100,0.0
I4,50,RS,100,100,100,1.0,0,100,f26a356538e40c53990b280351ca4d2fd8312ebf4970e81ad401bc206bab89ab,a804ee10389958b2ae4fd425afdbaf7f0a66cda092b2878197f2ea1e29283f1a,100,1.0,100,1.0,104,104,1.0,0,0.0,0,0.0,1,101,0.009900990099009901
I4,51,RS,100,100,100,1.0,0,100,037ac4c321813f6b1a964a42b9567a98c85645bd6a744769d43309f24dcc173a,f25c4b7fc99e44cae74e94023459c9d894a593121838ee26bb6afc7677bded7a,100,1.0,100,1.0,101,101,1.0,0,0.0,0,0.0,3,103,0.02912621359223301
I4,52,RS,100,100,100,1.0,0,100,9ce14fa299ca8dcee036469556c46b98b8058b19a957abba146d23cab698a66d,903db6e08ea7635d3148674c9c9d994d8abec61200636dd219b1fd97a1a0b7f2,100,1.0,100,1.0,102,102,1.0,0,0.0,0,0.0,1,102,0.00980392156862745
I4,53,RS,100,100,100,1.0,0,100,7f26d60f9749d58c9df819bebcead3a696752da99a6280a5167af62ca9c29732,33c722daf0ae7f527ad3b83ebdd89187a6b1927c6399a9f75070ebb1be3a693c,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,0,100,0.0
I4,54,RS,100,100,99,0.99,0,99,63dab5bd43b876c52366c45fba83139caadc18cb67f8a5561bb5d2186cda56ef,56557e73e021a051ca6b3cc347d33ac18c4f1b974ae33a536374f05c39f3f1a6,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,1,101,0.009900990099009901
I4,55,RS,100,100,100,1.0,0,100,cb5d11414d0e7099be33952159a14f5c17d54a39802c5f7c4acbd60a3bb2cbd6,e836680b194cf99fd70ecfacb3cbe6269a4e34298506833e713bee992449dadc,100,1.0,100,1.0,101,101,1.0,0,0.0,0,0.0,0,100,0.0
I4,56,RS,100,100,100,1.0,0,100,edc8150be6b620d66705a8f6242dd6cad3c49614014f74057b1e6bf7c38dfabe,ab84a6943b4514cccfac181656a4aac89d48de18efeeced161c191b0a094f4e1,100,1.0,100,1.0,105,105,1.0,0,0.0,0,0.0,4,104,0.038461538461538464
I4,57,RS,100,100,100,1.0,0,100,7aee12d22eb2fef2e76faa40edcd5a76fa446e3fe63f32d22936839f6e586725,0c701b5e7b1789e559230d5346087f14474c0172988db4962dec0aa96305239c,100,1.0,100,1.0,100,100,1.0,0,0.0,0,0.0,1,101,0.009900990099009901
I4,58,RS,100,100,100,1.0,0,100,6b7d5341651e255659ecb52125cb91ef266370136f40464d32d45a5455c8bbb5,0a0632217c8637d82f19087db7ce5351aa0e004a04fd1f7b3e440beb923b48f0,100,1.0,100,1.0,101,101,1.0,0,0.0,0,0.0,4,104,0.038461538461538464
I4,59,RS,100,100,100,1.0,0,100,b1762585e08c2fed4c5164e290388defa08e04afbc7898c700b8fc1ab4c69a48,426b047740fec0f24eb08d88f6563dab02828b448370e5d0b3b4923fc0d8d14e,100,1.0,100,1.0,103,103,1.0,0,0.0,0,0.0,0,101,0.0
I4,60,RS,100,100,100,1.0,0,100,4bbefbfca48174e9b05c32077efdc9b2d4cf4fc8d0d3427fddde13f4a9de57e4,42ff857bdcba0f1327e6a16facd8bbb79664d4d3d5cfe725c9c6be1a207e4938,100,1.0,100,1.0,100,100,1.0,0,0.0,0,0.0,0,101,0.0
I4,1,PS,200,100,191,0.955,0,93,9cc8c31cf6cfe5b4c0348b54aef884f45255fa134c0df591a333b60c179e1e82,638f59d75832640476a85b4f120bc7ca97c7456768505f315ed2c5766c60e65f,130,0.65,49,0.49,132,202,0.6534653465346535,2,0.01,0,0.0,8,206,0.038834951456310676
I4,2,PS,200,100,189,0.945,0,92,bc1ace9656fb523480c80300a83df6521e9274f30f833fd13222fc49aaeb32da,16e6f83b3a9f34ceefb168eafd67fd56fbddbecc01170529f4d1fbd592263fb0,130,0.65,52,0.52,134,204,0.6568627450980392,4,0.02,1,0.01,6,202,0.0297029702970297
I4,3,PS,200,100,189,0.945,0,92,877f5e7a73c9724a96e7ec0d26a41da91a9e96ed4c3cbde676a615f44395c82f,a1c5a431fce9c283e8c0856bbf7d4450e826a5ed59423f09644d4603f4987b90,124,0.62,42,0.42,128,204,0.6274509803921569,3,0.015,0,0.0,8,206,0.038834951456310676
I4,4,PS,200,100,188,0.94,0,90,2b4bf02a8687d51ad04c7de5b7ff9f90d5f78be46fd9f2dd452b8e4a418d0656,afc2f1e4e09479fb03d67ba0758d7d91677429fb670a613f3fd677a0e33437e7,134,0.67,48,0.48,136,202,0.6732673267326733,2,0.01,0,0.0,2,200,0.01
I4,5,PS,200,100,197,0.985,0,97,ad48772b9c799639c92dc79726ed43f5b42a4c014b8fda7b713d27e604b46ea5,3028e2d73b3f3df171d411ce8bdd76232307709d638515e80bcaa9fb31c1c176,115,0.575,41,0.41,117,202,0.5792079207920792,1,0.005,0,0.0,1,200,0.005
I4,6,PS,200,100,190,0.95,0,91,789943eb3f33813bc5227f06f63b07c4422cbb67a1d7cd294265ddd4dfa791d7,2d6de79f266b365089a2b4a0b5a6a05d3af2dae5af32b635e55bb967f19f6846,105,0.525,31,0.31,112,208,0.5384615384615384,1,0.005,0,0.0,5,204,0.024509803921568627
I4,7,PS,200,100,191,0.955,0,93,59be3257873bbeea29880747f0ab2015a8b25540c5b7b8c94b5bf2b1c758b860,e6ccb01aa81986799ff8ff7af3e42068c9fcd7b2c31d8e214c285917542c45ac,139,0.695,54,0.54,141,202,0.698019801980198,3,0.015,0,0.0,5,202,0.024752475247524754
I4,8,PS,200,100,191,0.955,0,93,435466c744612dd01f14335ea02d7e2460e7e4332fdfcec020b08da505333f65,ed2575595dddd125d7b3029725f6ca6cc2e28efd303894db83c44ca47476f686,122,0.61,44,0.44,126,204,0.6176470588235294,1,0.005,0,0.0,1,200,0.005
I4,9,PS,200,100,192,0.96,0,94,589d21797da49093b4f8acab964eb83ddc008db029e74b3d9003bfcd00005743,6db8bde800c1f8d3eb6ebfb3e7194fd4cb1dbe054bc247acb1294133ddc760ac,140,0.7,52,0.52,140,200,0.7,3,0.015,1,0.01,5,202,0.024752475247524754
I4,10,PS,200,100,188,0.94,0,91,a4b54a71086efb06a2dfe300af353160653c5835da4f0b8bafbdd26065ec2a19,9035ad797fa6cc1cd9a433ca056961a9bb3209c918ef10244ad4c8d094698ee5,127,0.635,47,0.47,129,202,0.6386138613861386,4,0.02,1,0.01,4,200,0.02
I4,11,PS,200,100,193,0.965,0,94,fc2c803f7b83fb62b02ec3253850b4018e91c855873505e3bf5483932f700efb,fb33d1198deaa01551513cbcdff7f570ad0297e022ee266027dfea3383b6a75a,126,0.63,47,0.47,128,202,0.6336633663366337,0,0.0,0,0.0,5,206,0.024271844660194174
I4,12,PS,200,100,195,0.975,0,96,5433be3e27834169a7a5fcc227cfe2a0dcb97aabacf3dab83872166a1072b486,244afce55106acdd6e1f2acc619b16b6ec95ed61a8bb59b6e1a87fa96a704709,140,0.7,55,0.55,148,208,0.7115384615384616,0,0.0,0,0.0,8,208,0.038461538461538464
I4,13,PS,200,100,188,0.94,0,90,73b92251a7f74fd1505dd868d96e3c776554972772770ddf3665e3a606c4905a,0ad2875ea4105104e169c9de3bd1809169d89e9758f7e3f2fdddc0b99ffdf811,146,0.73,62,0.62,146,200,0.73,2,0.01,0,0.0,8,206,0.038834951456310676
I4,14,PS,200,100,187,0.935,0,90,3a3af062bc9e26fedf2b025f2c06382b7bd9fcfc1774ffa6748ffde07eab938b,dc42fda4ca7a50d141059a8c29704a4a6ea1179f960610a7e3d1c84b4da3e201,130,0.65,51,0.51,130,200,0.65,0,0.0,0,0.0,2,202,0.009900990099009901
I4,15,PS,200,100,197,0.985,0,98,250a14c3f26cb4b96c62a011aa9c0362a917f4c518eae0cc1d69fefd7284bd34,33abfbd9df38210775d3572920186e09263ec51e60bfa8f64a1284d7b849c021,132,0.66,48,0.48,136,204,0.6666666666666666,0,0.0,0,0.0,1,202,0.0049504950495049506
I4,16,PS,200,100,197,0.985,0,98,208e219893e3fe8cd335f321f7454b4edf2cddc40c7ee48247f19e2fd1ffc91f,7374824abfd64f3cd372004a20c5da429528369a7684003b39a7cbb3d44e66db,152,0.76,60,0.6,152,200,0.76,1,0.005,0,0.0,3,202,0.01485148514851485
I4,17,PS,200,100,192,0.96,0,94,5e0a2fa400f7e0c0b6acb788db7126183f657c353d07b7ef98994dacfc974875,c1cd53b8e9694e429932b6096257d016d7a8edf3beed9dcb4c6c62c336d99cd4,146,0.73,62,0.62,150,204,0.7352941176470589,0,0.0,0,0.0,0,200,0.0
I4,18,PS,200,100,195,0.975,0,96,67ceea4c37a063e516c67049d18428f6367cd556d7d2a6d0a1bd0445c4cc87b9,e69c42175138ed90c1f9246b7fbf5d3b019a4ff195edbeed11a29f3f9fc6f3b0,138,0.69,56,0.56,138,200,0.69,1,0.005,0,0.0,3,202,0.01485148514851485
I4,19,PS,200,100,193,0.965,0,94,fa391c014105476e219b520da7da4026b4158d5987af42a20097db428ef0de85,c39891c7ccbf45f0df1d73d60026ff0fa17936e870313b57cc50b0209e4e4a54,137,0.685,54,0.54,137,200,0.685,2,0.01,0,0.0,2,200,0.01
I4,20,PS,200,100,198,0.99,0,98,8660c3c1b998c93e2e93e88a3ee2a0f5d8c524b6dbccc6c3d92ef9c3ba7498fa,31e2061d7ab6877bee6e618ca48a866b64171186463c83d1a7f44df4f66578ab,141,0.705,56,0.56,141,200,0.705,1,0.005,0,0.0,4,204,0.0196078431372549
I4,21,PS,200,100,191,0.955,0,93,a6d5ff0f2cd96ad1ffd06f5e3caf6183ac1eab8f220bc5caf85c8fd0335f50d3,f785dde0eada7900420367918fbb0e29acbba39f2a59a51efd1157a7a101ca1c,124,0.62,44,0.44,128,204,0.6274509803921569,1,0.005,0,0.0,4,204,0.0196078431372549
I4,22,PS,200,100,194,0.97,0,95,fbc3bd8592414e46bbcd6496069bb28c38f1901b052c67f6f459f3330d923af1,8de19049eb7d5265d760050331515cbc3823f77a3b54411e5560ac76ffd96f45,143,0.715,56,0.56,145,202,0.7178217821782178,0,0.0,0,0.0,2,202,0.009900990099009901
I4,23,PS,200,100,197,0.985,0,97,0b18c5b369c17c17b7032390f4b1745daeb08c51111fe4448411ebc406496a3a,f511dccfa0afbc78c48a2002b374454e641a67d69caf7a10209f56e5bd23e792,135,0.675,52,0.52,135,200,0.675,1,0.005,0,0.0,1,202,0.0049504950495049506
I4,24,PS,200,100,186,0.93,0,88,92b4bc1d768a70a61da33840f37b0c7b0dd69e93173fd44ec83cfbd4a45543f3,4750c5e4a7d48449f02bff07b5c54a55eb74c85a0d8f861b38f68c167ba260ef,121,0.605,47,0.47,127,206,0.616504854368932,2,0.01,0,0.0,6,204,0.029411764705882353
I4,25,PS,200,100,193,0.965,0,93,ae492affb2cbe0f07412c99fe19d0c42b1c7673e46945da19e5644048dc241b2,734f13f454ee384f31287350310b26880fa2176a8a1d0e82303a10c3dbdba617,140,0.7,50,0.5,142,202,0.7029702970297029,0,0.0,0,0.0,3,204,0.014705882352941176
I4,26,PS,200,100,192,0.96,0,93,64f08fee42dd2a11d997015bd591b6881c7374e2b236647e813856fbc6eb5760,aa397b1fa8ca98b283a922a4ab2cfd6270f2c78b62647715bf4f7a08645280bd,134,0.67,46,0.46,140,206,0.6796116504854369,2,0.01,0,0.0,2,200,0.01
I4,27,PS,200,100,189,0.945,0,94,c0b2ecc03215777810d3d89cb88f6aef6044dc1d43612c5cef6eb1cdf928f3d3,9e2a723f10aa88f3db46e7af567576aa8c9dcfd073c09cb559a083547e9fb084,140,0.7,57,0.57,141,202,0.698019801980198,4,0.02,1,0.01,4,200,0.02
I4,28,PS,200,100,192,0.96,0,94,6935a94fe6ef3ccca1d7d190703a8c1adce122175940b3c5bb829f339f0f0101,5f1d17d292ddf94414a40755609fcbca0c0510b6f15f4cec49c1111bc8195570,138,0.69,56,0.56,144,206,0.6990291262135923,2,0.01,0,0.0,2,200,0.01
I4,29,PS,200,100,192,0.96,0,95,fc384ddcff64b9fbc2a0cf7b8484a2a34c47f16b60662c5425782a4c9a18d359,f2d002b20ca8f11c5c7f867fdeefe10f427d4da698bbda2b278137c5f1e67556,130,0.65,50,0.5,132,202,0.6534653465346535,0,0.0,0,0.0,2,204,0.00980392156862745
I4,30,PS,200,100,189,0.945,0,91,0bcbbceadd66ff7ce3479308c4fb61b21400b22181ee1f372b873e617f6bd891,29e06bc4a4a68e8c04cc68362d929087744ea26974f9025601e8215c716ec7cb,135,0.675,52,0.52,137,202,0.6782178217821783,2,0.01,0,0.0,4,204,0.0196078431372549
I4,31,PS,200,100,196,0.98,0,97,eff444d91bb44ec7622c7da5f526b0798c588a4f75ac5ae2278468c57ee13226,2b9fc55fe108b62057f96462168e6576ff200232ed624cdbcdd331b9d0c27f57,134,0.67,51,0.51,136,202,0.6732673267326733,0,0.0,0,0.0,0,200,0.0
I4,32,PS,200,100,199,0.995,0,99,d026033d27c240794aa121090c1ffe03d18a22dc4c4181a8fb35234307d691ec,7f292ad767ccd888db2218c3b74f25d4a10b34c26e5bdbb567dc22aedae6ebd3,148,0.74,61,0.61,150,202,0.7425742574257426,0,0.0,0,0.0,0,200,0.0
I4,33,PS,200,100,192,0.96,0,94,6a3ba22e3966e50f2a6481535c2e0b13ebd9bccb00741fe197002077689aa426,923160843b980994cf489497ab91ee8f9d33f133ef739365ed5234a3fb8be53d,139,0.695,54,0.54,143,204,0.7009803921568627,2,0.01,1,0.01,4,202,0.019801980198019802
I4,34,PS,200,100,196,0.98,0,97,64ee6656b74ae83a50cec14db6464920d0de44a130e955c87be550bab87c3f8c,17202a128d375fe6d6a914ea3253bde452e265f3c7b923c471cbead5e1956969,140,0.7,51,0.51,143,204,0.7009803921568627,0,0.0,0,0.0,2,202,0.009900990099009901
I4,35,PS,200,100,194,0.97,0,94,fb8f9529ff84cf38b688a2a0dfd98dca406f68e0b4ed6e8467aff858bf4d2edc,4ece7e294f4cd3baf64b0d2d976ccf99aaff74c093a824dffbf4ed463f90acd3,133,0.665,50,0.5,137,204,0.6715686274509803,0,0.0,0,0.0,2,202,0.009900990099009901
I4,36,PS,200,100,196,0.98,0,96,dbeb4e3fe719f0ec3a4d9eebaf0dcc2e39c186f11d95e9dac49680319d2c7ab6,91ec04243ed64394a4395ec3b2613a892b98d225de21ad5d10321728a29f3f3e,143,0.715,57,0.57,147,204,0.7205882352941176,0,0.0,0,0.0,2,202,0.009900990099009901
I4,37,PS,200,100,194,0.97,0,95,f0f6018cf4a9e9a537296d0c590bc45829daffcd00b077e9302669389c67cc68,3c5f948e1249f4639fc8be629751b44d62302c450ca1b9b25077eafceeb3f7a2,147,0.735,65,0.65,151,204,0.7401960784313726,1,0.005,0,0.0,3,202,0.01485148514851485
I4,38,PS,200,100,195,0.975,0,96,33cf1c8f40a3d8bfdd2af5201092355faf9e19a7cfa02b9eb5a3dd0a2c272cc5,4566e7bf397c09614e19a99155e899096ce5d991a151ae13a511d536f2dc9378,132,0.66,52,0.52,132,200,0.66,0,0.0,0,0.0,0,200,0.0
I4,39,PS,200,100,195,0.975,0,95,c2a83b55cf4ec31259bceffc4dc384d7f231cff62a47cb0f8608bcdbf5e5cdf7,65ffa30489a924cad0874317a9a1274df85a102eafa989c9c19be6d58cc8e4fe,143,0.715,56,0.56,145,202,0.7178217821782178,0,0.0,0,0.0,3,204,0.014705882352941176
I4,40,PS,200,100,198,0.99,0,98,4d56dd26fce21818758b90dc347bc4185df16d0821bca2701198115c0091279f,16b4173649b883ae8745ce606e921a626e41c4c29539c591f596d42619c7dac2,141,0.705,51,0.51,141,200,0.705,0,0.0,0,0.0,2,202,0.009900990099009901
I4,41,PS,200,100,195,0.975,0,95,01e74ee1c08c52a150b9f415d7f13fb230e672cbab001ab3800c69e3306e174b,035eb78d0cfa169a26398a25b2618210e2effc13d37f83b9b39c8057a20400d8,150,0.75,63,0.63,154,204,0.7549019607843137,0,0.0,0,0.0,0,200,0.0
I4,42,PS,200,100,195,0.975,0,95,0226b6f10b42cea75de40f062df336e3ac724c7b639ea45db5b85b4b08986556,e42c14027df98e77e2187da403b1f3dc271f74c215371f09b553f8ec737517f7,137,0.685,48,0.48,139,202,0.6881188118811881,0,0.0,0,0.0,2,202,0.009900990099009901
I4,43,PS,200,100,196,0.98,0,97,026957dc8f26b6c5a19c1a1dcd04c013aae62e536a32aa25722faf3aea8a6684,63292c475da00810bc7b6a1d208a9420f87a60b8fc397d24acf5dd4541c3eba3,136,0.68,56,0.56,140,204,0.6862745098039216,0,0.0,0,0.0,0,200,0.0
I4,44,PS,200,100,196,0.98,0,96,386e80fba971bbb3802b1f0678ebb4a0e12775340650aa017ecf6e9210862ca8,3ab4c5a67737ddacb7d8eb2cea78e6f9ef4192c8408214fcc6eebcaef704472a,152,0.76,64,0.64,156,204,0.7647058823529411,0,0.0,0,0.0,2,204,0.00980392156862745
I4,45,PS,200,100,188,0.94,0,93,efafd347c4320e15095fe3e2f378c2f4492862e29268e92253aac0a1e32cb901,c8547ed1cb99b46d00cae4fcee280dd090d80f0dc05b628b3884af5db6c97fb6,140,0.7,54,0.54,142,202,0.7029702970297029,4,0.02,2,0.02,6,202,0.0297029702970297
I4,46,PS,200,100,194,0.97,0,95,294f2a79c0bc3c0708474bde04344c695bdd54b2171d79b1576922be8746b3ff,8ff5af8a47f0555aa7aa8ab67d868ab3ee370928449992b8ce82452a27427cdb,141,0.705,57,0.57,143,202,0.7079207920792079,1,0.005,0,0.0,3,202,0.01485148514851485
I4,47,PS,200,100,190,0.95,0,92,31dd1837223913ba62339680ed3645b9605701e7116b0f7d67c67745510f7175,87fc06ced06a9f8c7d37c0f3f8456f13122f76ee50f6ac9858a6e229184a1b0f,137,0.685,55,0.55,139,202,0.6881188118811881,2,0.01,1,0.01,6,204,0.029411764705882353
I4,48,PS,200,100,192,0.96,0,93,faaa4e55a2b09d7fd27bd591fd6256e4d0fd98ac8df7925878f53dc11c594a0c,739c3bc5232894c57463bd5b3a36d43871823ee020d67c91b0b84c283ad7361f,136,0.68,54,0.54,140,204,0.6862745098039216,2,0.01,0,0.0,4,202,0.019801980198019802
I4,49,PS,200,100,195,0.975,0,96,7f04d23814e64b5b95c5566f028dc73e3911c12f66a6fce22058a6abc81a95c5,c17a5769badf5b0bd0b044d375ad1cd34a06e20056f44074a3d7c543dcfb1501,136,0.68,55,0.55,136,200,0.68,1,0.005,0,0.0,1,200,0.005
I4,50,PS,200,100,194,0.97,0,95,611bf0fc2556dd974f325d76cdffe47a32487ccd397dcbfaea061e8a5caa44a6,76cf72f8918f8f5e663fbb5d18be712f7bd519f338ffc77f190e1af9b59376d3,137,0.685,54,0.54,145,208,0.6971153846153846,2,0.01,1,0.01,4,202,0.019801980198019802
I4,51,PS,200,100,196,0.98,0,96,de9d62eaaf6dec137fc9195724c4b9b5176d83f7b754ab72ab42dead5cd0ed05,d7268fa8432a760e3480bd7deeb5dd9a818d95601a713b11361a4dd7068c0a98,153,0.765,64,0.64,154,202,0.7623762376237624,0,0.0,0,0.0,6,206,0.02912621359223301
I4,52,PS,200,100,198,0.99,0,98,a2d3501b7b4add5e26f73ee940339835c6ead2601d4bdaaab4a530aa82132d15,20341f912e588fcae0e768eca2e2cdab8c0cd595f0f6b1ce3991960e2862b411,148,0.74,57,0.57,152,204,0.7450980392156863,0,0.0,0,0.0,3,204,0.014705882352941176
I4,53,PS,200,100,193,0.965,0,95,69838fdc175506fda322d95cb3d281ee33e41fb39d7329c3cd2b2fbc7427e8cd,1beb74fadb4ab649cd38f3986b0dd53baf0ab36635e2f9b57339cbff97ba6503,133,0.665,49,0.49,137,204,0.6715686274509803,1,0.005,0,0.0,1,200,0.005
I4,54,PS,200,100,197,0.985,0,97,50ceaacb80c9191f982151d07b6f98987df5582543964d9d49363130a24514aa,e9f9a1c0fad18086baf37fdc843b7f84eb8ba8e090aec2502ce9ff2d82ae120c,156,0.78,64,0.64,158,202,0.7821782178217822,0,0.0,0,0.0,2,202,0.009900990099009901
I4,55,PS,200,100,198,0.99,0,98,2ec5397f58ffbcdd16165d21bc9bf38110374bf9a5111fa28592f24012d40ada,db560f99bdb725582cdb0325598034347e66a771da4a7846d0c6bb7956035e5a,145,0.725,56,0.56,147,202,0.7277227722772277,0,0.0,0,0.0,0,200,0.0
I4,56,PS,200,100,190,0.95,0,93,dafde2ff55dc7d5f053c964c17c4d7eb217f89f4adc564346ec5337ca3279709,48917d2a01ea334829573e7124fca10aa39b70d559ca9975e1a8d2ce320d4fce,146,0.73,58,0.58,156,210,0.7428571428571429,2,0.01,0,0.0,10,208,0.04807692307692308
I4,57,PS,200,100,199,0.995,0,99,5040fe0bd85ff1b57a9a162dfa313c08220d637955e21b88f756be6aa2aeca23,95c935f56eb93546f7e3ef393487ff22208b9b7d45138fba66fe68a95e79e6c8,151,0.755,63,0.63,151,200,0.755,0,0.0,0,0.0,1,202,0.0049504950495049506
