F1t_Kt_norm_mean,H1_deltaK_norm_mean,base_action_norm_mean,completion_rows,cosine_mean,direct_drift_signed_dot_mean,direct_write_norm_mean,endpoint,key_delta_norm_mean,key_drift_action_norm_mean,layer,mapping_relative_max,panel,signed_cross_negative,time_split_residual_max,valid_positions
466.3564172425862,1.0056477857696968,32.32233102071772,128,0.08246388365908783,-888.2873408050884,46.03637382313266,BASE_MEMIT_W100,48.609744124544754,469.28010914647166,6,6.001604611185052e-07,GeneralEval128,94,0.0002996616378906936,16384
176.02011755420963,0.6310876550542481,10.320536341248564,66,0.07218181746373795,18.97363182792649,14.428606112887724,BASE_MEMIT_W100,15.633436316974274,176.0230841805911,6,5.678919799864544e-07,H_active_variants,26,0.000142767492951715,1040
172.91718226926955,0.8586164308517271,10.570313191951424,600,0.06657650563359387,-90.80757603450346,14.240779442002676,BASE_MEMIT_W100,15.943397883595463,173.89235078897264,6,5.795165874827296e-07,H_diag_B1_R100_P200,382,0.00016992479917187755,9776
124.77373156584002,0.3089466351122749,7.709160017364497,2000,0.08052467428493924,-73.58281223825622,10.205188598653555,BASE_MEMIT_W100,11.581581464473176,125.67145044467301,6,4.313902797256722e-07,N_diag1000,1350,8.350841142388956e-05,18110
101.09627685200773,0.45605846635869746,8.658178769738377,512,0.05869217720253048,-139.9997777821065,13.134796565724344,BASE_MEMIT_W100,12.778725379506817,102.06150622284548,7,5.638005225134003e-07,BaseEval256,440,6.839246610946757e-05,4459
590.4670242157697,1.5786946853515973,36.17521581630971,128,0.015131716327467609,-3536.908333563922,61.8798645631403,BASE_MEMIT_W100,53.590101810200494,595.235558427606,7,6.366550466306371e-07,GeneralEval128,119,0.0003552930900510944,16384
141.8264313952693,0.9146956504894033,11.627371577101892,66,0.06717587777237373,-377.3178216749805,19.942803715704656,BASE_MEMIT_W100,17.34848997049754,143.19231316008197,7,6.669887867535164e-07,H_active_variants,66,0.0001469259977369413,1040
142.52563475271404,1.1338529442967762,11.854054162084505,600,0.04309632846847985,-284.47582711284343,19.084278751718696,BASE_MEMIT_W100,17.65479330468221,143.6645736862678,7,7.292749155634492e-07,H_diag_B1_R100_P200,538,0.00016933875015533964,9776
98.97211893263697,0.46754073222870945,8.749023737309155,2000,0.06854962894617804,-135.4399133071968,13.605513071102585,BASE_MEMIT_W100,12.937227332473343,99.91178706132708,7,6.018167997948548e-07,N_diag1000,1761,8.56453959812563e-05,18110
269.2453788992114,0.7528491275436873,8.827857580143442,512,0.019205430367204564,-443.4035448952065,24.014996935071004,BASE_MEMIT_W100,12.612195599106538,269.56041490242944,8,4.991840965845457e-07,BaseEval256,372,0.0001705343053506467,4459
1676.6110948805908,2.4532962832409995,38.261248527117495,128,0.003598389499943449,-15563.899222402182,119.66814759401983,BASE_MEMIT_W100,55.03896032662597,1683.2513574628626,8,5.451244950936545e-07,GeneralEval128,107,0.0009410680362400842,16384
381.60654565035395,1.5386060574085871,12.051794695715003,66,0.012244549243864672,-689.8196270789157,35.78747753135556,BASE_MEMIT_W100,17.411139024905452,381.69688617198125,8,6.206143784498876e-07,H_active_variants,46,0.0003822174646933075,1040
379.30244783732,1.8105115837074557,12.295714901620151,600,0.014924227111892936,-1055.9326806459705,35.61398444577588,BASE_MEMIT_W100,17.76354099731032,380.0552940886186,8,6.259566318265701e-07,H_diag_B1_R100_P200,444,0.0004098691360875589,9776
263.3695601901753,0.7702770779900334,9.000494889275556,2000,0.019299801996313044,-458.3437720206415,24.9663132456534,BASE_MEMIT_W100,12.88265539363121,263.6493298738278,8,5.349006506807695e-07,N_diag1000,1442,0.00020358625712975725,18110
