phase,arm,unit,K,endpoint,locality_denominator,locality_numerator,rephrase_accuracy_denominator,rephrase_accuracy_numerator,rephrase_strict_accuracy_denominator,rephrase_strict_accuracy_numerator,rephrase_strict_success_denominator,rephrase_strict_success_numerator,rephrase_success_denominator,rephrase_success_numerator,rephrase_target_new_nll_mean,rephrase_target_true_nll_mean,rewrite_accuracy_denominator,rewrite_accuracy_numerator,rewrite_success_denominator,rewrite_success_numerator,rewrite_target_new_nll_mean,rewrite_target_true_nll_mean,endpoint_identity_sha256
2,c1,9,7,accepted_z,1000,884,200,142,100,58,100,100,200,200,1.3530943987565116,9.750063698291779,100,98,100,100,0.06902866606018505,11.08238805770874,1c504ae3af20c93e2114e2cba2c8b5b46c31d4b7b82a3546c6d6fb85e3c45295
2,c1,9,7,post_writer_W,1000,884,200,123,100,43,100,88,200,187,1.9081402609718499,8.451518743932247,100,98,100,100,0.08173366895643994,11.068658714294434,01986eff2a679a787cfd202a888db63bf582af05d75d17d9135159d837aa4948
2,c1,9,7,pre_writer_W,1000,884,200,120,100,42,100,89,200,188,1.9721461070049555,8.422478900253772,100,98,100,100,0.144434233129723,10.914682023525238,b908b32dc1a81dffd91c4f5c4e3184777eacd2a80fab946f2b63518bb9ad0894
2,c1,9,8,accepted_z,1000,884,200,143,100,58,100,100,200,200,1.3010917456017341,10.022950873374938,100,98,100,100,0.06537260332959705,11.545425052642821,dd0d63d666e982adc7d00c092928dfe0d7522030847230d23f76e6213a630878
2,c1,9,8,post_writer_W,1000,884,200,126,100,46,100,88,200,188,1.8396317056554836,8.633845888078213,100,98,100,100,0.07127912094350904,11.534868049621583,3482233e98d2f6adba6f6b2885422af21ef49ebbb8531f0141d3f08bf3f3eda6
2,c1,9,8,pre_writer_W,1000,884,200,123,100,43,100,88,200,187,1.9081402609718499,8.451518743932247,100,98,100,100,0.08173366895643994,11.068658714294434,01986eff2a679a787cfd202a888db63bf582af05d75d17d9135159d837aa4948
2,c1,10,1,accepted_z,1000,913,200,2,100,0,100,10,200,27,9.076764310598373,4.904488991266117,100,0,100,16,8.903100538253785,4.559244881123305,e4d852edd81ebf0977961fff9cdfbb5835b3089591c0817ae68ee7f3c1ac4a6b
2,c1,10,1,post_writer_W,1000,904,200,2,100,0,100,10,200,26,9.070027883052825,4.954977651964873,100,0,100,16,8.482069582939149,4.556437047384679,c8534cd8a9fe4a7d0b67a90281601f579ea269e83742e166bf3b884a1abac2fe
2,c1,10,1,pre_writer_W,1000,913,200,1,100,0,100,7,200,18,10.731110647320747,4.728026032955386,100,0,100,9,11.81848713874817,4.69610164151527,0b25b948e59fe623dd3e4731fcf943f5a79db4e5cd2f529010a0afae294b0256
2,c1,10,2,accepted_z,1000,904,200,14,100,2,100,32,200,83,6.389223850145936,5.471887987367809,100,8,100,50,5.224859836399555,5.070048558861017,96f6f1ef25e458a21760db637c1c8354a2895fe1b7bbfcb6a10a0153425eab50
2,c1,10,2,post_writer_W,1000,901,200,7,100,0,100,22,200,67,6.809314572662115,5.329744261018932,100,10,100,56,5.042768163979053,5.135470585674048,4d1ea1773e5cc12a86a41c35248a179861fa1b1b6c4027776e71934bfc0c1778
2,c1,10,2,pre_writer_W,1000,904,200,2,100,0,100,10,200,26,9.070027883052825,4.954977651964873,100,0,100,16,8.482069582939149,4.556437047384679,c8534cd8a9fe4a7d0b67a90281601f579ea269e83742e166bf3b884a1abac2fe
2,c1,10,3,accepted_z,1000,901,200,62,100,18,100,81,200,174,3.316559775872156,7.2375449834764005,100,51,100,97,1.904844910185784,7.416664024591446,e4fe3bab4a7c5d9fb8f2376544d479e0c0c7ec457d9a18c2fff8cb2fdb5cbf09
2,c1,10,3,post_writer_W,1000,896,200,48,100,11,100,66,200,154,3.8547602760232986,6.618626053482294,100,53,100,96,1.8655753610655665,7.411334666013718,55c5621bae230468d044eb971df8363c85a2396e38dbd9ec3f464c7d6e38c664
2,c1,10,3,pre_writer_W,1000,901,200,7,100,0,100,22,200,67,6.809314572662115,5.329744261018932,100,10,100,56,5.042768163979053,5.135470585674048,4d1ea1773e5cc12a86a41c35248a179861fa1b1b6c4027776e71934bfc0c1778
2,c1,10,4,accepted_z,1000,896,200,96,100,33,100,92,200,188,2.233488209709467,8.015321422815322,100,81,100,97,0.74816233251011,8.503005120754242,fa73053424bd33aab5015afcb3f7d7ea28a9f900a4e619386dbde5cd03a3a8ae
2,c1,10,4,post_writer_W,1000,894,200,82,100,24,100,80,200,172,2.878093691468239,7.180113622993231,100,83,100,97,0.7358595587592572,8.469480879306793,a0ccf26ce5e9a29fe486be6d235298dcfc29104420e63784829bdd373dd60c35
2,c1,10,4,pre_writer_W,1000,896,200,48,100,11,100,66,200,154,3.8547602760232986,6.618626053482294,100,53,100,96,1.8655753610655665,7.411334666013718,55c5621bae230468d044eb971df8363c85a2396e38dbd9ec3f464c7d6e38c664
2,c1,10,5,accepted_z,1000,894,200,124,100,48,100,93,200,190,1.803187146668206,8.41570631057024,100,98,100,99,0.24820477245259098,9.268483091592788,e4600a9faec2678129111f5ea31e4938c3d6a87ce21a95c313da60b603cb8387
2,c1,10,5,post_writer_W,1000,899,200,101,100,35,100,85,200,178,2.475385774485767,7.46356212824583,100,98,100,99,0.24819040569709613,9.253941190242767,d2987b27180aefd83689d5e656c2190aaeaa373423daf811e8b6f4e9246b37be
2,c1,10,5,pre_writer_W,1000,894,200,82,100,24,100,80,200,172,2.878093691468239,7.180113622993231,100,83,100,97,0.7358595587592572,8.469480879306793,a0ccf26ce5e9a29fe486be6d235298dcfc29104420e63784829bdd373dd60c35
2,c1,10,6,accepted_z,1000,899,200,130,100,51,100,94,200,191,1.5710415072116302,9.112293418645859,100,100,100,100,0.07510565145639703,10.44608094215393,efa0b66dab3a8d0fc5413f090c33194c69b76a348e0a481490a79e30a9e32cf9
2,c1,10,6,post_writer_W,1000,900,200,117,100,46,100,86,200,181,2.2187750575854444,7.936409881711006,100,100,100,100,0.07393684816197492,10.412527532577515,09fbd480d7f86f5f80c5c4a229e2ed0c0446e66987fe6e73c274c274be921851
2,c1,10,6,pre_writer_W,1000,899,200,101,100,35,100,85,200,178,2.475385774485767,7.46356212824583,100,98,100,99,0.24819040569709613,9.253941190242767,d2987b27180aefd83689d5e656c2190aaeaa373423daf811e8b6f4e9246b37be
2,c1,10,7,accepted_z,1000,900,200,138,100,56,100,95,200,194,1.3927203060124884,9.633112751841544,100,100,100,100,0.03311833205050789,11.443566069602966,158657300d56d3541560c7279b95146510f7eaefa0b94b2a77225fa0a8c1b773
2,c1,10,7,post_writer_W,1000,901,200,123,100,47,100,89,200,186,2.0285348357912154,8.311062797307969,100,100,100,100,0.032561535630375144,11.439926581382752,80115204e3bf4b1cc69cb508c7f54e9416bc34217698fd36461304da007c8764
2,c1,10,7,pre_writer_W,1000,900,200,117,100,46,100,86,200,181,2.2187750575854444,7.936409881711006,100,100,100,100,0.07393684816197492,10.412527532577515,09fbd480d7f86f5f80c5c4a229e2ed0c0446e66987fe6e73c274c274be921851
2,c1,10,8,accepted_z,1000,901,200,138,100,56,100,95,200,194,1.3641855117166415,9.73789295643568,100,100,100,100,0.026208570047747345,11.637196292877197,d7ca40fe4ea5369bdf1c1df8b6acf970359304d78370469486ead7c6f31eaa30
2,c1,10,8,post_writer_W,1000,901,200,124,100,47,100,90,200,188,1.984120898086112,8.355567471235991,100,100,100,100,0.026051238956279123,11.635225415229797,e7bf576334c5cadbcc74cb004e7b577a6335c1a9163bda535698eedf08ee3284
2,c1,10,8,pre_writer_W,1000,901,200,123,100,47,100,89,200,186,2.0285348357912154,8.311062797307969,100,100,100,100,0.032561535630375144,11.439926581382752,80115204e3bf4b1cc69cb508c7f54e9416bc34217698fd36461304da007c8764
2,c3,1,1,accepted_z,1000,893,200,6,100,1,100,18,200,45,8.13611200273037,5.126287063332274,100,3,100,21,8.171930370330811,4.935172931216657,e5cafd7d99ed5d0cb04d9cf6238707c508397afb3602b1da7c7160d08e7c67fd
2,c3,1,1,post_writer_W,1000,888,200,5,100,0,100,16,200,47,8.20333350211382,5.232003160696476,100,3,100,22,7.807551463842392,4.921054241657257,59427c6548c3b473098cb741c8d71b349fe8087d71478efb38670fc2610f778a
2,c3,1,1,pre_writer_W,1000,893,200,1,100,0,100,8,200,28,9.821011565327645,5.002348951343447,100,0,100,13,11.102700235843658,4.942956403158605,459bbe0cbf1983aa0dceed51093c0a548392fc0d10648ec47303e99c63aeb311
2,c3,1,2,accepted_z,1000,888,200,24,100,5,100,44,200,109,5.496822042651474,5.5911206351965665,100,16,100,56,4.666711580753327,5.114219693541527,6602e5f207846a52be02ffa3b01d449a41322aa5c24a108d52125f487ea0434f
2,c3,1,2,post_writer_W,1000,889,200,16,100,2,100,30,200,84,6.064176296591759,5.483418765179813,100,18,100,58,4.519544407725334,5.130795732736588,c21a304804b917b232efdf7d5fd9de19f88b3b68c8b67b2d3f0d63a7516182ea
2,c3,1,2,pre_writer_W,1000,888,200,5,100,0,100,16,200,47,8.20333350211382,5.232003160696476,100,3,100,22,7.807551463842392,4.921054241657257,59427c6548c3b473098cb741c8d71b349fe8087d71478efb38670fc2610f778a
2,c3,1,3,accepted_z,1000,889,200,72,100,19,100,87,200,185,2.983319003218785,7.43280811920762,100,48,100,98,1.7300190380774438,7.2744997382164005,e177de30317846fdaaba80296b50dd0593e926e36b089c0bd11814c2fd5dfe87
2,c3,1,3,post_writer_W,1000,880,200,57,100,15,100,69,200,160,3.6538842602074144,6.695569817982614,100,50,100,97,1.7012010572105647,7.270413403511047,faeffb2bd6030ca14f25337c4d39c36f4fcb4f43e658da85448fcb9653bf5aee
2,c3,1,3,pre_writer_W,1000,889,200,16,100,2,100,30,200,84,6.064176296591759,5.483418765179813,100,18,100,58,4.519544407725334,5.130795732736588,c21a304804b917b232efdf7d5fd9de19f88b3b68c8b67b2d3f0d63a7516182ea
2,c3,1,4,accepted_z,1000,880,200,103,100,35,100,93,200,191,2.17115339579992,8.278191653490067,100,88,100,99,0.6706278416933492,8.649074447154998,492ac5d854f4710b64c5b4f0d127638bf6fa2043a8143f334b625400df8cf0da
2,c3,1,4,post_writer_W,1000,880,200,83,100,24,100,80,200,177,2.8206533993035556,7.310490490421653,100,89,100,99,0.661759898206219,8.647443881034851,8e253470c51c7da119b05f9cf04587b3191585e59dac266a051a376d08c4417d
2,c3,1,4,pre_writer_W,1000,880,200,57,100,15,100,69,200,160,3.6538842602074144,6.695569817982614,100,50,100,97,1.7012010572105647,7.270413403511047,faeffb2bd6030ca14f25337c4d39c36f4fcb4f43e658da85448fcb9653bf5aee
2,c3,1,5,accepted_z,1000,880,200,123,100,45,100,95,200,193,1.7352959056419786,8.780953991413117,100,96,100,100,0.2882038543722592,9.686494691371918,25a5a46318d55bd31e445dc5d8c5ada75089e088157f75b8c8e6196ab3957043
2,c3,1,5,post_writer_W,1000,884,200,99,100,32,100,84,200,181,2.4612687855504918,7.68651535121724,100,96,100,99,0.3031402022577822,9.674376480579376,8eeea66e98a43fabf50534dd711ab3330c9016c8e314389f3b51634f02b7ff52
2,c3,1,5,pre_writer_W,1000,880,200,83,100,24,100,80,200,177,2.8206533993035556,7.310490490421653,100,89,100,99,0.661759898206219,8.647443881034851,8e253470c51c7da119b05f9cf04587b3191585e59dac266a051a376d08c4417d
2,c3,1,6,accepted_z,1000,884,200,128,100,49,100,95,200,194,1.56591318620136,9.31358565211296,100,97,100,100,0.1784769329399569,10.664283874034881,1941ef12c8d6a89c078d6940e301584bebc369a79b1c9d1465186b20f389e183
2,c3,1,6,post_writer_W,1000,884,200,110,100,36,100,86,200,184,2.2903635186923204,7.950340695790946,100,97,100,100,0.17506461906574258,10.692999944686889,6c5381bef22cfd7cce9df6cae35f5c197a57073b6cb976d29002debd403ce16c
2,c3,1,6,pre_writer_W,1000,884,200,99,100,32,100,84,200,181,2.4612687855504918,7.68651535121724,100,96,100,99,0.3031402022577822,9.674376480579376,8eeea66e98a43fabf50534dd711ab3330c9016c8e314389f3b51634f02b7ff52
2,c3,1,7,accepted_z,1000,884,200,130,100,49,100,96,200,195,1.5239205992134521,9.599320697784425,100,98,100,100,0.12605170322764025,11.181507837772369,c99289e4fb14fec9a3f8fe716af2d0bfefad6829fb01e004081151298ab35898
2,c3,1,7,post_writer_W,1000,889,200,112,100,38,100,87,200,185,2.205847196955583,8.095990784298628,100,98,100,100,0.1310516368160461,11.133086948394775,aaecdf5a0ba86728254c631b6cad1b371d521004b5b5b120b13f3db4baa25797
2,c3,1,7,pre_writer_W,1000,884,200,110,100,36,100,86,200,184,2.2903635186923204,7.950340695790946,100,97,100,100,0.17506461906574258,10.692999944686889,6c5381bef22cfd7cce9df6cae35f5c197a57073b6cb976d29002debd403ce16c
2,c3,1,8,accepted_z,1000,889,200,138,100,52,100,96,200,195,1.42511917764612,9.866759282946587,100,99,100,100,0.07548229117193841,11.69058497428894,5a00d21c10d6ea0bf289def89351de040f6bc807a35c44df9d48f7e24195691b
2,c3,1,8,post_writer_W,1000,889,200,116,100,39,100,87,200,185,2.13876868328196,8.297092663589865,100,99,100,100,0.07977154059393797,11.666996688842774,c1fdbb6c93952356908521a48ba60c22cf98bd583f3ffaa3a2dcc5aff61c3caa
2,c3,1,8,pre_writer_W,1000,889,200,112,100,38,100,87,200,185,2.205847196955583,8.095990784298628,100,98,100,100,0.1310516368160461,11.133086948394775,aaecdf5a0ba86728254c631b6cad1b371d521004b5b5b120b13f3db4baa25797
2,c3,2,1,accepted_z,1000,921,200,3,100,0,100,6,200,24,8.514895414114,4.508411006862298,100,1,100,13,8.117582690715789,3.838700868934393,fd3b3407b3f671ba3124a95e1d6278de969ccba29e5751148c0b02d2548cc5a1
2,c3,2,1,post_writer_W,1000,917,200,1,100,0,100,4,200,22,8.724758929312229,4.659008258990943,100,1,100,15,7.757190547585488,3.8506699277460577,646da7b9a2fb7c7a5657357bd7be04cdeee519684709ad7ccb6031f9226c7112
2,c3,2,1,pre_writer_W,1000,921,200,0,100,0,100,1,200,7,10.433557138442993,4.490740235401318,100,0,100,3,10.843524370193482,3.827194439768791,8cb7a9a9157412fb0c53f0aa56fecb81d2f94e17fae2862540a5065050ecb6bc
2,c3,2,2,accepted_z,1000,917,200,32,100,10,100,45,200,110,5.323315656632185,5.754577240087092,100,22,100,64,4.089927033334971,5.123871527910232,4b4ac0a4646a29dbc1f67253ef43a0751d2868ca2f9cd02ec3aeb0a30b5eb2ad
2,c3,2,2,post_writer_W,1000,915,200,24,100,7,100,34,200,90,5.8910191644728185,5.42209117854014,100,23,100,65,3.9635771022737027,5.15783786535263,7424e1b23719166f6bc6a7b5a4cfda9e55de1c87607535bad08795bbc3663916
2,c3,2,2,pre_writer_W,1000,917,200,1,100,0,100,4,200,22,8.724758929312229,4.659008258990943,100,1,100,15,7.757190547585488,3.8506699277460577,646da7b9a2fb7c7a5657357bd7be04cdeee519684709ad7ccb6031f9226c7112
2,c3,2,3,accepted_z,1000,915,200,78,100,28,100,86,200,183,2.852702182214707,7.461974686086178,100,62,100,96,1.4617297255736776,7.09848536491394,2fe1fde096d9af826e9d0e0e3d5081eb83858c690d9c48c18cf13069cc55fc2b
2,c3,2,3,post_writer_W,1000,912,200,65,100,21,100,72,200,162,3.3773164450516924,6.697660387158394,100,63,100,95,1.4275231271283702,7.031226271390915,57e21d5ab4dfdfa6716114e595521a6e4565400556186d79c673b07cce99386d
2,c3,2,3,pre_writer_W,1000,915,200,24,100,7,100,34,200,90,5.8910191644728185,5.42209117854014,100,23,100,65,3.9635771022737027,5.15783786535263,7424e1b23719166f6bc6a7b5a4cfda9e55de1c87607535bad08795bbc3663916
2,c3,2,4,accepted_z,1000,912,200,111,100,38,100,94,200,193,2.019503686283715,8.363104041814804,100,86,100,98,0.5679925231193192,8.481012408733369,747c4260a91476e691a2532e5f7931e6800baca4db1d54edfa3edb543d84f43e
2,c3,2,4,post_writer_W,1000,914,200,83,100,23,100,84,200,182,2.5137334443349393,7.363750247359276,100,86,100,98,0.5846021234127693,8.445267808437347,7fe8f4c982b12fe1bb4817ae08e5f13b4e2603cecf8168b4363c103d306fd970
2,c3,2,4,pre_writer_W,1000,912,200,65,100,21,100,72,200,162,3.3773164450516924,6.697660387158394,100,63,100,95,1.4275231271283702,7.031226271390915,57e21d5ab4dfdfa6716114e595521a6e4565400556186d79c673b07cce99386d
2,c3,2,5,accepted_z,1000,914,200,134,100,53,100,96,200,196,1.6083244394930079,8.794146214723588,100,95,100,99,0.22335472795995884,9.406597251892089,1b8112d5d78ef9c40bde58042ac5c7affd3c117b9c70db0ca3dd8a5f2eab359b
2,c3,2,5,post_writer_W,1000,913,200,109,100,36,100,86,200,185,2.176212426777929,7.667596387863159,100,94,100,99,0.22939801918226294,9.3969300365448,583eb3cfa1b8eafc280cda6a088da11cccc8ece224bfb7ecfcba3abc9d26d36c
2,c3,2,5,pre_writer_W,1000,914,200,83,100,23,100,84,200,182,2.5137334443349393,7.363750247359276,100,86,100,98,0.5846021234127693,8.445267808437347,7fe8f4c982b12fe1bb4817ae08e5f13b4e2603cecf8168b4363c103d306fd970
2,c3,2,6,accepted_z,1000,913,200,138,100,55,100,96,200,196,1.492288438458927,9.16528501033783,100,97,100,99,0.1380015191959683,10.072729551792145,20d603b89b50984738ef89465b71593202198e06e0abc9e02485b32faa232e6e
2,c3,2,6,post_writer_W,1000,912,200,119,100,42,100,88,200,187,2.046843242365867,7.977858964204788,100,98,100,99,0.14179378602537326,10.053254833221436,b18192165b3e19b448431a0dde5cef9363434847129fa7337df1f7d3355c2697
2,c3,2,6,pre_writer_W,1000,913,200,109,100,36,100,86,200,185,2.176212426777929,7.667596387863159,100,94,100,99,0.22939801918226294,9.3969300365448,583eb3cfa1b8eafc280cda6a088da11cccc8ece224bfb7ecfcba3abc9d26d36c
2,c3,2,7,accepted_z,1000,912,200,142,100,57,100,96,200,196,1.3752594268333633,9.411118295788764,100,99,100,99,0.08269918993231841,10.620348615646362,ed557b593a0c8ff7e325eed30af23a0b1fb203818def1710615948308636ad69
2,c3,2,7,post_writer_W,1000,911,200,122,100,44,100,88,200,187,1.9318704564962537,8.142101646065711,100,99,100,99,0.08159526337636634,10.618907766342163,5c0d064cb9045a609a982c208d124d88ea3206f2f702cb093ece129f610e3510
2,c3,2,7,pre_writer_W,1000,912,200,119,100,42,100,88,200,187,2.046843242365867,7.977858964204788,100,98,100,99,0.14179378602537326,10.053254833221436,b18192165b3e19b448431a0dde5cef9363434847129fa7337df1f7d3355c2697
2,c3,2,8,accepted_z,1000,911,200,142,100,57,100,97,200,197,1.3342327716358704,9.567273816466331,100,99,100,99,0.06521161086973734,10.956929912567139,d314b3d656e6e48cf1e7d32ca2934c712b8b66b0eaa95f37b8fd3548fc64785b
2,c3,2,8,post_writer_W,1000,911,200,122,100,44,100,89,200,188,1.8858723747660406,8.252604305744171,100,99,100,99,0.06511962061631493,10.950503468513489,e39eabc57b5a3611fa0aea8cf5515e82bba9f1118ce36757f8dfcb646fad73ad
2,c3,2,8,pre_writer_W,1000,911,200,122,100,44,100,88,200,187,1.9318704564962537,8.142101646065711,100,99,100,99,0.08159526337636634,10.618907766342163,5c0d064cb9045a609a982c208d124d88ea3206f2f702cb093ece129f610e3510
2,c3,3,1,accepted_z,1000,896,200,1,100,0,100,11,200,35,7.862618205547332,4.368244816223159,100,2,100,13,8.13488729953766,4.437035590764135,224cc986e34f2456f11f51e171222048af89dad3069060915b673dde60cfd3a1
2,c3,3,1,post_writer_W,1000,891,200,1,100,0,100,9,200,32,7.863866621851921,4.4424053649604325,100,2,100,16,7.604000805318355,4.354378694016487,6bb67adca1d7b19afc6ef4d48e5ade6e30ac1f3ac43032f717b852205a7337c2
2,c3,3,1,pre_writer_W,1000,896,200,1,100,0,100,4,200,18,9.496787710785865,4.138744331551716,100,0,100,5,10.8671200299263,4.398204855043441,17e1ceeb395f66aabc91d07f8559665eb3d72567e45b749518c0b6a5f345845a
2,c3,3,2,accepted_z,1000,891,200,23,100,3,100,42,200,98,5.538252245634794,4.86533811442554,100,10,100,48,4.936329182386398,4.622713608592749,a7c5a40adbb75fbd360e5665997ad293fd0f19e2d73a3bcca797731cb1c7f1fb
2,c3,3,2,post_writer_W,1000,891,200,14,100,1,100,25,200,72,6.0123965716362,4.73485467363149,100,10,100,53,4.75351199530065,4.6581850075721745,811621f398ec5439e7cf8c00d077aac2a80a925fa58f8ff0ee0157e1385e00c9
2,c3,3,2,pre_writer_W,1000,891,200,1,100,0,100,9,200,32,7.863866621851921,4.4424053649604325,100,2,100,16,7.604000805318355,4.354378694016487,6bb67adca1d7b19afc6ef4d48e5ade6e30ac1f3ac43032f717b852205a7337c2
2,c3,3,3,accepted_z,1000,891,200,80,100,22,100,82,200,173,3.089307464379817,6.3160233074426655,100,41,100,95,2.2214040534198283,6.256024697422982,7c903600a2e37563e6ffa2d21146ee4a2c931ba0976e55f1005d273b3c0eb318
2,c3,3,3,post_writer_W,1000,887,200,53,100,11,100,63,200,149,3.824971630424261,5.658693756014109,100,44,100,96,2.1715723097324373,6.254326829314232,6badcb4993f835be52902e906beca292133cd511eef251267405690bdc87a7ca
2,c3,3,3,pre_writer_W,1000,891,200,14,100,1,100,25,200,72,6.0123965716362,4.73485467363149,100,10,100,53,4.75351199530065,4.6581850075721745,811621f398ec5439e7cf8c00d077aac2a80a925fa58f8ff0ee0157e1385e00c9
2,c3,3,4,accepted_z,1000,887,200,112,100,39,100,93,200,192,1.9655410345131532,7.514647393524647,100,78,100,99,0.7607930889492854,8.081755033731461,ceea7b41632bd1e59d64fec1a8090400783a937cd330c6729b606ab4faead976
2,c3,3,4,post_writer_W,1000,885,200,93,100,29,100,83,200,180,2.5916845582285895,6.512403395622969,100,76,100,99,0.7440853200107813,8.056401365995407,6be42114494ab575fb82b672edc45d82807ee2ff4441d0fa16979b2396f4e685
2,c3,3,4,pre_writer_W,1000,887,200,53,100,11,100,63,200,149,3.824971630424261,5.658693756014109,100,44,100,96,2.1715723097324373,6.254326829314232,6badcb4993f835be52902e906beca292133cd511eef251267405690bdc87a7ca
2,c3,3,5,accepted_z,1000,885,200,131,100,49,100,95,200,194,1.5856674012518488,8.026111680865288,100,92,100,99,0.3120128123322502,9.11452371954918,be600432b49a1854cf28506a02860ba3ea502e79ac3a9e080b0436e6a7355f25
2,c3,3,5,post_writer_W,1000,884,200,110,100,37,100,84,200,181,2.2346691060299055,6.873714289814234,100,93,100,99,0.3141779754636809,9.111366610527039,c987c0eea5ff2db9537b4c50dc00f4fa4680e71a693a4c8575d90928b04339b1
2,c3,3,5,pre_writer_W,1000,885,200,93,100,29,100,83,200,180,2.5916845582285895,6.512403395622969,100,76,100,99,0.7440853200107813,8.056401365995407,6be42114494ab575fb82b672edc45d82807ee2ff4441d0fa16979b2396f4e685
2,c3,3,6,accepted_z,1000,884,200,140,100,54,100,95,200,194,1.4599346098513342,8.225463708639145,100,97,100,99,0.1720054119778797,9.529880880117416,7697143fd25391d824846047ca04a1a75e3d6d55458da84bd082e895218e5825
2,c3,3,6,post_writer_W,1000,884,200,117,100,45,100,88,200,185,2.100290901383851,6.977469882369041,100,97,100,99,0.17454745308263228,9.52532787322998,4e72b1af87044be557581d3910f292e9909127c01010dbf0e44d1fc52f5df6ba
2,c3,3,6,pre_writer_W,1000,884,200,110,100,37,100,84,200,181,2.2346691060299055,6.873714289814234,100,93,100,99,0.3141779754636809,9.111366610527039,c987c0eea5ff2db9537b4c50dc00f4fa4680e71a693a4c8575d90928b04339b1
2,c3,3,7,accepted_z,1000,884,200,144,100,56,100,96,200,195,1.4001753992028534,8.453573071360587,100,98,100,99,0.1360291640344076,9.952668915987015,1af202971bdcfd692f3439d43a4ecf725c87837171d32903a1ed2f10be84fe4f
2,c3,3,7,post_writer_W,1000,884,200,119,100,45,100,88,200,185,2.045679053517524,7.151508800312877,100,98,100,99,0.13596247049979865,9.953603096008301,8aef673a4c09576b0ede282f0b3813620789c3caf2a58a9c0c306832a7e981f5
2,c3,3,7,pre_writer_W,1000,884,200,117,100,45,100,88,200,185,2.100290901383851,6.977469882369041,100,97,100,99,0.17454745308263228,9.52532787322998,4e72b1af87044be557581d3910f292e9909127c01010dbf0e44d1fc52f5df6ba
2,c3,3,8,accepted_z,1000,884,200,145,100,56,100,96,200,195,1.3695055356272496,8.543339327275753,100,98,100,99,0.11702461455133743,10.145603115558623,43e581656e1aeabae7398cb5ac3f00e92ea42d1a316e83bcdb220cc1ab2c223d
2,c3,3,8,post_writer_W,1000,883,200,120,100,45,100,88,200,186,2.0186404206953013,7.2073316635191444,100,98,100,99,0.11699733867542818,10.144568902254104,5e32bb22887d8b0ee622e65aeb2328515d8055959f703bb686bcbe4c579de7dd
2,c3,3,8,pre_writer_W,1000,884,200,119,100,45,100,88,200,185,2.045679053517524,7.151508800312877,100,98,100,99,0.13596247049979865,9.953603096008301,8aef673a4c09576b0ede282f0b3813620789c3caf2a58a9c0c306832a7e981f5
2,c3,4,1,accepted_z,1000,848,200,7,100,1,100,11,200,37,8.235085806250572,4.834569134004414,100,3,100,18,8.059563528299332,4.460220594480634,bf3659b34a73ca18d77a2b2623906620d45f08ad7464f857362a54c931a806bf
2,c3,4,1,post_writer_W,1000,842,200,5,100,0,100,12,200,35,8.243951625823975,4.91558478590101,100,3,100,19,7.606582726240158,4.496269773840904,c8252614b7dd8569372634622e4f37e438bc50cad2ef306151a9845a519684ab
2,c3,4,1,pre_writer_W,1000,848,200,1,100,0,100,9,200,26,9.86883153140545,4.583503595869988,100,0,100,14,10.60934502363205,4.316815435290336,7ffd91ae5b8f405fc08fd6618c57fb259858e377a245e3be1a10dc0ad45f49eb
2,c3,4,2,accepted_z,1000,842,200,16,100,2,100,36,200,93,5.508785350173712,5.433831508532166,100,11,100,53,4.384383911192417,4.841552864909172,a5da721ea16d9b85253024583f95f53c9a129a123792890fb9587195c7bcd53f
2,c3,4,2,post_writer_W,1000,840,200,14,100,1,100,31,200,82,6.027179288566113,5.224749630913139,100,11,100,57,4.247769028842449,4.813729336112738,8ee8374b6bd5cbc17203f5106a867bc2c74fe6b9cc5fd21ceb73da187046c411
2,c3,4,2,pre_writer_W,1000,842,200,5,100,0,100,12,200,35,8.243951625823975,4.91558478590101,100,3,100,19,7.606582726240158,4.496269773840904,c8252614b7dd8569372634622e4f37e438bc50cad2ef306151a9845a519684ab
2,c3,4,3,accepted_z,1000,840,200,71,100,21,100,86,200,180,2.966840977948159,7.115896157622338,100,59,100,96,1.5770464142598213,6.859983057975769,986b33d4685592314c54c6aa77fa73ef6333a13a34b2d576f50b3f2b7ba6abb9
2,c3,4,3,post_writer_W,1000,843,200,55,100,11,100,76,200,167,3.437067573070526,6.483354201316834,100,62,100,96,1.549142136760056,6.798084282875061,cb618093b8a705d8fbee728970eeeac2b2131335785b70e612c013919e3339e1
2,c3,4,3,pre_writer_W,1000,840,200,14,100,1,100,31,200,82,6.027179288566113,5.224749630913139,100,11,100,57,4.247769028842449,4.813729336112738,8ee8374b6bd5cbc17203f5106a867bc2c74fe6b9cc5fd21ceb73da187046c411
2,c3,4,4,accepted_z,1000,843,200,111,100,40,100,90,200,187,2.0883712038933298,7.970126693844795,100,89,100,99,0.525643181828782,8.188741583824157,7135f24efc72116a204f98ee443a92d3b775decd9dbb79f68eaf15165ddd0074
2,c3,4,4,post_writer_W,1000,840,200,93,100,28,100,85,200,181,2.5192292865458876,7.0357112231850625,100,89,100,99,0.5226235303748399,8.154031512737275,a945c81f6266bdcbbccad791799dd3ae240f36325c563b7b6121faffb379b2b4
2,c3,4,4,pre_writer_W,1000,843,200,55,100,11,100,76,200,167,3.437067573070526,6.483354201316834,100,62,100,96,1.549142136760056,6.798084282875061,cb618093b8a705d8fbee728970eeeac2b2131335785b70e612c013919e3339e1
