before,after,panel,metric,population,field,aggregation_unit,n,mean,median,q25,q75,iqr,p90,p95,p99,min,max
W0,S75,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.9131079912185669,-2.5503040552139282,-3.431709945201874,1.7945138812065125,5.226223826408386,8.313437390327456,10.486411893367762,12.224791495800014,-3.906346321105957,12.659386396408081
W0,S75,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,4.425188437104225,2.2378735840320587,1.6201817393302917,5.042880281805992,3.4226985424757004,9.619562572240831,11.145123335719106,12.36557194650173,0.5543224811553955,12.670684099197388
W0,S75,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-3.0272851664729843,-2.54013147354126,-4.439315256745612,-1.2678410887718201,3.171474167973792,0.025240807533264034,0.4065927627682681,2.4195269789695795,-13.700151872634887,2.976984977722168
W0,S75,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,1.0173667211503925,0.5810309946537018,-0.6865944096818566,2.156158170104027,2.8427525797858832,4.473867226499131,6.661215359315392,7.263218916621059,-4.818474730849266,7.378314608335495
W0,S75,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-4.044651887623377,-3.043465660978109,-6.3042950767092405,-1.641919807717204,4.662375268992037,0.2457120507955551,0.6611039221286765,1.8260869296640159,-18.479047430492937,2.026080274581909
W0,S75,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-3.064219832436544,-2.54013147354126,-4.473727933379996,-1.2678410887718201,3.205886844608176,-0.0407193684577937,0.4176918354630467,2.4739205393791144,-13.700151872634887,2.976984977722168
W0,S75,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,1.0731800589301141,0.5943150818347931,-0.6719665570184588,2.245506640523672,2.917473197542131,4.6821662445878625,6.674406006653443,7.26337880916521,-4.818474730849266,7.378314608335495
W0,S75,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-4.137399891366659,-3.1280328001827,-6.500057425908745,-1.641919807717204,4.858137618191541,0.1583882087469109,0.5930141669511791,1.673688123986122,-18.479047430492937,2.026080274581909
W0,S75,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-1.8823105216026306,-2.36210720539093,-2.7644832730293274,-1.4799344539642334,1.284548819065094,-0.39695363998413047,-0.03596003532409764,0.2528348484039298,-3.1300612449645997,0.3250335693359375
W0,S75,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.7128467500209809,-1.0668784141540528,-1.4656629085540773,-0.3140622556209564,1.1516006529331209,0.3297656798362735,0.5443749916553492,0.7160624411106106,-1.4766144752502441,0.7589843034744262
W0,S75,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-1.1694637715816498,-1.8194641828536988,-2.1883033215999603,-0.8006246328353882,1.3876786887645722,0.760738973617554,1.2811935091018665,1.697557137489318,-2.840574765205383,1.8016480445861816
W0,FULL8,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-11.23926732477934,-11.08624548627995,-14.043645886296872,-8.449601674336009,5.594044211960863,-6.858454423630609,-5.481399557976695,-3.015805813213373,-19.472263969946653,-2.8886721301387297
W0,FULL8,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,9.87558237977326,9.764228105545044,6.853736996650696,13.000278070569038,6.146541073918343,15.3729061126709,17.158221334218975,19.821153408288957,-2.097919464111328,20.389560222625732
W0,FULL8,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,21.114849704552597,21.408510025001306,17.48256726803811,24.378284196995082,6.895716928956972,28.454266504370025,30.198178026173263,38.22442536074087,8.800673739940976,39.18328186299186
W0,FULL8,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-9.31446452869961,-9.129157312505413,-11.45124874409521,-7.297183995251544,4.154064748843666,-5.081835038261486,-3.9931294175330554,-2.6914458882808674,-18.5329497680068,-2.4715858697891235
W0,FULL8,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,5.934534321520477,5.571952849626541,2.8418541252613068,8.541861977428198,5.700007852166891,11.787263703346254,12.545728323608635,16.143911613859252,-2.47444748878479,18.962612096220255
W0,FULL8,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,15.248998850220087,14.653487051837146,10.647115712985396,18.756475327070802,8.109359614085406,23.590415426087567,26.205872979993,28.659774060088544,5.438611067831516,31.511607289299718
W0,FULL8,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-2.9158046021932966,-2.5959054946899416,-4.660026347637176,-0.9323011346161365,3.7277252130210394,0.3400500059127809,0.6563922190666185,2.0440981431007392,-11.979325912147761,2.1946035385131837
W0,FULL8,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.9076902972209209,0.5881981461308896,-0.6219485193490982,1.7850759520195425,2.407024471368641,4.021610162593426,5.22141356199514,8.513749025661507,-4.354800844192505,10.365526016429067
W0,FULL8,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-3.823494899414218,-2.984343853592873,-5.7012103497982025,-0.7901326030492783,4.911077746748925,-0.018925319947301143,0.68865167170763,1.2392953703403482,-17.185969472676515,1.421211302280426
W0,FULL8,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-11.219155456407009,-10.532310775248334,-13.654078515712172,-8.19338121113833,5.460697304573841,-6.277770567577682,-5.721303630250624,-2.92023534247535,-21.12068737705704,-0.6661453135311604
W0,FULL8,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,8.572577316189381,9.424981206655502,5.340762734413147,11.969773799180984,6.6290110647678375,14.17430782485753,15.201728351134806,19.665142498016365,-3.9000301361083984,23.15549784898758
W0,FULL8,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,19.79173277259639,19.695500364148756,15.645128524047323,23.529721720609814,7.884593196562491,28.253460495977198,31.89419386398803,36.83235639301827,4.248867011629045,42.44183919019997
W0,FULL8,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-11.329854204531653,-10.810268692206591,-13.730658141081221,-8.19338121113833,5.537276929942891,-6.341912633716128,-5.836090436027735,-2.8964343864226274,-21.12068737705704,-0.6661453135311604
W0,FULL8,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,8.821705556556305,9.464074224233627,5.526513159275055,11.969773799180984,6.44326063990593,14.41425562296063,15.209564688894897,19.73498395919799,-2.7742815017700195,23.15549784898758
W0,FULL8,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,20.151559761087956,19.835124615579844,16.019369057845324,23.83419670772855,7.814827649883227,28.360538413387257,32.150344054159355,36.86892174088163,4.248867011629045,42.44183919019997
W0,FULL8,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-7.7874942645430565,-8.926658794283867,-9.361141115427017,-7.353011943399906,2.008129172027111,-5.225916996598243,-4.516885347664358,-3.949660028517248,-9.488805770874023,-3.8078536987304688
W0,FULL8,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.8496018648147583,-2.8157739639282227,-3.413050413131714,1.4468783140182495,4.859928727149963,8.33674263954163,10.633364081382746,12.470661234855648,-3.9000301361083984,12.929985523223877
W0,FULL8,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,8.637096129357815,6.263268887996674,5.384918950498104,9.515446066856384,4.13052711635828,13.848881959915163,15.29336059093475,16.448943495750427,5.284007519483566,16.737839221954346
W0,FULL8,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-8.44767991935214,-8.4222242096439,-10.181919907627162,-6.305042959749699,3.876876947877463,-3.516704666614533,-2.3811635613441493,-1.8209284139215014,-16.76779705658555,-0.09138870239257812
W0,FULL8,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,5.446748329959519,5.53198004513979,2.605633497238159,7.632721841335297,5.0270883440971375,10.650416241586207,11.757367034256458,17.356764037609107,-3.90797758102417,18.387384206056595
W0,FULL8,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,13.894428249311659,13.640430812723935,10.014508089981973,17.498671610141173,7.4841635201592,20.732865478098393,24.324253442150074,29.206360238741038,0.48194730281829834,34.41776270372793
W0,FULL8,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-8.60604892783909,-8.575096659827977,-10.573125487193465,-6.629835409068619,3.9432900781248463,-3.7726890299469216,-2.5839619278907784,-1.8647344269999306,-16.76779705658555,-1.8099645674228668
W0,FULL8,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,5.593477966977404,5.588733322918415,2.8731180783361197,7.632721841335297,4.759603762999177,10.455711910873651,11.638935467600822,17.438208501338952,-2.8602938652038574,18.387384206056595
W0,FULL8,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,14.199526894816493,13.96430469211191,10.07039086916484,17.549179532681592,7.478788663516752,20.80366655141115,24.375811227096708,29.2345470307715,1.5048670321702957,34.41776270372793
W0,FULL8,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-3.5382406562566757,-4.07288333773613,-4.728451296687126,-2.8826726973056793,1.8457785993814468,-1.207902300357818,-0.6496455013751996,-0.2030400621891033,-5.915807247161865,-0.09138870239257812
W0,FULL8,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.8981295824050903,-2.596661925315857,-3.4753594398498535,1.776827096939087,5.25218653678894,8.327022695541384,10.510421228408807,12.257140054702756,-3.90797758102417,12.693819761276245
W0,FULL8,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,4.436370238661766,2.2391625940799713,1.626359075307846,5.049173757433891,3.4228146821260452,9.690794581174853,11.238001522421833,12.475767075419423,0.48194730281829834,12.785208463668823
W0,FULL8,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-3.025357281454035,-2.5127072811126707,-4.472459197044373,-1.2592181444168091,3.2132410526275637,0.017363514304161044,0.3843686437606807,2.4126966485977226,-13.692940211296081,3.0237335681915285
W0,FULL8,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,1.0274955428718386,0.6835538357496261,-0.756161712296307,2.157398584485054,2.9135602967813607,4.520329126971772,6.663135388240334,7.2182126612178985,-4.825337335467339,7.413286966085434
W0,FULL8,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-4.052852824325873,-2.9974067350383846,-6.327455946151167,-1.5895941376686096,4.737861808482557,0.15655388236045792,0.6404978638887401,1.816877464309335,-18.570523935742678,2.0605083465576173
W0,FULL8,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-3.0637917638210874,-2.5127072811126707,-4.508589519761154,-1.2592181444168091,3.249371375344345,-0.041648776531218956,0.3953854703903195,2.46450686359405,-13.692940211296081,3.0237335681915285
W0,FULL8,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,1.082923018696883,0.6978265978395939,-0.7288378356024623,2.3195961408317087,3.048433976434171,4.736204701266253,6.665290826876298,7.220368170853704,-4.825337335467339,7.413286966085434
W0,FULL8,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-4.14671478251797,-3.089562726393342,-6.571126572601497,-1.6223782632499935,4.948748309351504,0.05308841884136252,0.6021909821033474,1.6115041640847894,-18.570523935742678,2.0605083465576173
W0,FULL8,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-1.8338883280754088,-2.3147591114044186,-2.714699995517731,-1.4339474439620972,1.2807525515556337,-0.3957258319854733,-0.04965196132659999,0.22720713520049962,-3.0024569988250733,0.2964219093322754
W0,FULL8,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.6907562077045442,-1.0035842180252077,-1.4405630350112917,-0.2537773907184601,1.1867856442928315,0.36735255479812645,0.5743958699703211,0.7400305221080776,-1.5372955799102783,0.7814391851425171
W0,FULL8,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-1.1431321203708649,-1.8070347785949707,-2.212992662191391,-0.7371742367744446,1.4758184254169464,0.8053607988357547,1.3195391440391528,1.7308818202018728,-2.7921764135360716,1.8337174892425536
W0,RES8,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-11.230152364357563,-11.060824299231172,-14.038159319054103,-8.440917325555347,5.597241993498756,-6.852899712743236,-5.472730585267711,-3.0024612596243965,-19.46079074870795,-2.8887064567243215
W0,RES8,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,8.375583362057805,8.324580900371075,5.450945019721985,11.35239714384079,5.901452124118805,14.436378143727781,15.30836448073387,17.697879720330246,-3.511569023132324,18.904757857322693
W0,RES8,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,19.605735726415368,19.484615214867517,16.152304689076118,23.09540633317374,6.943101644097624,26.336165828161036,28.832682582869893,34.021498963637285,9.003668094053864,35.326551327481866
W0,RES8,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-9.038182031527832,-8.845485429977998,-11.368009331286885,-7.011409526690841,4.356599804596044,-4.712688586115835,-3.616037103091367,-2.2705842506885494,-18.3398344963789,-1.6027274131774902
W0,RES8,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,5.356667870972306,4.688584193587303,2.6587956249713898,8.041023313999176,5.382227689027786,11.141190576553345,12.628305783867834,14.416057179607481,-2.7171599864959717,20.278721753507853
W0,RES8,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,14.394849902500136,13.138997446745634,9.601655520265922,18.64568442752352,9.044028907257598,22.47141377110966,25.59598114565015,27.42090226617572,4.324615001678467,32.82805771839048
W0,RES8,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-2.8925972765851764,-2.525820231437683,-4.593875282630324,-0.9013533115386962,3.6925219710916277,0.34570812702178966,0.6485792970657331,2.0648040399551397,-11.90092209354043,2.1859426498413086
W0,RES8,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.8980263960362354,0.6237452447414398,-0.6360572963953018,1.7456706583499908,2.3817279547452928,3.992897261716427,5.169630477721801,8.068235101539653,-4.3525465965271,10.360503395274282
W0,RES8,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-3.790623672621412,-2.913714107871056,-5.661989675462246,-0.7965521365404129,4.865437538921833,-0.04010870616882953,0.720491591021418,1.252720036387445,-17.05528756454587,1.4917109847068786
W0,RES8,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-11.217335866590588,-10.531910790130496,-13.65397333027795,-8.193976418231614,5.459996912046336,-6.2777660319850845,-5.721432216186078,-2.9201877720718015,-21.12073932707426,-0.6673420071601868
W0,RES8,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,8.577760711187693,9.473872780799866,5.155027449131012,12.090109705924988,6.935082256793976,14.27037590742111,15.140337957348674,19.715125160217294,-3.8859567642211914,23.216338455677032
W0,RES8,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,19.79509657777828,19.61708526784787,15.580043384514283,23.64519963687053,8.065156252356246,27.952957167313432,32.00722016670769,36.88372324546101,4.216316377744079,42.503054291475564
W0,RES8,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-11.32718659222472,-10.811101803788915,-13.728712130337954,-8.193976418231614,5.53473571210634,-6.342076390003785,-5.8361631469218995,-2.8963967934012205,-21.12073932707426,-0.6673420071601868
W0,RES8,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,8.826547541797364,9.510912030935287,5.486171543598175,12.090109705924988,6.603938162326813,14.441089093685152,15.162466066610067,19.78864757537841,-2.631427764892578,23.216338455677032
W0,RES8,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,20.153734134022084,19.830929515781463,16.001343024661765,23.906853146967478,7.905510122305714,28.358281161380003,32.253241139535376,36.9300913516269,4.216316377744079,42.503054291475564
W0,RES8,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-7.811963371932507,-8.934999570250511,-9.340178817510605,-7.406784124672413,1.933394692838192,-5.27030031979084,-4.558139051496984,-3.9884100368618975,-9.531876564025879,-3.845977783203125
W0,RES8,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.8653689622879028,-2.807532787322998,-3.3129968643188477,1.3708330392837524,4.6838299036026,8.325832128524784,10.644165158271784,12.498831582069393,-3.8859567642211914,12.962498188018799
W0,RES8,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,8.67733233422041,6.2552652806043625,5.451362706720829,9.481234908103943,4.029872201383114,13.877579545974733,15.343027758598325,16.515386328697204,5.390322804450989,16.808475971221924
W0,RES8,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-8.451154327090649,-8.408993003889918,-10.194998208025936,-6.303127792663872,3.891870415362064,-3.718190288543702,-2.3219015717506446,-1.8503301485534758,-16.770362734794617,-0.08975839614868164
W0,RES8,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,5.442879561036534,5.557556159794331,2.624925971031189,7.687380395829678,5.062454424798489,10.569285260140894,11.755225755274296,17.275624501705177,-3.8616561889648438,18.47352960705757
W0,RES8,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,13.894033888127183,13.61183962970972,9.964429821819067,17.44450034442707,7.480070522608003,20.87456278800964,24.339147491334003,29.228220854819522,0.4473510980606079,34.505485862726346
W0,RES8,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-8.611353003763197,-8.537831855937839,-10.564930569380522,-6.634128749607044,3.930801819773478,-3.929354894533752,-2.6182299852371225,-1.8727158074080947,-16.770362734794617,-1.8478624811396003
W0,RES8,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,5.589833591906955,5.582622185349464,2.7950614988803864,7.687380395829678,4.892318896949291,10.307072231918575,11.732078911364079,17.358003985881798,-2.882343292236328,18.47352960705757
W0,RES8,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,14.201186595670151,13.899861622601748,10.121944526676089,17.520859656855464,7.398915130179375,21.063632917404178,24.37975097312592,29.255875181298467,1.4814048260450363,34.505485862726346
W0,RES8,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-3.484995350241661,-4.052418977022171,-4.600840732455254,-2.9365735948085785,1.664267137646675,-1.2284844756126398,-0.6591214358806625,-0.20363100409507862,-5.745385050773621,-0.08975839614868164
