arm,batch,layer,fit,name,shape,dtype,sha256,finite
C45678,7,5,001-L5,radii,"(100,)",torch.float32,1aeb39fa0872410b7caa8a804f55651ef60c6e4c4d8424b4f5c9f0e74f1e8001,True
C45678,7,6,002-L6,target,"(4096, 100)",torch.float32,caad94e7d949335d56f8d8cbdd2812a4b62acc79716cf96047532dd3da6094fc,True
C45678,7,6,002-L6,anchors,"(4096, 100)",torch.float32,caad94e7d949335d56f8d8cbdd2812a4b62acc79716cf96047532dd3da6094fc,True
C45678,7,6,002-L6,radii,"(100,)",torch.float32,2896b50157df9a0fac0e0ad99503ec70e0313fb940ec2d8c7707ea26187e19a7,True
C45678,7,7,003-L7,target,"(4096, 100)",torch.float32,6d81d264a79e4b73f00e62ff0df905b29ed957f0695a81669a0f0038c6ff64be,True
C45678,7,7,003-L7,anchors,"(4096, 100)",torch.float32,6d81d264a79e4b73f00e62ff0df905b29ed957f0695a81669a0f0038c6ff64be,True
C45678,7,7,003-L7,radii,"(100,)",torch.float32,0d57b13659ee4062e82baa05699e321b9d494984df7589725b05f0ffa106dc3a,True
C45678,7,8,004-L8,target,"(4096, 100)",torch.float32,fb7eb01886b182db8041101c6b1cdf75965541a0c8b829b382cf5d4da2819b20,True
C45678,7,8,004-L8,anchors,"(4096, 100)",torch.float32,fb7eb01886b182db8041101c6b1cdf75965541a0c8b829b382cf5d4da2819b20,True
C45678,7,8,004-L8,radii,"(100,)",torch.float32,41686f6914598d4007aca5ae6f15656f08375c2754c9a68678ffbea476fe0e50,True
C45678,7,5,005-L5,target,"(4096, 100)",torch.float32,77e8a953cea759b388f84b262456541a6236b76f97f77afabdf5fcafc0b34e75,True
C45678,7,5,005-L5,anchors,"(4096, 100)",torch.float32,b0107f891dea441c1157fc4dfa68c2080a221cdec28ff54d49c0bc400266b02f,True
C45678,7,5,005-L5,radii,"(100,)",torch.float32,9e9beeff92560e2bf16756697a9fb3fc5dae2b8d18247f71a2d695799b65332b,True
C45678,7,6,006-L6,target,"(4096, 100)",torch.float32,0dbd93d10c4e40cc4c5ca3caa41e5a37a20fe2eae5597d1600a693d5b4a20525,True
C45678,7,6,006-L6,anchors,"(4096, 100)",torch.float32,1fdc31104e33e5b1aa5af428bdc39dbdbe4b5361032b149787eca18159a3a95e,True
C45678,7,6,006-L6,radii,"(100,)",torch.float32,1b3235edde167e666dc86c125c9356d39d03f08193c858cd65554ccb959fbc24,True
C45678,7,7,007-L7,target,"(4096, 100)",torch.float32,8d28863aea933fe758906d28283b741a13065e6110502eca77ede9f16f29d057,True
C45678,7,7,007-L7,anchors,"(4096, 100)",torch.float32,8d28863aea933fe758906d28283b741a13065e6110502eca77ede9f16f29d057,True
C45678,7,7,007-L7,radii,"(100,)",torch.float32,8cdca17b7eae21bf3d8842a9cbb656ad16d11a548a1c68b9e5466e9bdfd69e4a,True
C45678,7,8,008-L8,target,"(4096, 100)",torch.float32,e2d5358a0c4a93adb58aad6dd1aebf484d12a4d4084ebef52ae076c3482cde05,True
C45678,7,8,008-L8,anchors,"(4096, 100)",torch.float32,e2d5358a0c4a93adb58aad6dd1aebf484d12a4d4084ebef52ae076c3482cde05,True
C45678,7,8,008-L8,radii,"(100,)",torch.float32,eed236c5bc4738875dccb5c2ab26d1e37eeb8efc37c9089c552cde818c43c14f,True
C45678,7,6,009-L6,target,"(4096, 100)",torch.float32,2dbf0eab91c3e9d41ae29afeb3d5e81590cb5449b934a913fb29bd656ac7b961,True
C45678,7,6,009-L6,anchors,"(4096, 100)",torch.float32,009fc66826e018ed0e6a1e1ea8590a263a4562d67691df6029de022caf24fc09,True
C45678,7,6,009-L6,radii,"(100,)",torch.float32,f8147ec200933584c81fb097466e28f5517d83706c7426255e50aa786b45c6aa,True
C45678,7,7,010-L7,target,"(4096, 100)",torch.float32,8a4911030e1db891cfa90e69878bb22b90e711ca3bd8ecd567818f9e988219c5,True
C45678,7,7,010-L7,anchors,"(4096, 100)",torch.float32,75d77956110349e723892e80c48c8db94453cc9ad515758c037b6da14a852205,True
C45678,7,7,010-L7,radii,"(100,)",torch.float32,c342eb1e36af2ec878c362fd744c8127965540cd7782652912a946d5e59ad451,True
C45678,7,8,011-L8,target,"(4096, 100)",torch.float32,a7e4e6ea23ad57e57bcaaf04721a26e2964bcf1a086980d39f496eb2bbfd35e9,True
C45678,7,8,011-L8,anchors,"(4096, 100)",torch.float32,a7e4e6ea23ad57e57bcaaf04721a26e2964bcf1a086980d39f496eb2bbfd35e9,True
C45678,7,8,011-L8,radii,"(100,)",torch.float32,aa17886f51650a3da6eff47fb9fcd53d9f564d5b39e013c00049c2dd24019753,True
C45678,7,7,012-L7,target,"(4096, 100)",torch.float32,092c34ae420adc4dfba67244f9f43f8388bd2a777ededcdc820ef54c1c24658c,True
C45678,7,7,012-L7,anchors,"(4096, 100)",torch.float32,092c34ae420adc4dfba67244f9f43f8388bd2a777ededcdc820ef54c1c24658c,True
C45678,7,7,012-L7,radii,"(100,)",torch.float32,086c6ea34de6736d7165c0a860300bbcb1d7af1eacaa90c67afe0237c45b9b26,True
C45678,7,8,013-L8,target,"(4096, 100)",torch.float32,f078b3d003022d904f0e8a85a0b597dd43a03dc145e74676245592d60c5a071a,True
C45678,7,8,013-L8,anchors,"(4096, 100)",torch.float32,f078b3d003022d904f0e8a85a0b597dd43a03dc145e74676245592d60c5a071a,True
C45678,7,8,013-L8,radii,"(100,)",torch.float32,189c01fe9d6a083693d8b7d81300d9870671b32191de2b9906e6a9fc2a74ed42,True
C45678,7,8,014-L8,target,"(4096, 100)",torch.float32,85735023fb2b4d1647f5df29b73357a937c6670ca9919da08e34d88ce726429d,True
C45678,7,8,014-L8,anchors,"(4096, 100)",torch.float32,85735023fb2b4d1647f5df29b73357a937c6670ca9919da08e34d88ce726429d,True
C45678,7,8,014-L8,radii,"(100,)",torch.float32,e6e990e994ebd36a6eaf836170a000201c2c74681e116b3c9d5af5f8d5b47182,True
C45678,7,8,015-L8,target,"(4096, 100)",torch.float32,53a18e6697cb478e7e13f7c4361f959528a20375d5089c2767423115cc464009,True
C45678,7,8,015-L8,anchors,"(4096, 100)",torch.float32,53a18e6697cb478e7e13f7c4361f959528a20375d5089c2767423115cc464009,True
C45678,7,8,015-L8,radii,"(100,)",torch.float32,fd8520128ade9785cb034c647157b43c4bedf1ffb08b1354ab7a8f9c926877d1,True
C45678,7,5,016-L5,target,"(4096, 100)",torch.float32,2c755ba0bd03eb662041350c48575b3f95533dc40be89ac531be6cec1e409300,True
C45678,7,5,016-L5,anchors,"(4096, 100)",torch.float32,28998cc9e9272437971c070d2340c644da2718cd0a0c2a26605333c9ed008873,True
C45678,7,5,016-L5,radii,"(100,)",torch.float32,8e9569c23f768a0f93df31f23a57b7c89928e73e92ae87aef834eb37a6484bb9,True
C45678,7,6,017-L6,target,"(4096, 100)",torch.float32,cd73ffbfb0240a31683457de3aa53f915307c74e3afce182c42b67d62bc59045,True
C45678,7,6,017-L6,anchors,"(4096, 100)",torch.float32,cd73ffbfb0240a31683457de3aa53f915307c74e3afce182c42b67d62bc59045,True
C45678,7,6,017-L6,radii,"(100,)",torch.float32,1759963fe031e86e55e2745b7010f88578c32b6c528d4c1f28f553f1f0a5bb62,True
C45678,7,7,018-L7,target,"(4096, 100)",torch.float32,22c08be8abb5415e8a585b21ff6f2e90f202694c740f56de8b41917b728979cc,True
C45678,7,7,018-L7,anchors,"(4096, 100)",torch.float32,22c08be8abb5415e8a585b21ff6f2e90f202694c740f56de8b41917b728979cc,True
C45678,7,7,018-L7,radii,"(100,)",torch.float32,6f7b47dfabdf0d804c2fe323b3baa7a08c7f6cd8cfe1f141f7cc5b9aed5e8ca9,True
C45678,7,8,019-L8,target,"(4096, 100)",torch.float32,d7e8a0d3b98c77712d2f877f9148f52d6a92cb6314113e238748460cf01cedb5,True
C45678,7,8,019-L8,anchors,"(4096, 100)",torch.float32,d7e8a0d3b98c77712d2f877f9148f52d6a92cb6314113e238748460cf01cedb5,True
C45678,7,8,019-L8,radii,"(100,)",torch.float32,83ead5823dae28dac53983cb7c8521b34d96c81bb2f83f188f754b6064a7bf7b,True
C45678,7,5,020-L5,target,"(4096, 100)",torch.float32,503c31f3dc447c1dfb61f2930af997d562bd0195acb71ee1ee46cb4c5837f58a,True
C45678,7,5,020-L5,anchors,"(4096, 100)",torch.float32,aad5a0ef731b3b6c15cb4bc3774e30a11ba8a9ba50c237cc3e911a057fb738a5,True
C45678,7,5,020-L5,radii,"(100,)",torch.float32,fcc2e7c932b0a87374ee8f9af073c06668e01c0abbe94cac0c89022d526a0902,True
C45678,7,6,021-L6,target,"(4096, 100)",torch.float32,5990293a4bd18faafb4a88873a7e6b7fec0de241526e38eb5c4e22848e5c1d9c,True
C45678,7,6,021-L6,anchors,"(4096, 100)",torch.float32,5990293a4bd18faafb4a88873a7e6b7fec0de241526e38eb5c4e22848e5c1d9c,True
C45678,7,6,021-L6,radii,"(100,)",torch.float32,7496606467bca4fb21c01b6a9cf783b031543ad3e2ee039c2a6b3363bc4bbd8d,True
C45678,7,7,022-L7,target,"(4096, 100)",torch.float32,2f3edf88d26d8fc7dcce23a006d134168f49a24bf78f88f09d16044adde215bb,True
C45678,7,7,022-L7,anchors,"(4096, 100)",torch.float32,2f3edf88d26d8fc7dcce23a006d134168f49a24bf78f88f09d16044adde215bb,True
C45678,7,7,022-L7,radii,"(100,)",torch.float32,6aa56a4ecdc4d5d682407d1e4ca43a7f0e0ca2f881bd5fb7a6f1df9e789b3d12,True
C45678,7,8,023-L8,target,"(4096, 100)",torch.float32,5376f993c1e061eb9f690f565c6458bbfa0ea90584ca46617fbdc0d56b6d4b98,True
C45678,7,8,023-L8,anchors,"(4096, 100)",torch.float32,5376f993c1e061eb9f690f565c6458bbfa0ea90584ca46617fbdc0d56b6d4b98,True
C45678,7,8,023-L8,radii,"(100,)",torch.float32,ffe8b93b5d4980bddc3a6e2169e45dbc33d20bd08710ab9f8973e8fe1080d534,True
C45678,7,5,024-L5,target,"(4096, 100)",torch.float32,a33d4f7f3419d4402c8ace97c475bd3279503dd5300fa2927722a858def6585d,True
C45678,7,5,024-L5,anchors,"(4096, 100)",torch.float32,c4dfe53ef72491488578071f68c45efcc2a6bc02b6ee277a30ba04998755cebe,True
C45678,7,5,024-L5,radii,"(100,)",torch.float32,53e191f3d8ac30d4555bf7aac194ed832e8e37047eca681837045065a3af0c87,True
C45678,7,6,025-L6,target,"(4096, 100)",torch.float32,25a1a34b6b485410d3c98c25a170c5b00deaaece7d0ceb528ae9e92040af7891,True
C45678,7,6,025-L6,anchors,"(4096, 100)",torch.float32,25a1a34b6b485410d3c98c25a170c5b00deaaece7d0ceb528ae9e92040af7891,True
C45678,7,6,025-L6,radii,"(100,)",torch.float32,64c5c70b852b87618bd1798e638ca7c889614de8eaff880a43061a969739d30b,True
C45678,7,7,026-L7,target,"(4096, 100)",torch.float32,fe9727d5fd3f8dd3caf0d8d6212e4bc6c801d8da7dc6115228168617e8ec65eb,True
C45678,7,7,026-L7,anchors,"(4096, 100)",torch.float32,fe9727d5fd3f8dd3caf0d8d6212e4bc6c801d8da7dc6115228168617e8ec65eb,True
C45678,7,7,026-L7,radii,"(100,)",torch.float32,c2dcc07f726eee1cb7c6fbfe58f71f7a9418329c58e0c9a80912be133d8dd71d,True
C45678,7,8,027-L8,target,"(4096, 100)",torch.float32,36124258ba6e50dc6090eb434b6cb9e16f9ae54271ba57dadbbccce6e3a950e8,True
C45678,7,8,027-L8,anchors,"(4096, 100)",torch.float32,36124258ba6e50dc6090eb434b6cb9e16f9ae54271ba57dadbbccce6e3a950e8,True
C45678,7,8,027-L8,radii,"(100,)",torch.float32,d9e192fb3ee8a4491b0a49ac8db497768e3b08f05f726958a50bd8d9f66f689f,True
C45678,7,5,028-L5,target,"(4096, 100)",torch.float32,4484445f356b0083ef8fc8fc16889afc330be8a8820b23a498e088b703243e1d,True
C45678,7,5,028-L5,anchors,"(4096, 100)",torch.float32,92bf86602fb4aeef7832c2207cf477f13224bcea7242476dba607be5725958ef,True
C45678,7,5,028-L5,radii,"(100,)",torch.float32,acd2bae8f24d305f50df8478e51f47064af3bd29246807509ad08a7334ef4ba0,True
C45678,7,6,029-L6,target,"(4096, 100)",torch.float32,78d0d96b06888a5138855e08a5b31d27061ec902aaf1a9a55c6155d4e11d5088,True
C45678,7,6,029-L6,anchors,"(4096, 100)",torch.float32,0f6701b9869a06a8d913a20b3c88f6148517b67990f8fef48e9fe294f9769413,True
C45678,7,6,029-L6,radii,"(100,)",torch.float32,5c2c0a1978d823dab1a11b3fda3a2bb1169bea033808fd592649b9efa632e26a,True
C45678,7,7,030-L7,target,"(4096, 100)",torch.float32,39ae687baa4f5dc5060649bc35ca3f0ffe9a66cce6214b86e876f418cb672057,True
C45678,7,7,030-L7,anchors,"(4096, 100)",torch.float32,39ae687baa4f5dc5060649bc35ca3f0ffe9a66cce6214b86e876f418cb672057,True
C45678,7,7,030-L7,radii,"(100,)",torch.float32,8d1a036a37c7f9f99152decc61ea0779d9df3aee719e82f702bfca3dd571069f,True
C45678,7,8,031-L8,target,"(4096, 100)",torch.float32,b237ee860274e2690ccc38c69c65f03a70d508af1ea967a8589a4db76acab215,True
C45678,7,8,031-L8,anchors,"(4096, 100)",torch.float32,b237ee860274e2690ccc38c69c65f03a70d508af1ea967a8589a4db76acab215,True
C45678,7,8,031-L8,radii,"(100,)",torch.float32,4f6eb40d0df6135ef05661251bb374de001cc741575b996702649d141f098e29,True
C45678,7,5,032-L5,target,"(4096, 100)",torch.float32,1cff25ccdb83a5b808e265f29a81ea24c166f8f570f6a00ca6b3e91e2e8b8cb3,True
C45678,7,5,032-L5,anchors,"(4096, 100)",torch.float32,6e9cf4eb6532c9f46cbe7761aee90f7afffb9e9d30a212d1fe291d9f936c5eb6,True
C45678,7,5,032-L5,radii,"(100,)",torch.float32,5d66eb055de7da509618e82597ddde803105110a42827f5f91ed6f20cd68ea3b,True
C45678,8,4,000-L4,target,"(4096, 100)",torch.float32,3810d5fab9c76498c56309ad74b317c5258a6202be1e42d6ca4dbff2fbe3ce94,True
C45678,8,4,000-L4,anchors,"(4096, 100)",torch.float32,2733aa231d4d7f2afafbd61906d6b7274866621938cdbcfb45e659cd423ae9f3,True
C45678,8,4,000-L4,radii,"(100,)",torch.float32,f758c6218dacdfc8d0f9a9bf8de8427ac2af27825a995fa3a009c49a44714367,True
C45678,8,5,001-L5,target,"(4096, 100)",torch.float32,b419820b25b32895ce4423a03e22cf2fcc24692ec1f274e685c1a34073005c8b,True
C45678,8,5,001-L5,anchors,"(4096, 100)",torch.float32,b419820b25b32895ce4423a03e22cf2fcc24692ec1f274e685c1a34073005c8b,True
C45678,8,5,001-L5,radii,"(100,)",torch.float32,02b7922ed46f75590450bbe126867f1638a86322251032a5ee977ffe7eb672e5,True
C45678,8,6,002-L6,target,"(4096, 100)",torch.float32,7ea63fdec97b06a3b21b990c797d7d2619cac098d9d711e0060bb26f7ee8af83,True
C45678,8,6,002-L6,anchors,"(4096, 100)",torch.float32,7ea63fdec97b06a3b21b990c797d7d2619cac098d9d711e0060bb26f7ee8af83,True
C45678,8,6,002-L6,radii,"(100,)",torch.float32,468e2f8dc94210965c4e58cffc1b28b3526d5ab4d1f0fbfb42fae0e9887aa81d,True
C45678,8,7,003-L7,target,"(4096, 100)",torch.float32,a11c81ba91125d736c6afc1475f4e9bcdcca2eb69bb512d706f2ade0de747590,True
C45678,8,7,003-L7,anchors,"(4096, 100)",torch.float32,a11c81ba91125d736c6afc1475f4e9bcdcca2eb69bb512d706f2ade0de747590,True
C45678,8,7,003-L7,radii,"(100,)",torch.float32,c872a37f96c6a46ed4c7f2d5c41b3051d33a2965315853ffbf16407b34fee93b,True
C45678,8,8,004-L8,target,"(4096, 100)",torch.float32,f94cc83c9e028e498249d629c60b2c16d116c291f4c4ffe37cae234c2e417aac,True
C45678,8,8,004-L8,anchors,"(4096, 100)",torch.float32,f94cc83c9e028e498249d629c60b2c16d116c291f4c4ffe37cae234c2e417aac,True
C45678,8,8,004-L8,radii,"(100,)",torch.float32,3ffd77b23677ef584b98d5a7f61fd90654049d6d7bfd5bd1fd2527fb6bf08f3e,True
C45678,8,5,005-L5,target,"(4096, 100)",torch.float32,b1af98cc064f52c82154f7c14df37aaca50a2a4b221749ddc1a444e2849fd050,True
C45678,8,5,005-L5,anchors,"(4096, 100)",torch.float32,60bb496786d3cc4a5ae982cb87d19855a01ab3dd3b7b6aa01e3e6afbd34e0312,True
C45678,8,5,005-L5,radii,"(100,)",torch.float32,d26809c6488ea06661948f25cba5421694fd74ed256956b80f841e16fe2f4d69,True
C45678,8,6,006-L6,target,"(4096, 100)",torch.float32,45f3ba85470096d1e4140c6643e908ce10a5a960610ea6cf37104c0de83a8d90,True
C45678,8,6,006-L6,anchors,"(4096, 100)",torch.float32,92df0732ff1512dc1db24ed5bfc16d7c2cc1977230eba9517eb5ab11f59fe017,True
C45678,8,6,006-L6,radii,"(100,)",torch.float32,43c48b9fd0479cc112df48c45b1bdd46a097052b3ed75852063b41542d267427,True
C45678,8,7,007-L7,target,"(4096, 100)",torch.float32,5ee96b29141b6e0f8138db590df9ce98b40bd28487fdc0e370055927f2aca0ea,True
C45678,8,7,007-L7,anchors,"(4096, 100)",torch.float32,5ee96b29141b6e0f8138db590df9ce98b40bd28487fdc0e370055927f2aca0ea,True
C45678,8,7,007-L7,radii,"(100,)",torch.float32,112c4e7b1069b5b88b5b68121ff5185071295e4d8cf31e4020d2735a22603434,True
C45678,8,8,008-L8,target,"(4096, 100)",torch.float32,680f498aa2d3dcb63c866b9c12e4bb0a185185068434a0b0a48efe542bfc8a42,True
C45678,8,8,008-L8,anchors,"(4096, 100)",torch.float32,680f498aa2d3dcb63c866b9c12e4bb0a185185068434a0b0a48efe542bfc8a42,True
C45678,8,8,008-L8,radii,"(100,)",torch.float32,d7610c0abe918423771b6dd7b786f58796cd764a49fcf53948fe4d2e5d9e461e,True
C45678,8,6,009-L6,target,"(4096, 100)",torch.float32,bf8f902be9cf2317e4bc47b489efc4af2ae07c2164196006849bbfd7c6d33d22,True
C45678,8,6,009-L6,anchors,"(4096, 100)",torch.float32,c2d96fa247be937f3eec2219d5ac229106479f1a7e9d3e631f2508323ecea4ac,True
C45678,8,6,009-L6,radii,"(100,)",torch.float32,cae7ef2ede8d2df090ef36e2e6824d314221d8ecbbe1e5c878d6880cc8a33640,True
C45678,8,7,010-L7,target,"(4096, 100)",torch.float32,5fa7dd01db7c87c7fc31f6f768a5d701b2eed53fe82a918baaaeb66f2e4ce402,True
C45678,8,7,010-L7,anchors,"(4096, 100)",torch.float32,5fa7dd01db7c87c7fc31f6f768a5d701b2eed53fe82a918baaaeb66f2e4ce402,True
C45678,8,7,010-L7,radii,"(100,)",torch.float32,14380718378c0d9f3424402ace74338bfa7b396c17952e3c3aee6f3cabf76997,True
C45678,8,8,011-L8,target,"(4096, 100)",torch.float32,c82928dbfbba4652a2cdca57143e732a19125a1636cd4fe4b7f958f443ae352d,True
C45678,8,8,011-L8,anchors,"(4096, 100)",torch.float32,c82928dbfbba4652a2cdca57143e732a19125a1636cd4fe4b7f958f443ae352d,True
C45678,8,8,011-L8,radii,"(100,)",torch.float32,71a8f8ba0fb33364d104a62e622331fd0b976db5215c3dcd3abb0ae071e197db,True
C45678,8,7,012-L7,target,"(4096, 100)",torch.float32,f1fd2a8d8f651231429b633da07b6a7a8c9e1765b535edac52a10d563d3356e2,True
C45678,8,7,012-L7,anchors,"(4096, 100)",torch.float32,f1fd2a8d8f651231429b633da07b6a7a8c9e1765b535edac52a10d563d3356e2,True
C45678,8,7,012-L7,radii,"(100,)",torch.float32,fff2327820bba40caec660d22f7cfc6923fc7a2b7cca9afdf7b3ee46eb9894b4,True
C45678,8,8,013-L8,target,"(4096, 100)",torch.float32,5b625069e33e781065e23a984c12a28bd243b5156b75b0a6cf75b2e7f7778374,True
C45678,8,8,013-L8,anchors,"(4096, 100)",torch.float32,5b625069e33e781065e23a984c12a28bd243b5156b75b0a6cf75b2e7f7778374,True
C45678,8,8,013-L8,radii,"(100,)",torch.float32,9ab2fbde27d9aa20df6372a456ba60e67874f79d0263324af7b160a87e99c6e8,True
C45678,8,8,014-L8,target,"(4096, 100)",torch.float32,36a1ffc5d843575978d413e5c5cd0dab8ae4fbb017be14f93b9ddfa263224c83,True
C45678,8,8,014-L8,anchors,"(4096, 100)",torch.float32,36a1ffc5d843575978d413e5c5cd0dab8ae4fbb017be14f93b9ddfa263224c83,True
C45678,8,8,014-L8,radii,"(100,)",torch.float32,afaadef404c235940e671aca90dde369a5b02a94f0068f46ae2dba1bd2edb116,True
C45678,8,5,015-L5,target,"(4096, 100)",torch.float32,44abc3c3973a34c749e1cd4679e5bbb7a0de39fcd214300ca4ead62e7135af7c,True
C45678,8,5,015-L5,anchors,"(4096, 100)",torch.float32,af1e035df9305b3ee2f38a85f47b13dad02b7a71a6336db577e9ef1c46f8b1e8,True
C45678,8,5,015-L5,radii,"(100,)",torch.float32,b06a0b9f3cd339745e07a4cd4ca5c30ed9d8fec61e815ac20b805359c329b049,True
C45678,8,6,016-L6,target,"(4096, 100)",torch.float32,96360ddc795e721086ce889772729b170eeef8e30f7b8af783f601bcce399200,True
C45678,8,6,016-L6,anchors,"(4096, 100)",torch.float32,1237c5e3cb49c2ac35ff0c10711dec9af07270e4d7148b95dc4c8b05f524235b,True
C45678,8,6,016-L6,radii,"(100,)",torch.float32,8ef52baf1eef00ee1e92caeb287b337d82e97a23b2002ff9446b2b35dd43acc3,True
C45678,8,7,017-L7,target,"(4096, 100)",torch.float32,3bd5eb07b163f2a0f8b16c1d438e5e65a810ba749e0e58084acd42b4e24d18aa,True
C45678,8,7,017-L7,anchors,"(4096, 100)",torch.float32,3bd5eb07b163f2a0f8b16c1d438e5e65a810ba749e0e58084acd42b4e24d18aa,True
C45678,8,7,017-L7,radii,"(100,)",torch.float32,8f14f0cff85263d308b4e40a391c8a1aba799689097949a0d3b34983e58c7274,True
C45678,8,8,018-L8,target,"(4096, 100)",torch.float32,fb339e8c87bd25c7227387247b039a700bc4f64ddaed35bf26a353bb637ae904,True
C45678,8,8,018-L8,anchors,"(4096, 100)",torch.float32,fb339e8c87bd25c7227387247b039a700bc4f64ddaed35bf26a353bb637ae904,True
C45678,8,8,018-L8,radii,"(100,)",torch.float32,7658500f3fbe2f762ab514c8fc85d3fa5c7d7aa26224c94fbc21b56b5ab9bd8b,True
C45678,8,5,019-L5,target,"(4096, 100)",torch.float32,0c3e1814517ab0ab2d07f198d2d3b7419cb9208484b086eeef5ceac1b24cd909,True
C45678,8,5,019-L5,anchors,"(4096, 100)",torch.float32,3478f6cce0bf23723dcd6848279d86f791a2a177ac270583e09aa06dd0c4bbbe,True
C45678,8,5,019-L5,radii,"(100,)",torch.float32,4005771dd1e933395127b0a5443e0b02b1c322d6b414eba5b79a6e607330e5e1,True
C45678,8,6,020-L6,target,"(4096, 100)",torch.float32,79c17508e0abe3cb04fcd600264914f6a5f28162d410034f42f0a0ec746cf2f3,True
C45678,8,6,020-L6,anchors,"(4096, 100)",torch.float32,79c17508e0abe3cb04fcd600264914f6a5f28162d410034f42f0a0ec746cf2f3,True
C45678,8,6,020-L6,radii,"(100,)",torch.float32,01ce26afdc4009f9b9c5b379388cfdaf046b17dd74ff5bcbd12558c13448d905,True
C45678,8,7,021-L7,target,"(4096, 100)",torch.float32,ea3fbfc90f8464cb068a467b980ad1073b37bed234c92405a47d813158dab05b,True
C45678,8,7,021-L7,anchors,"(4096, 100)",torch.float32,ea3fbfc90f8464cb068a467b980ad1073b37bed234c92405a47d813158dab05b,True
C45678,8,7,021-L7,radii,"(100,)",torch.float32,9dec1644bcb88108a59d9203cc6fd057466499368b1b7d5dee581b987c23c2bd,True
C45678,8,8,022-L8,target,"(4096, 100)",torch.float32,731a3a1d0e6ed2d745c759139619bc7751a082ecc27ea4a24e49e3bd33620205,True
C45678,8,8,022-L8,anchors,"(4096, 100)",torch.float32,731a3a1d0e6ed2d745c759139619bc7751a082ecc27ea4a24e49e3bd33620205,True
C45678,8,8,022-L8,radii,"(100,)",torch.float32,5a2e5fa88b9eccf692f17553e7c413f9d1b3eabb2ddbce542416f1330d4fb9f7,True
C45678,8,5,023-L5,target,"(4096, 100)",torch.float32,132d70d645e7c42a8b6334de22e1d6926b64ca4b320c257241a45b82ab31aa46,True
C45678,8,5,023-L5,anchors,"(4096, 100)",torch.float32,99cd22d7b2f5b8352a296c14a744b070f4e93270673873918ad673836e978f36,True
C45678,8,5,023-L5,radii,"(100,)",torch.float32,d8989c5b34d41450c312f29aaa480c99126350d510d11387925930348e6b52c3,True
C45678,8,6,024-L6,target,"(4096, 100)",torch.float32,32e9f3eed87a6c7814a1b1eac904be57d15235cf14837d7085f741226c5d3ca0,True
C45678,8,6,024-L6,anchors,"(4096, 100)",torch.float32,32e9f3eed87a6c7814a1b1eac904be57d15235cf14837d7085f741226c5d3ca0,True
C45678,8,6,024-L6,radii,"(100,)",torch.float32,a5185343cc8d33245dd958f2674e1d55852ac33cd73f870c7910a7acdcb13cfd,True
C45678,8,7,025-L7,target,"(4096, 100)",torch.float32,b019ce27f00fd1e464556932d357c6882d65d61bed382b36fefbde096bc4cad0,True
C45678,8,7,025-L7,anchors,"(4096, 100)",torch.float32,b019ce27f00fd1e464556932d357c6882d65d61bed382b36fefbde096bc4cad0,True
C45678,8,7,025-L7,radii,"(100,)",torch.float32,0f603bedcf55228afedf2b8afecfd9945346ef575468e33b1de62debaae3a365,True
C45678,8,8,026-L8,target,"(4096, 100)",torch.float32,2738c76574c1fe10258de389cd49f46f7d52d5c97f54d4a0c255cb1b08152951,True
C45678,8,8,026-L8,anchors,"(4096, 100)",torch.float32,2738c76574c1fe10258de389cd49f46f7d52d5c97f54d4a0c255cb1b08152951,True
C45678,8,8,026-L8,radii,"(100,)",torch.float32,dcb5e6619dfaffee64cb071715b83b402183d40a4535f472273fc324f9bd8461,True
C45678,8,5,027-L5,target,"(4096, 100)",torch.float32,0ad20794ca1ba7fcf342f0e7de38341c880fc680f1fb2022a8788b8b9d1f8092,True
C45678,8,5,027-L5,anchors,"(4096, 100)",torch.float32,2202f2933f7c9a8fdcace66a9169a88c6d31373a2bacd3f2866ebe7b907be2cd,True
C45678,8,5,027-L5,radii,"(100,)",torch.float32,44db1e156cde962b3d26ec8ed590321ef8647fe161097483fba5c8a06a66b206,True
C45678,8,6,028-L6,target,"(4096, 100)",torch.float32,b501dce349c6e436d8bdb96770a5cb1f252ba42826a642d210adf84d13c3371a,True
C45678,8,6,028-L6,anchors,"(4096, 100)",torch.float32,b501dce349c6e436d8bdb96770a5cb1f252ba42826a642d210adf84d13c3371a,True
C45678,8,6,028-L6,radii,"(100,)",torch.float32,1884d6da81d9a6a8d497fe209f61b66d529a29230742148c0b155e6ba448f698,True
C45678,8,7,029-L7,target,"(4096, 100)",torch.float32,0ac1a6c4f8cfca44e9f5a473559c673c589040d1ee5d22e12dea6bf229b59669,True
C45678,8,7,029-L7,anchors,"(4096, 100)",torch.float32,0ac1a6c4f8cfca44e9f5a473559c673c589040d1ee5d22e12dea6bf229b59669,True
C45678,8,7,029-L7,radii,"(100,)",torch.float32,dfc8870933d37b1d5630cb10e9d4583f6768217013dd508aacce7e3f3c82f862,True
C45678,8,8,030-L8,target,"(4096, 100)",torch.float32,e97266004ff27fb10c5bb834b5b89819311d805ed9714b655f8e0363df1e7b34,True
C45678,8,8,030-L8,anchors,"(4096, 100)",torch.float32,e97266004ff27fb10c5bb834b5b89819311d805ed9714b655f8e0363df1e7b34,True
