cohort,view,start_batch,end_batch,age_batches,metric_tag,anchor_is_arrival_current,joint_margin_definition,rows,requests,n11,n10,n01,n00,start_success,end_success,loss_numerator,loss_denominator,gain_numerator,gain_denominator,net_success_delta,margin_delta_mean,strict_start,strict_end,strict_lost,strict_gained,token_correct_start,token_correct_end,token_denominator_start,token_denominator_end
age,separate_active_version,38,40,2.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,93,0,1,5,93,94,0,93,1,6,1,0.0162769303389006,51,52,0,1,230,230,297,297
age,original_all_case,39,40,1.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.0107572528620221,100,100,0,0,101,101,101,101
age,original_all_case,39,40,1.0,PS,True,paired_target_mean_NLL,200,100,195,0,0,5,195,195,0,195,0,5,0,0.0164966387188178,151,152,1,2,153,154,202,202
age,original_all_case,39,40,1.0,NS,True,paired_target_mean_NLL,1000,100,746,13,6,235,759,752,13,759,6,241,-7,-0.0002980598933063,164,158,11,5,183,177,1020,1020
age,original_all_case,39,40,1.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,95,0,0,5,95,95,0,95,0,5,0,0.036145522557199,61,62,1,2,254,255,303,303
age,interval_target_conflict_free,39,40,1.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.0107572528620221,100,100,0,0,101,101,101,101
age,interval_target_conflict_free,39,40,1.0,PS,True,paired_target_mean_NLL,200,100,195,0,0,5,195,195,0,195,0,5,0,0.0164966387188178,151,152,1,2,153,154,202,202
age,interval_target_conflict_free,39,40,1.0,NS,True,paired_target_mean_NLL,1000,100,746,13,6,235,759,752,13,759,6,241,-7,-0.0002980598933063,164,158,11,5,183,177,1020,1020
age,interval_target_conflict_free,39,40,1.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,95,0,0,5,95,95,0,95,0,5,0,0.036145522557199,61,62,1,2,254,255,303,303
age,separate_active_version,39,40,1.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.0107572528620221,100,100,0,0,101,101,101,101
age,separate_active_version,39,40,1.0,PS,True,paired_target_mean_NLL,200,100,195,0,0,5,195,195,0,195,0,5,0,0.0164966387188178,151,152,1,2,153,154,202,202
age,separate_active_version,39,40,1.0,NS,True,paired_target_mean_NLL,1000,100,746,13,6,235,759,752,13,759,6,241,-7,-0.0002980598933063,164,158,11,5,183,177,1020,1020
age,separate_active_version,39,40,1.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,95,0,0,5,95,95,0,95,0,5,0,0.036145522557199,61,62,1,2,254,255,303,303
age,original_all_case,40,40,0.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,0.0,99,99,0,0,99,99,100,100
age,original_all_case,40,40,0.0,PS,True,paired_target_mean_NLL,200,100,198,0,0,2,198,198,0,198,0,2,0,0.0,149,149,0,0,149,149,200,200
age,original_all_case,40,40,0.0,NS,True,paired_target_mean_NLL,1000,100,665,0,0,335,665,665,0,665,0,335,0,0.0,98,98,0,0,108,108,1010,1010
age,original_all_case,40,40,0.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,98,0,0,2,98,98,0,98,0,2,0,0.0,58,58,0,0,248,248,300,300
age,interval_target_conflict_free,40,40,0.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,0.0,98,98,0,0,98,98,98,98
age,interval_target_conflict_free,40,40,0.0,PS,True,paired_target_mean_NLL,196,98,195,0,0,1,195,195,0,195,0,1,0,0.0,147,147,0,0,147,147,196,196
age,interval_target_conflict_free,40,40,0.0,NS,True,paired_target_mean_NLL,980,98,653,0,0,327,653,653,0,653,0,327,0,0.0,96,96,0,0,106,106,990,990
age,interval_target_conflict_free,40,40,0.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,97,0,0,1,97,97,0,97,0,1,0,0.0,57,57,0,0,245,245,294,294
age,separate_active_version,40,40,0.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,0.0,98,98,0,0,98,98,98,98
age,separate_active_version,40,40,0.0,PS,True,paired_target_mean_NLL,196,98,195,0,0,1,195,195,0,195,0,1,0,0.0,147,147,0,0,147,147,196,196
age,separate_active_version,40,40,0.0,NS,True,paired_target_mean_NLL,980,98,653,0,0,327,653,653,0,653,0,327,0,0.0,96,96,0,0,106,106,990,990
age,separate_active_version,40,40,0.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,97,0,0,1,97,97,0,97,0,1,0,0.0,57,57,0,0,245,245,294,294
at_write,original_all_case,0,50,,RS,True,paired_target_mean_NLL,5000,5000,4988,10,0,2,4998,4988,10,4998,0,2,-10,-0.9909994906200008,4976,4905,73,2,5045,4974,5069,5069
at_write,original_all_case,0,50,,PS,True,paired_target_mean_NLL,10000,5000,9590,118,64,228,9708,9654,118,9708,64,292,-54,-0.2612856590832285,7036,6949,376,289,7170,7084,10138,10138
at_write,original_all_case,0,50,,NS,True,paired_target_mean_NLL,50000,5000,33862,4674,1544,9920,38536,35406,4674,38536,1544,11464,-3130,-1.021157142441624,7709,5763,3233,1287,8247,6296,50560,50560
at_write,original_all_case,0,50,,RP_JOINT,True,minimum RS/PS safety margin,5000,5000,4676,84,46,194,4760,4722,84,4760,46,240,-38,-0.2552969204815628,2765,2713,216,164,12215,12058,15207,15207
at_write,interval_target_conflict_free,0,50,,RS,True,paired_target_mean_NLL,4932,4932,4924,6,0,2,4930,4924,6,4930,0,2,-6,-0.9192425409548416,4912,4876,38,2,4981,4945,5001,5001
at_write,interval_target_conflict_free,0,50,,PS,True,paired_target_mean_NLL,9864,4932,9497,97,61,209,9594,9558,97,9594,61,270,-36,-0.2275273782055856,6975,6933,329,287,7109,7068,10002,10002
at_write,interval_target_conflict_free,0,50,,NS,True,paired_target_mean_NLL,49320,4932,33473,4614,1493,9740,38087,34966,4614,38087,1493,11233,-3121,-1.0302883962399731,7666,5728,3210,1272,8194,6251,49870,49870
at_write,interval_target_conflict_free,0,50,,RP_JOINT,True,minimum RS/PS safety margin,4932,4932,4638,71,46,177,4709,4684,71,4709,46,223,-25,-0.2249222809322096,2748,2711,201,164,12090,12013,15003,15003
at_write,separate_active_version,0,50,,RS,True,paired_target_mean_NLL,4930,4930,4922,6,0,2,4928,4922,6,4928,0,2,-6,-0.9185073642259534,4910,4874,38,2,4979,4943,4999,4999
at_write,separate_active_version,0,50,,PS,True,paired_target_mean_NLL,9860,4930,9493,97,61,209,9590,9554,97,9590,61,270,-36,-0.2273742428155758,6974,6932,329,287,7108,7067,9998,9998
at_write,separate_active_version,0,50,,NS,True,paired_target_mean_NLL,49300,4930,33457,4610,1493,9740,38067,34950,4610,38067,1493,11233,-3117,-1.0296720439837423,7658,5722,3208,1272,8186,6245,49850,49850
at_write,separate_active_version,0,50,,RP_JOINT,True,minimum RS/PS safety margin,4930,4930,4636,71,46,177,4707,4682,71,4707,46,223,-25,-0.2243735269058279,2748,2711,201,164,12087,12010,14997,14997
first100,original_all_case,1,50,,RS,False,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-2.1643011690890126,100,97,3,0,101,98,101,101
first100,original_all_case,1,50,,PS,False,paired_target_mean_NLL,200,100,189,1,5,5,190,194,1,190,5,10,4,-0.2845516611888888,129,133,13,17,131,135,202,202
first100,original_all_case,1,50,,NS,False,paired_target_mean_NLL,1000,100,671,196,22,111,867,693,196,867,22,133,-174,-3.4567052458261025,153,81,101,29,182,111,1030,1030
first100,original_all_case,1,50,,RP_JOINT,False,minimum RS/PS safety margin,100,100,92,0,4,4,92,96,0,92,4,8,4,-0.1093884962657466,46,51,8,13,232,233,303,303
first100,interval_target_conflict_free,1,50,,RS,False,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-2.05136232520023,98,96,2,0,99,97,99,99
first100,interval_target_conflict_free,1,50,,PS,False,paired_target_mean_NLL,196,98,187,0,5,4,187,192,0,187,5,9,5,-0.2856526043220323,127,132,12,17,129,134,198,198
first100,interval_target_conflict_free,1,50,,NS,False,paired_target_mean_NLL,980,98,656,193,22,109,849,678,193,849,22,131,-171,-3.5304164568719583,153,81,101,29,182,111,1010,1010
first100,interval_target_conflict_free,1,50,,RP_JOINT,False,minimum RS/PS safety margin,98,98,91,0,4,3,91,95,0,91,4,7,4,-0.1171819014066108,46,51,8,13,228,231,297,297
first100,separate_active_version,1,50,,RS,False,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-2.05136232520023,98,96,2,0,99,97,99,99
first100,separate_active_version,1,50,,PS,False,paired_target_mean_NLL,196,98,187,0,5,4,187,192,0,187,5,9,5,-0.2856526043220323,127,132,12,17,129,134,198,198
first100,separate_active_version,1,50,,NS,False,paired_target_mean_NLL,980,98,656,193,22,109,849,678,193,849,22,131,-171,-3.5304164568719583,153,81,101,29,182,111,1010,1010
first100,separate_active_version,1,50,,RP_JOINT,False,minimum RS/PS safety margin,98,98,91,0,4,3,91,95,0,91,4,7,4,-0.1171819014066108,46,51,8,13,228,231,297,297
first1000_from_B10,original_all_case,10,50,,RS,False,paired_target_mean_NLL,1000,1000,994,4,0,2,998,994,4,998,0,2,-4,-1.7702795461697278,995,970,25,0,1010,985,1015,1015
first1000_from_B10,original_all_case,10,50,,PS,False,paired_target_mean_NLL,2000,1000,1900,43,10,47,1943,1910,43,1943,10,57,-33,-0.5635608207904297,1347,1312,121,86,1376,1341,2030,2030
first1000_from_B10,original_all_case,10,50,,NS,False,paired_target_mean_NLL,10000,1000,6553,1519,361,1567,8072,6914,1519,8072,361,1928,-1158,-1.890516515109608,1813,1120,1002,309,1923,1230,10110,10110
first1000_from_B10,original_all_case,10,50,,RP_JOINT,False,minimum RS/PS safety margin,1000,1000,924,30,8,38,954,932,30,954,8,46,-22,-0.5594721680008224,513,489,68,44,2386,2326,3045,3045
first1000_from_B10,interval_target_conflict_free,10,50,,RS,False,paired_target_mean_NLL,981,981,976,3,0,2,979,976,3,979,0,2,-3,-1.6714763677702684,977,963,14,0,992,978,996,996
first1000_from_B10,interval_target_conflict_free,10,50,,PS,False,paired_target_mean_NLL,1962,981,1874,37,10,41,1911,1884,37,1911,10,51,-27,-0.4973771688818655,1327,1309,103,85,1356,1338,1992,1992
first1000_from_B10,interval_target_conflict_free,10,50,,NS,False,paired_target_mean_NLL,9810,981,6432,1503,346,1529,7935,6778,1503,7935,346,1875,-1157,-1.9172415442989417,1800,1107,995,302,1910,1217,9920,9920
first1000_from_B10,interval_target_conflict_free,10,50,,RP_JOINT,False,minimum RS/PS safety margin,981,981,913,26,8,34,939,921,26,939,8,42,-18,-0.5012677233313375,506,489,61,44,2348,2316,2988,2988
first1000_from_B10,separate_active_version,10,50,,RS,False,paired_target_mean_NLL,979,979,974,3,0,2,977,974,3,977,0,2,-3,-1.6689505690200117,975,961,14,0,990,976,994,994
first1000_from_B10,separate_active_version,10,50,,PS,False,paired_target_mean_NLL,1958,979,1870,37,10,41,1907,1880,37,1907,10,51,-27,-0.4975957898461871,1326,1308,103,85,1355,1337,1988,1988
first1000_from_B10,separate_active_version,10,50,,NS,False,paired_target_mean_NLL,9790,979,6418,1501,344,1527,7919,6762,1501,7919,344,1871,-1157,-1.9193931314044608,1793,1101,994,302,1903,1211,9900,9900
first1000_from_B10,separate_active_version,10,50,,RP_JOINT,False,minimum RS/PS safety margin,979,979,911,26,8,34,937,919,26,937,8,42,-18,-0.4995401399775524,506,489,61,44,2345,2313,2982,2982
adjacent_checkpoint_matched,original_all_case,40,50,,RS,False,paired_target_mean_NLL,4000,4000,3988,5,0,7,3993,3988,5,3993,0,7,-5,-0.4151788299119221,3933,3911,30,8,3986,3964,4053,4053
adjacent_checkpoint_matched,original_all_case,40,50,,PS,False,paired_target_mean_NLL,8000,4000,7675,53,41,231,7728,7716,53,7728,41,272,-12,-0.1116164383163531,5533,5518,188,173,5637,5621,8106,8106
adjacent_checkpoint_matched,original_all_case,40,50,,NS,False,paired_target_mean_NLL,40000,4000,27014,1770,1171,10045,28784,28185,1770,28784,1171,11216,-599,-0.2477014646570916,4928,4533,1207,812,5378,4980,40470,40470
adjacent_checkpoint_matched,original_all_case,40,50,,RP_JOINT,False,minimum RS/PS safety margin,4000,4000,3743,36,31,190,3779,3774,36,3779,31,221,-5,-0.1050707475770395,2148,2142,112,106,9623,9585,12159,12159
adjacent_checkpoint_matched,interval_target_conflict_free,40,50,,RS,False,paired_target_mean_NLL,3933,3933,3925,2,0,6,3927,3925,2,3927,0,6,-2,-0.3921817935035497,3896,3882,19,5,3949,3935,3986,3986
adjacent_checkpoint_matched,interval_target_conflict_free,40,50,,PS,False,paired_target_mean_NLL,7866,3933,7582,43,39,202,7625,7621,43,7625,39,241,-4,-0.0966553634933947,5507,5502,173,168,5611,5605,7972,7972
adjacent_checkpoint_matched,interval_target_conflict_free,40,50,,NS,False,paired_target_mean_NLL,39330,3933,26600,1748,1148,9834,28348,27748,1748,28348,1148,10982,-600,-0.2494179152411732,4889,4498,1194,803,5329,4935,39790,39790
adjacent_checkpoint_matched,interval_target_conflict_free,40,50,,RP_JOINT,False,minimum RS/PS safety margin,3933,3933,3706,31,30,166,3737,3736,31,3737,30,196,-1,-0.0887135076469538,2141,2140,106,105,9560,9540,11958,11958
adjacent_checkpoint_matched,separate_active_version,40,50,,RS,False,paired_target_mean_NLL,3931,3931,3923,2,0,6,3925,3923,2,3925,0,6,-2,-0.3920750178403177,3894,3880,19,5,3947,3933,3984,3984
adjacent_checkpoint_matched,separate_active_version,40,50,,PS,False,paired_target_mean_NLL,7862,3931,7578,43,39,202,7621,7617,43,7621,39,241,-4,-0.0968953308368467,5506,5501,173,168,5610,5604,7968,7968
adjacent_checkpoint_matched,separate_active_version,40,50,,NS,False,paired_target_mean_NLL,39310,3931,26584,1747,1148,9831,28331,27732,1747,28331,1148,10979,-599,-0.2494379184178327,4881,4492,1192,803,5321,4929,39770,39770
adjacent_checkpoint_matched,separate_active_version,40,50,,RP_JOINT,False,minimum RS/PS safety margin,3931,3931,3704,31,30,166,3735,3734,31,3735,30,196,-1,-0.089336604798613,2141,2140,106,105,9557,9537,11952,11952
age,original_all_case,1,50,49.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-2.1643011690890126,100,97,3,0,101,98,101,101
age,original_all_case,1,50,49.0,PS,True,paired_target_mean_NLL,200,100,189,1,5,5,190,194,1,190,5,10,4,-0.2845516611888888,129,133,13,17,131,135,202,202
age,original_all_case,1,50,49.0,NS,True,paired_target_mean_NLL,1000,100,671,196,22,111,867,693,196,867,22,133,-174,-3.4567052458261025,153,81,101,29,182,111,1030,1030
age,original_all_case,1,50,49.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,92,0,4,4,92,96,0,92,4,8,4,-0.1093884962657466,46,51,8,13,232,233,303,303
age,interval_target_conflict_free,1,50,49.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-2.05136232520023,98,96,2,0,99,97,99,99
age,interval_target_conflict_free,1,50,49.0,PS,True,paired_target_mean_NLL,196,98,187,0,5,4,187,192,0,187,5,9,5,-0.2856526043220323,127,132,12,17,129,134,198,198
age,interval_target_conflict_free,1,50,49.0,NS,True,paired_target_mean_NLL,980,98,656,193,22,109,849,678,193,849,22,131,-171,-3.5304164568719583,153,81,101,29,182,111,1010,1010
age,interval_target_conflict_free,1,50,49.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,91,0,4,3,91,95,0,91,4,7,4,-0.1171819014066108,46,51,8,13,228,231,297,297
age,separate_active_version,1,50,49.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-2.05136232520023,98,96,2,0,99,97,99,99
age,separate_active_version,1,50,49.0,PS,True,paired_target_mean_NLL,196,98,187,0,5,4,187,192,0,187,5,9,5,-0.2856526043220323,127,132,12,17,129,134,198,198
age,separate_active_version,1,50,49.0,NS,True,paired_target_mean_NLL,980,98,656,193,22,109,849,678,193,849,22,131,-171,-3.5304164568719583,153,81,101,29,182,111,1010,1010
age,separate_active_version,1,50,49.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,91,0,4,3,91,95,0,91,4,7,4,-0.1171819014066108,46,51,8,13,228,231,297,297
age,original_all_case,2,50,48.0,RS,True,paired_target_mean_NLL,100,100,98,2,0,0,100,98,2,100,0,0,-2,-2.3713624983194315,100,96,4,0,102,98,102,102
age,original_all_case,2,50,48.0,PS,True,paired_target_mean_NLL,200,100,185,3,2,10,188,187,3,188,2,12,-1,-0.6002081516281033,129,130,14,15,133,134,204,204
age,original_all_case,2,50,48.0,NS,True,paired_target_mean_NLL,1000,100,661,202,30,107,863,691,202,863,30,137,-172,-3.4945925100758903,188,105,120,37,198,115,1010,1010
age,original_all_case,2,50,48.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,90,1,1,8,91,91,1,91,1,9,0,-0.4873650501528754,49,52,8,11,235,232,306,306
age,interval_target_conflict_free,2,50,48.0,RS,True,paired_target_mean_NLL,100,100,98,2,0,0,100,98,2,100,0,0,-2,-2.3713624983194315,100,96,4,0,102,98,102,102
age,interval_target_conflict_free,2,50,48.0,PS,True,paired_target_mean_NLL,200,100,185,3,2,10,188,187,3,188,2,12,-1,-0.6002081516281033,129,130,14,15,133,134,204,204
age,interval_target_conflict_free,2,50,48.0,NS,True,paired_target_mean_NLL,1000,100,661,202,30,107,863,691,202,863,30,137,-172,-3.4945925100758903,188,105,120,37,198,115,1010,1010
age,interval_target_conflict_free,2,50,48.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,90,1,1,8,91,91,1,91,1,9,0,-0.4873650501528754,49,52,8,11,235,232,306,306
age,separate_active_version,2,50,48.0,RS,True,paired_target_mean_NLL,100,100,98,2,0,0,100,98,2,100,0,0,-2,-2.3713624983194315,100,96,4,0,102,98,102,102
age,separate_active_version,2,50,48.0,PS,True,paired_target_mean_NLL,200,100,185,3,2,10,188,187,3,188,2,12,-1,-0.6002081516281033,129,130,14,15,133,134,204,204
age,separate_active_version,2,50,48.0,NS,True,paired_target_mean_NLL,1000,100,661,202,30,107,863,691,202,863,30,137,-172,-3.4945925100758903,188,105,120,37,198,115,1010,1010
age,separate_active_version,2,50,48.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,90,1,1,8,91,91,1,91,1,9,0,-0.4873650501528754,49,52,8,11,235,232,306,306
age,original_all_case,3,50,47.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.8428031256580653,100,97,3,0,102,99,102,102
age,original_all_case,3,50,47.0,PS,True,paired_target_mean_NLL,200,100,186,5,3,6,191,189,5,191,3,9,-2,-0.5049025312083176,122,127,11,16,126,131,204,204
age,original_all_case,3,50,47.0,NS,True,paired_target_mean_NLL,1000,100,648,218,23,111,866,671,218,866,23,134,-195,-3.014721449353616,170,104,99,33,200,134,1030,1030
age,original_all_case,3,50,47.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,89,3,2,6,92,91,3,92,2,8,-1,-0.5951801022590371,44,47,3,6,228,230,306,306
age,interval_target_conflict_free,3,50,47.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.8428031256580653,100,97,3,0,102,99,102,102
age,interval_target_conflict_free,3,50,47.0,PS,True,paired_target_mean_NLL,200,100,186,5,3,6,191,189,5,191,3,9,-2,-0.5049025312083176,122,127,11,16,126,131,204,204
age,interval_target_conflict_free,3,50,47.0,NS,True,paired_target_mean_NLL,1000,100,648,218,23,111,866,671,218,866,23,134,-195,-3.014721449353616,170,104,99,33,200,134,1030,1030
age,interval_target_conflict_free,3,50,47.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,89,3,2,6,92,91,3,92,2,8,-1,-0.5951801022590371,44,47,3,6,228,230,306,306
age,separate_active_version,3,50,47.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-1.824667410310992,98,95,3,0,100,97,100,100
age,separate_active_version,3,50,47.0,PS,True,paired_target_mean_NLL,196,98,182,5,3,6,187,185,5,187,3,9,-2,-0.5028596009354316,121,126,11,16,125,130,200,200
age,separate_active_version,3,50,47.0,NS,True,paired_target_mean_NLL,980,98,632,214,23,111,846,655,214,846,23,134,-191,-3.024213791016978,162,98,97,33,192,128,1010,1010
age,separate_active_version,3,50,47.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,87,3,2,6,90,89,3,90,2,8,-1,-0.5751306970814024,44,47,3,6,225,227,300,300
age,original_all_case,4,50,46.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-2.092680016243885,100,97,3,0,101,98,101,101
age,original_all_case,4,50,46.0,PS,True,paired_target_mean_NLL,200,100,187,10,1,2,197,188,10,197,1,3,-9,-1.1583938369624958,149,136,18,5,151,138,202,202
age,original_all_case,4,50,46.0,NS,True,paired_target_mean_NLL,1000,100,620,187,29,164,807,649,187,807,29,193,-158,-2.566623580825893,188,117,109,38,188,117,1000,1000
age,original_all_case,4,50,46.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,90,7,1,2,97,91,7,97,1,3,-6,-1.217365690463921,56,50,8,2,252,236,303,303
age,interval_target_conflict_free,4,50,46.0,RS,True,paired_target_mean_NLL,97,97,97,0,0,0,97,97,0,97,0,0,0,-1.7875638987573148,97,96,1,0,98,97,98,98
age,interval_target_conflict_free,4,50,46.0,PS,True,paired_target_mean_NLL,194,97,183,8,1,2,191,184,8,191,1,3,-7,-0.9181644675835244,146,136,15,5,148,138,196,196
age,interval_target_conflict_free,4,50,46.0,NS,True,paired_target_mean_NLL,970,97,595,186,27,162,781,622,186,781,27,189,-159,-2.620967733872888,188,117,109,38,188,117,970,970
age,interval_target_conflict_free,4,50,46.0,RP_JOINT,True,minimum RS/PS safety margin,97,97,88,6,1,2,94,89,6,94,1,3,-5,-0.9361261418125276,55,50,7,2,246,235,294,294
age,separate_active_version,4,50,46.0,RS,True,paired_target_mean_NLL,97,97,97,0,0,0,97,97,0,97,0,0,0,-1.7875638987573148,97,96,1,0,98,97,98,98
age,separate_active_version,4,50,46.0,PS,True,paired_target_mean_NLL,194,97,183,8,1,2,191,184,8,191,1,3,-7,-0.9181644675835244,146,136,15,5,148,138,196,196
age,separate_active_version,4,50,46.0,NS,True,paired_target_mean_NLL,970,97,595,186,27,162,781,622,186,781,27,189,-159,-2.620967733872888,188,117,109,38,188,117,970,970
age,separate_active_version,4,50,46.0,RP_JOINT,True,minimum RS/PS safety margin,97,97,88,6,1,2,94,89,6,94,1,3,-5,-0.9361261418125276,55,50,7,2,246,235,294,294
age,original_all_case,5,50,45.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.949893818365708,100,99,1,0,101,100,101,101
