cell,arm,case_id,metric,prompt_index,target_new_nll,target_true_nll,nll_advantage,success,strict_teacher_forced
0,ORBFH_HIST,5064,NS,8,7.407819747924805,6.434795379638672,-0.9730243682861328,1,False
0,ORBFH_HIST,5064,NS,9,11.212898254394531,0.014561688527464867,-11.198336565867066,1,True
0,ORBFH_HIST,3088,NS,0,14.558984756469727,2.810007095336914,-11.748977661132812,1,False
0,ORBFH_HIST,3088,NS,1,9.668487548828125,3.779996871948242,-5.888490676879883,1,False
0,ORBFH_HIST,3088,NS,2,13.176697731018066,2.0026121139526367,-11.17408561706543,1,False
0,ORBFH_HIST,3088,NS,3,14.57978343963623,5.431234359741211,-9.14854907989502,1,False
0,ORBFH_HIST,3088,NS,4,16.552263259887695,8.015263557434082,-8.536999702453613,1,False
0,ORBFH_HIST,3088,NS,5,10.338820457458496,4.001108169555664,-6.337712287902832,1,False
0,ORBFH_HIST,3088,NS,6,14.778924942016602,5.3861870765686035,-9.392737865447998,1,False
0,ORBFH_HIST,3088,NS,7,14.65042495727539,8.187021255493164,-6.463403701782227,1,False
0,ORBFH_HIST,3088,NS,8,16.8637638092041,7.139955520629883,-9.723808288574219,1,False
0,ORBFH_HIST,3088,NS,9,13.653421401977539,3.6722335815429688,-9.98118782043457,1,False
0,ORBFH_HIST,3278,NS,0,9.309351921081543,10.209957122802734,0.9006052017211914,0,False
0,ORBFH_HIST,3278,NS,1,17.43844985961914,9.562206268310547,-7.876243591308594,1,False
0,ORBFH_HIST,3278,NS,2,14.3389253616333,14.370476722717285,0.031551361083984375,0,False
0,ORBFH_HIST,3278,NS,3,8.061806678771973,4.395685195922852,-3.666121482849121,1,False
0,ORBFH_HIST,3278,NS,4,17.080997467041016,9.105802536010742,-7.975194931030273,1,False
0,ORBFH_HIST,3278,NS,5,9.873847961425781,11.611421585083008,1.7375736236572266,0,False
0,ORBFH_HIST,3278,NS,6,9.514778137207031,10.507455825805664,0.9926776885986328,0,False
0,ORBFH_HIST,3278,NS,7,15.086695671081543,7.4956560134887695,-7.591039657592773,1,False
0,ORBFH_HIST,3278,NS,8,1.52451491355896,1.498992681503296,-0.025522232055664062,1,False
0,ORBFH_HIST,3278,NS,9,13.238025665283203,14.41450309753418,1.1764774322509766,0,False
0,ORBFH_HIST,9694,NS,0,12.055583000183105,0.7971681356430054,-11.2584148645401,1,True
0,ORBFH_HIST,9694,NS,1,12.53835391998291,1.1463711261749268,-11.391982793807983,1,True
0,ORBFH_HIST,9694,NS,2,10.182942390441895,0.37464478611946106,-9.808297604322433,1,True
0,ORBFH_HIST,9694,NS,3,9.405672073364258,0.34411388635635376,-9.061558187007904,1,True
