arm,comparison,batch,metric,n,before,after,lost,gained,retained,both_failure,strict_lost,strict_gained,delta_pp,delta_new_nll_mean,delta_new_nll_p00,delta_new_nll_p50,delta_new_nll_p95,delta_new_nll_p99,delta_new_nll_p100,delta_true_nll_mean,delta_true_nll_p00,delta_true_nll_p50,delta_true_nll_p95,delta_true_nll_p99,delta_true_nll_p100,delta_desired_nll_mean,delta_desired_nll_p00,delta_desired_nll_p50,delta_desired_nll_p95,delta_desired_nll_p99,delta_desired_nll_p100,desired_nll_worse_count
C45678,ATWRITE_TO_W10,0,RS,1000,1000,1000,0,0,1000,0,3,0,0.0,0.031688512711511976,-0.024153191596269608,3.157896571792662e-06,0.0025812947191298,0.0272931422432884,19.454610919114202,-0.07469838643074035,-17.77840566635132,0.0,0.8362342357635482,1.5029942893981934,9.542759895324707,0.031688512711511976,-0.024153191596269608,3.157896571792662e-06,0.0025812947191298,0.0272931422432884,19.454610919114202,513
C45678,ATWRITE_TO_W5_FIRST500,0,RS,500,500,500,0,0,500,0,0,0,0.0,0.0003657272492237098,-0.007431766949594021,0.0,0.0013073096517473444,0.009949874165467916,0.06748323887586594,-0.06504894638061523,-2.106077194213867,0.0,0.43827128410339344,0.9060977649688715,1.7073020935058594,0.0003657272492237098,-0.007431766949594021,0.0,0.0013073096517473444,0.009949874165467916,0.06748323887586594,199
C45678,W5_TO_W10_FIRST500,0,RS,500,500,500,0,0,500,0,2,0,0.0,0.05305038007895564,-0.024153191596269608,2.0975450752303004e-05,0.004830046591814606,0.03960737904533733,19.454889623215422,-0.024480274677276613,-2.914820671081543,-0.009510040283203125,0.8550318002700795,1.5114786815643302,8.882857322692871,0.05305038007895564,-0.024153191596269608,2.0975450752303004e-05,0.004830046591814606,0.03960737904533733,19.454889623215422,280
C45678,W0_TO_W10,0,RS,1000,71,1000,0,929,71,0,0,993,92.9,-11.01017178041415,-21.286225688643754,-10.893105693605321,-5.345604230776374,-2.330320748008672,9.637080192565918,9.718504199998337,-7.184329986572266,9.79626989364624,17.48241549730301,20.069174081087112,23.06670618057251,-11.01017178041415,-21.286225688643754,-10.893105693605321,-5.345604230776374,-2.330320748008672,9.637080192565918,1
C45678,COHORT_ATWRITE_TO_W10,1,RS,100,100,100,0,0,100,0,1,0,0.0,0.1952606475813809,-0.001721820211969316,6.005174509482458e-05,0.004456456226762383,0.21418412599722553,19.454610919114202,-0.11808411598205566,-2.6308555603027344,-0.2331552505493164,1.2526453018188475,1.8371489906311433,9.542759895324707,0.1952606475813809,-0.001721820211969316,6.005174509482458e-05,0.004456456226762383,0.21418412599722553,19.454610919114202,65
C45678,COHORT_ATWRITE_TO_W10,2,RS,100,100,100,0,0,100,0,0,0,0.0,0.0032820184841693845,-0.009854886680841446,5.246186628937721e-05,0.020485724788159118,0.05941614774055793,0.08670429140329361,-0.1477987003326416,-2.5701065063476562,-0.08249378204345703,1.0237180233001697,2.024164829254151,2.174722671508789,0.0032820184841693845,-0.009854886680841446,5.246186628937721e-05,0.020485724788159118,0.05941614774055793,0.08670429140329361,57
C45678,COHORT_ATWRITE_TO_W10,3,RS,100,100,100,0,0,100,0,1,0,0.0,0.0665415861715519,-0.0019500842317938805,5.5642827646806836e-05,0.0032737070083385324,0.0858612447418609,6.596846707165241,-0.17472436904907226,-2.984805107116699,-0.031539201736450195,0.9238459587097166,1.7589708518982028,3.5998144149780273,0.0665415861715519,-0.0019500842317938805,5.5642827646806836e-05,0.0032737070083385324,0.0858612447418609,6.596846707165241,65
C45678,COHORT_ATWRITE_TO_W10,4,RS,100,100,100,0,0,100,0,0,0,0.0,0.0001300199433171656,-0.0015634605661034584,2.5503846700303257e-05,0.0008671232732012866,0.0022174227191135787,0.011932728812098503,-0.018189606666564943,-2.2824039459228516,-0.01224064826965332,1.145409059524536,1.3834711933135992,1.5119390487670898,0.0001300199433171656,-0.0015634605661034584,2.5503846700303257e-05,0.0008671232732012866,0.0022174227191135787,0.011932728812098503,54
C45678,COHORT_ATWRITE_TO_W10,5,RS,100,100,100,0,0,100,0,0,0,0.0,0.0018662644604773959,-0.024153191596269608,-2.015003701671958e-05,0.006573849730193599,0.04055467870086486,0.1460169367492199,0.011150686740875245,-1.417098045349121,0.053949832916259766,0.7327048063278196,0.9872330045700074,1.0107264518737793,0.0018662644604773959,-0.024153191596269608,-2.015003701671958e-05,0.006573849730193599,0.04055467870086486,0.1460169367492199,48
C45678,COHORT_ATWRITE_TO_W10,6,RS,100,100,100,0,0,100,0,0,0,0.0,-1.5306378300010694e-05,-0.00896634440869093,2.5235181965399534e-05,0.0008061039785388851,0.0013291283196304076,0.0029161522397771478,-0.11225348949432373,-3.248612403869629,-0.10059261322021484,0.4190979003906244,1.1540306282043467,1.3529434204101562,-1.5306378300010694e-05,-0.00896634440869093,2.5235181965399534e-05,0.0008061039785388851,0.0013291283196304076,0.0029161522397771478,60
C45678,COHORT_ATWRITE_TO_W10,7,RS,100,100,100,0,0,100,0,0,0,0.0,0.00040141308661077344,-0.0031637700740247965,9.595012670615688e-06,0.0013791088247671706,0.008788184486329651,0.02722862409427762,-0.05359570503234863,-2.0607051849365234,-0.06303024291992188,0.6440012454986571,2.121210627555857,4.0548095703125,0.00040141308661077344,-0.0031637700740247965,9.595012670615688e-06,0.0013791088247671706,0.008788184486329651,0.02722862409427762,56
C45678,COHORT_ATWRITE_TO_W10,8,RS,100,100,100,0,0,100,0,1,0,0.0,0.04926360011313591,-0.0017810009885579348,-1.4294317224994302e-05,0.0006964593078009784,0.050854297908979516,4.9264844378922135,-0.11224496364593506,-17.77840566635132,0.0672144889831543,0.766649293899536,0.9535672092437749,1.0531444549560547,0.04926360011313591,-0.0017810009885579348,-1.4294317224994302e-05,0.0006964593078009784,0.050854297908979516,4.9264844378922135,45
C45678,COHORT_ATWRITE_TO_W10,9,RS,100,100,100,0,0,100,0,0,0,0.0,0.0001548836527763342,-0.0038704900071024895,9.82909114100039e-06,0.0006212207685166504,0.005880542434752013,0.010837666690349579,-0.021243600845336913,-0.7423810958862305,-0.03142976760864258,0.29914064407348634,0.4878021812438975,0.6890602111816406,0.0001548836527763342,-0.0038704900071024895,9.82909114100039e-06,0.0006212207685166504,0.005880542434752013,0.010837666690349579,63
C45678,COHORT_ATWRITE_TO_W10,10,RS,100,100,100,0,0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C45678,ATWRITE_TO_W10,0,PS,2000,1931,1936,4,9,1927,60,18,33,0.25,-0.034708507118280975,-10.056924283504486,0.0,0.32719113826751706,0.9871231555938718,10.113951444625854,-0.020199468199163677,-8.797467231750488,0.0,0.9255661725997925,1.7900892066955563,6.838720798492432,-0.034708507118280975,-10.056924283504486,0.0,0.32719113826751706,0.9871231555938718,10.113951444625854,819
C45678,ATWRITE_TO_W5_FIRST500,0,PS,1000,960,959,4,3,956,37,5,12,-0.1,-0.027228723404492484,-9.954057037830353,0.0,0.23518433570861738,0.5691441798210133,2.152317762374878,-0.019590941090136767,-5.956043720245361,0.0,0.53261079788208,1.1519711112976072,2.672426223754883,-0.027228723404492484,-9.954057037830353,0.0,0.23518433570861738,0.5691441798210133,2.152317762374878,362
C45678,W5_TO_W10_FIRST500,0,PS,1000,959,963,2,6,957,35,9,16,0.4,-0.030513040972626186,-6.343644142150879,-0.0011361176148056984,0.3329751431941978,1.0675959157943717,10.803491353988647,0.008150973081588745,-7.078409194946289,-0.0039743296802043915,0.9045752286911001,1.793082866668701,7.053550720214844,-0.030513040972626186,-6.343644142150879,-0.0011361176148056984,0.3329751431941978,1.0675959157943717,10.803491353988647,439
C45678,W0_TO_W10,0,PS,2000,227,1936,1,1710,226,63,1,1312,85.45,-8.464962331833965,-21.189132669358514,-8.358134968904778,-2.922010850463994,-0.49008150137960976,2.3172824382781982,5.174776351353153,-9.694114685058594,4.82514101266861,13.135023134946824,16.764244174957273,21.845946550369263,-8.464962331833965,-21.189132669358514,-8.358134968904778,-2.922010850463994,-0.49008150137960976,2.3172824382781982,13
C45678,COHORT_ATWRITE_TO_W10,1,PS,200,194,193,2,1,192,5,4,12,-0.5,-0.13749827807900147,-10.056924283504486,-0.0010535561013966799,0.484626519680023,1.7681415510177598,10.113951444625854,-0.07303121328353882,-7.046362400054932,-0.10294461250305176,1.4102924585342402,2.5993349838256803,5.824308395385742,-0.13749827807900147,-10.056924283504486,-0.0010535561013966799,0.484626519680023,1.7681415510177598,10.113951444625854,90
C45678,COHORT_ATWRITE_TO_W10,2,PS,200,190,190,2,2,188,8,2,5,0.0,-0.07518174703567639,-5.085574626922607,-0.00379035621881485,0.46509144306182815,1.2665835726261072,3.139662027359009,-0.05234595447778702,-3.6837146282196045,-0.07295560836791992,1.1455477833747865,1.9226093292236306,2.692842483520508,-0.07518174703567639,-5.085574626922607,-0.00379035621881485,0.46509144306182815,1.2665835726261072,3.139662027359009,88
C45678,COHORT_ATWRITE_TO_W10,3,PS,200,188,191,0,3,188,9,3,3,1.5,-0.06043757133982581,-3.038462519645691,-0.0023759283358231187,0.39709360599517807,0.9397111666202518,5.303738117218018,0.01565367987379432,-2.508063316345215,-0.032811641693115234,0.9919944047927849,2.0501005113124733,6.838720798492432,-0.06043757133982581,-3.038462519645691,-0.0023759283358231187,0.39709360599517807,0.9397111666202518,5.303738117218018,82
C45678,COHORT_ATWRITE_TO_W10,4,PS,200,196,196,0,0,196,4,2,1,0.0,0.05389796055533225,-0.8158373832702637,-0.000805707648396492,0.43651905059814394,1.420942642772552,9.1656828597188,0.006447623074054718,-6.411578178405762,0.037396907806396484,1.072944092750549,1.5756119656562801,2.2598142623901367,0.05389796055533225,-0.8158373832702637,-0.000805707648396492,0.43651905059814394,1.420942642772552,9.1656828597188,87
C45678,COHORT_ATWRITE_TO_W10,5,PS,200,192,193,0,1,192,7,1,5,0.5,-0.06948918598642194,-2.0197043418884277,-0.0015698232455179095,0.2690004587173455,0.7178570526838303,0.7299528121948242,0.0460760247707367,-1.6685190200805664,0.0002665519714355469,0.8715931415557852,1.5649233055114682,2.4273266792297363,-0.06948918598642194,-2.0197043418884277,-0.0015698232455179095,0.2690004587173455,0.7178570526838303,0.7299528121948242,92
C45678,COHORT_ATWRITE_TO_W10,6,PS,200,195,195,0,0,195,5,2,4,0.0,-0.04143894881737651,-2.750783920288086,-0.00012904219329357147,0.3589901745319364,1.1924958539009067,2.0757314562797546,-0.05093858428299427,-1.7270164489746094,-0.03245830535888672,0.7542215824127196,0.9465724229812608,1.439056396484375,-0.04143894881737651,-2.750783920288086,-0.00012904219329357147,0.3589901745319364,1.1924958539009067,2.0757314562797546,96
C45678,COHORT_ATWRITE_TO_W10,7,PS,200,195,197,0,2,195,3,2,2,1.0,-0.04915997820535267,-1.6739749908447266,-0.001130885211750865,0.2632238507270811,0.45846992254257063,1.753152847290039,-0.0473911327123642,-2.205723762512207,-0.05888938903808594,0.6202102661132802,1.7933553838729825,2.426272392272949,-0.04915997820535267,-1.6739749908447266,-0.001130885211750865,0.2632238507270811,0.45846992254257063,1.753152847290039,89
C45678,COHORT_ATWRITE_TO_W10,8,PS,200,195,195,0,0,195,5,2,1,0.0,0.034180472088919486,-1.152475357055664,2.5879693566821516e-05,0.25144072771072384,0.9770930624007891,4.62363862991333,-0.04863098978996277,-8.797467231750488,-0.007546901702880859,0.5037467956542967,0.9492736124992331,1.4426755905151367,0.034180472088919486,-1.152475357055664,2.5879693566821516e-05,0.25144072771072384,0.9770930624007891,4.62363862991333,102
C45678,COHORT_ATWRITE_TO_W10,9,PS,200,195,195,0,0,195,5,0,0,0.0,-0.0019577943634067198,-0.5557799339294434,-5.707773379981518e-05,0.15751703977584794,0.4891197490692135,0.6216193437576294,0.0021658648364245893,-0.6863822937011719,-0.006328582763671875,0.2696848869323729,0.9930803871154756,2.302426815032959,-0.0019577943634067198,-0.5557799339294434,-5.707773379981518e-05,0.15751703977584794,0.4891197490692135,0.6216193437576294,93
C45678,COHORT_ATWRITE_TO_W10,10,PS,200,191,191,0,0,191,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C45678,ATWRITE_TO_W10,0,NS,10000,8396,8112,383,99,8013,1505,293,197,-2.84,-0.5419515627890346,-14.966264486312866,-0.1852426528930664,0.9850115776061988,2.8676429367065435,12.94162368774414,0.09498789037474198,-14.070473194122314,0.0,2.08173194527626,5.640232453346261,17.090208530426025,0.09498789037474198,-14.070473194122314,0.0,2.08173194527626,5.640232453346261,17.090208530426025,4237
C45678,ATWRITE_TO_W5_FIRST500,0,NS,5000,4256,4202,88,34,4168,710,50,53,-1.08,-0.3085313388390001,-11.0802903175354,-0.06769990921020508,0.5780728340148943,1.2936415386199953,13.569435119628906,-0.0216071746716043,-5.803714752197266,0.0,0.8675077557563792,2.5939866876602227,11.065900802612305,-0.0216071746716043,-5.803714752197266,0.0,0.8675077557563792,2.5939866876602227,11.065900802612305,1741
C45678,W5_TO_W10_FIRST500,0,NS,5000,4202,4024,229,51,3973,747,185,116,-3.56,-0.5934357728798001,-14.283905634190887,-0.3653569221496582,1.1954398155212407,3.086190423965455,9.425569534301758,0.1804254548156634,-5.8094987869262695,-0.013031840324401855,2.508761222660542,6.448853154182435,16.81114935874939,0.1804254548156634,-5.8094987869262695,-0.013031840324401855,2.508761222660542,6.448853154182435,16.81114935874939,2425
C45678,W0_TO_W10,0,NS,10000,8820,8112,878,170,7942,1010,584,404,-7.08,-1.6844257289094573,-19.632812976837158,-1.1323020458221436,1.64519748687744,3.735138015747071,14.85556411743164,0.01201398945353576,-11.591142892837524,-0.12815594673156738,4.021642327308654,8.974182759113612,18.01343035697937,0.01201398945353576,-11.591142892837524,-0.12815594673156738,4.021642327308654,8.974182759113612,18.01343035697937,4372
C45678,COHORT_ATWRITE_TO_W10,1,NS,1000,865,823,62,20,803,115,39,30,-4.2,-1.1857093282961286,-14.966264486312866,-0.8176522254943848,1.5994581222534179,4.4602899789810175,8.888986110687256,0.029053466294368262,-7.382043123245239,-0.11070975661277771,3.611988627910614,6.949860191345213,10.133132457733154,0.029053466294368262,-7.382043123245239,-0.11070975661277771,3.611988627910614,6.949860191345213,10.133132457733154,437
C45678,COHORT_ATWRITE_TO_W10,2,NS,1000,865,818,61,14,804,121,36,43,-4.7,-1.084107109919307,-14.722177505493164,-0.7974979877471924,1.3367708206176756,3.5230681324005113,8.60342025756836,0.13388196685683215,-6.337957203388214,-0.03991079330444336,3.220787382125848,7.7229060292243945,17.090208530426025,0.13388196685683215,-6.337957203388214,-0.03991079330444336,3.220787382125848,7.7229060292243945,17.090208530426025,469
C45678,COHORT_ATWRITE_TO_W10,3,NS,1000,858,809,57,8,801,134,44,25,-4.9,-0.9541796118286439,-14.691372522618622,-0.5664849281311035,1.465120649337768,3.1310033369064327,7.737871170043945,0.2033725752729224,-5.91782283782959,-0.02149418741464615,2.8126817703247022,7.3443923926353385,14.333736293017864,0.2033725752729224,-5.91782283782959,-0.02149418741464615,2.8126817703247022,7.3443923926353385,14.333736293017864,478
C45678,COHORT_ATWRITE_TO_W10,4,NS,1000,817,760,68,11,749,172,40,22,-5.7,-0.6717995362544025,-11.187254708260298,-0.4041259288787842,1.087230110168457,2.648093886375426,12.94162368774414,0.23303387294826097,-5.350478172302246,0.01188167231157422,2.862442475557326,6.980877393931148,14.341226749122143,0.23303387294826097,-5.350478172302246,0.01188167231157422,2.862442475557326,6.980877393931148,14.341226749122143,516
C45678,COHORT_ATWRITE_TO_W10,5,NS,1000,851,814,46,9,805,140,48,21,-3.7,-0.614039972295519,-10.053563117980957,-0.3640928268432617,1.3284764289855955,3.0908559226989745,6.445467948913574,0.1947495193479117,-5.352879524230957,-0.013684749603271484,2.482456946372984,6.079913473576304,14.000188000500202,0.1947495193479117,-5.352879524230957,-0.013684749603271484,2.482456946372984,6.079913473576304,14.000188000500202,486
C45678,COHORT_ATWRITE_TO_W10,6,NS,1000,808,780,36,8,772,184,29,9,-2.8,-0.39727391583286226,-13.606836795806885,-0.23297834396362305,1.0021027565002438,2.343842062950133,8.074189186096191,0.09774221290834248,-2.6918840408325195,-0.04144550859928131,1.8667029440402976,5.298360748291015,9.796008825302124,0.09774221290834248,-2.6918840408325195,-0.04144550859928131,1.8667029440402976,5.298360748291015,9.796008825302124,445
C45678,COHORT_ATWRITE_TO_W10,7,NS,1000,862,841,25,4,837,134,34,19,-2.1,-0.21453872955217956,-9.436990812420845,-0.16885614395141602,1.1047480583190894,3.9123944473266588,7.3947343826293945,0.12137493747426197,-3.802189588546753,-0.012007459998130798,1.695910835266112,4.8108174085617055,10.01095175743103,0.12137493747426197,-3.802189588546753,-0.012007459998130798,1.695910835266112,4.8108174085617055,10.01095175743103,473
C45678,COHORT_ATWRITE_TO_W10,8,NS,1000,834,831,19,16,815,150,8,17,-0.3,-0.2205796254427405,-6.108787536621094,-0.12480020523071289,0.6406493425369256,1.8588319063186642,8.668552404269576,-0.052633685018867254,-14.070473194122314,-0.019621163606643677,0.7254622520878906,1.6912233567237833,4.079460620880127,-0.052633685018867254,-14.070473194122314,-0.019621163606643677,0.7254622520878906,1.6912233567237833,4.079460620880127,455
C45678,COHORT_ATWRITE_TO_W10,9,NS,1000,821,821,9,9,812,170,15,11,0.0,-0.07728779846856196,-3.6492204666137695,-0.045368194580078125,0.4099803447723383,0.8620549631118772,5.401044845581055,-0.010695962336612866,-3.6339831352233887,-0.003772445023059845,0.4543864369392394,1.1053436470031714,5.353883266448975,-0.010695962336612866,-3.6339831352233887,-0.003772445023059845,0.4543864369392394,1.1053436470031714,5.353883266448975,478
C45678,COHORT_ATWRITE_TO_W10,10,NS,1000,815,815,0,0,815,185,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
