entry,batch_raw,batch_effective,arm,reference,panel,metric,numerator,denominator,rate,strict_new_numerator,strict_true_numerator,ties,new_token_correct,new_token_count,true_token_correct,true_token_count,reference_success,loss,recovery,reference_failure,new_nll_lower,new_nll_equal,new_nll_higher,delta_pp,paired_ci_low,paired_ci_high,paired_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_max,paired_new_nll_delta_mean,paired_new_nll_delta_median,paired_new_nll_delta_p90,paired_new_nll_delta_max,paired_true_nll_delta_mean,paired_true_nll_delta_median,paired_true_nll_delta_p90,paired_true_nll_delta_max,paired_margin_delta_mean,paired_margin_delta_median,paired_margin_delta_p90,paired_margin_delta_max,margin_mean,margin_median,margin_p90,margin_max
Middle,100,100,W0,N,Current100,NS,888,1000,88.8,5,172,0,15,1010,202,1030,711,27,204,289,228,0,772,17.700000000000003,12.497500000000002,23.20249999999999,100,11.36197849792242,11.20808458328247,16.515516471862792,24.71312141418457,5.070170894880691,4.350456237792969,10.505226516723633,17.91902732849121,2.8830011170357466,2.347287178039551,8.633679342269899,18.927066422998905,-0.8902137341304625,-0.4354226589202881,3.251051902770996,11.023771047592163,-3.773214851166209,-2.74661922454834,1.6530621051788341,13.03190565109253,-6.291807603041729,-6.330631375312805,0.16495819091796884,9.15724927186966
Middle,100,100,W0,N,Fixed100,RS,5,100,5.0,0,21,0,0,101,24,103,100,95,0,0,0,0,100,-95.0,-99.0,-90.0,100,11.743397884368896,11.794819831848145,16.157978439331057,21.156511306762695,4.899287044950761,4.411773681640625,9.811371326446537,15.272212982177734,11.516039985526149,11.721912250541209,16.147606682754123,21.150080422405154,-7.824928668788634,-7.974677085876465,-0.5409389972686747,4.705717086791992,-19.340968654314782,-19.259852884613792,-11.524482253193854,-4.453426122665405,-6.844110839418136,-6.767681121826172,-1.4714265823364252,4.406460762023926
Middle,100,100,W0,N,Fixed100,PS,20,200,10.0,0,43,0,0,202,48,206,194,174,0,6,4,0,196,-87.0,-93.0,-81.0,100,10.184147419929504,10.168673992156982,14.7067400932312,18.510709762573242,5.011512755323201,4.745976209640503,9.873642063140867,18.126428604125977,8.682070720838382,8.77890252135694,12.895460623502728,18.47472132369876,-4.617111476492137,-4.154077768325806,1.125376796722408,4.823145866394043,-13.29918219733052,-12.743923039699439,-6.4578300625085845,3.7043511867523193,-5.172634664606303,-5.062041997909546,-0.023100805282598072,8.013894319534302
Middle,100,100,W0,N,Fixed100,NS,886,1000,88.6,0,171,0,2,1010,200,1030,696,18,208,304,187,0,813,19.0,13.8975,24.200000000000003,100,11.702866084575653,11.75324296951294,16.330898666381835,23.890676498413086,5.548876629311417,5.327506065368652,10.792420864105225,19.437652587890625,3.0300591826885936,2.4295215606689453,8.048981070518494,19.695740222930908,-0.9670706731217797,-0.44289886951446533,3.199443817138672,11.02942943572998,-3.9971298558103734,-2.6880483627319336,1.2254340171813964,11.609569492284209,-6.153989455264236,-6.283672571182251,0.4239204406738283,7.564950704574585
Middle,100,100,W0,N,Past100,RS,11,100,11.0,0,22,0,1,101,25,103,100,89,0,0,0,0,100,-89.0,-95.0,-83.0,100,10.86838402748108,10.818652153015137,14.955947208404547,21.28953742980957,5.146401657238602,4.442037582397461,11.05192260742188,18.516551971435547,10.840641389904777,10.815645465510897,14.95162835771917,21.289264001097763,-8.482487035617233,-8.186281204223633,-2.6585333824157704,4.581943511962891,-19.323128425522007,-18.741358096478507,-12.473045299760996,-6.584462189581245,-5.721982370242476,-5.913475036621094,0.1958891868591408,7.6233229637146
Middle,100,100,W0,N,Past100,PS,20,200,10.0,0,38,0,2,202,44,206,193,175,2,7,2,0,198,-86.5,-92.5,-79.5,100,9.589275226593017,9.359123706817627,13.232733249664305,19.26406478881836,4.848980815527029,4.591989278793335,9.223437404632568,14.38722038269043,8.269524817681521,8.399302124977112,12.37651052242145,19.210245128721,-5.123638998749666,-5.3247950077056885,-0.29110827445983906,12.485965371131897,-13.393163816431189,-12.996431946754456,-6.454670701920987,4.083768010139465,-4.740294411065988,-4.802521168719977,-0.017021942138672284,7.572782516479492
Middle,100,100,W0,N,Past100,NS,879,1000,87.9,1,219,0,11,1010,249,1030,686,36,229,314,207,0,793,19.299999999999997,14.3,24.8,100,10.526689789682045,10.497033596038818,14.989150524139404,21.151714324951172,5.142167703992047,4.437139511108398,11.24596118927002,20.467994689941406,2.783445717299124,2.3118181228637695,7.397357726097107,17.71849536895752,-0.7651584006973425,-0.49443602561950684,3.379885864257813,15.891433715820312,-3.548604117996467,-2.538757339119911,1.76749857068062,8.923249244689941,-5.384522085689998,-5.317636072635651,0.4333304405212405,9.681396812782623
Middle,100,100,W0,OS,Current100,RS,12,100,12.0,0,18,0,1,101,21,103,100,88,0,0,0,0,100,-88.0,-94.0,-81.0,100,11.241733033657074,11.092100620269775,16.304657363891604,19.474599838256836,4.87490652371198,4.527985572814941,10.947207260131838,14.37289047241211,11.236666289858112,11.086800295626745,16.302047225693244,19.47121858689934,-9.396579033844173,-9.623147964477539,-3.857126319408413,3.0076022148132324,-20.633245323702287,-20.621210509270895,-13.42073649793164,-8.555097365286201,-6.366826509945095,-6.400455355644226,0.5673099517822286,4.8748884201049805
Middle,100,100,W0,OS,Current100,PS,23,200,11.5,0,39,0,1,202,44,206,197,174,0,3,0,0,200,-87.0,-92.0,-81.0,100,10.389654750823974,10.598613739013672,14.176503658294678,19.797954559326172,4.835782280936837,4.198387384414673,10.313188457489014,14.774585723876953,9.29990731681639,9.259605200961232,13.533098290115595,18.80885074287653,-5.685772104486823,-5.251059353351593,0.1504150390624996,4.594679355621338,-14.985679421303212,-14.62825910327956,-6.896789583936335,-2.165365219116211,-5.553872469887137,-5.420805022120476,0.8176116943359364,6.777434825897217
Middle,100,100,W0,OS,Current100,NS,888,1000,88.8,5,172,0,15,1010,202,1030,701,28,215,299,211,0,789,18.700000000000003,13.4,24.200000000000003,100,11.36197849792242,11.20808458328247,16.515516471862792,24.71312141418457,5.070170894880691,4.350456237792969,10.505226516723633,17.91902732849121,3.102913295485545,2.591259479522705,8.99059476852417,18.955264642834663,-0.9604109750409552,-0.47656381130218506,3.2398693025112153,11.255428075790405,-4.0633242705265005,-2.9588398933410645,1.5594610929489143,13.581238508224487,-6.291807603041729,-6.330631375312805,0.16495819091796884,9.15724927186966
Middle,100,100,W0,OS,Fixed100,RS,5,100,5.0,0,21,0,0,101,24,103,99,94,0,1,0,0,100,-94.0,-98.0,-89.0,100,11.743397884368896,11.794819831848145,16.157978439331057,21.156511306762695,4.899287044950761,4.411773681640625,9.811371326446537,15.272212982177734,11.485032344399006,11.664457210077671,16.14733509072103,21.150574697647244,-7.6899379230057825,-7.619807958602905,-0.335076808929438,5.039557456970215,-19.174970267404788,-19.06856947054621,-11.02190659167245,-4.176867723464966,-6.844110839418136,-6.767681121826172,-1.4714265823364252,4.406460762023926
Middle,100,100,W0,OS,Fixed100,PS,20,200,10.0,0,43,0,0,202,48,206,194,174,0,6,3,0,197,-87.0,-92.5,-81.0,100,10.184147419929504,10.168673992156982,14.7067400932312,18.510709762573242,5.011512755323201,4.745976209640503,9.873642063140867,18.126428604125977,8.77574027757335,8.824635151773691,12.896685175970195,18.467985663563013,-4.616606658827513,-4.296196520328522,1.47600107192993,5.176273345947266,-13.392346936400862,-13.102806866168976,-6.446802258491519,5.051248788833618,-5.172634664606303,-5.062041997909546,-0.023100805282598072,8.013894319534302
Middle,100,100,W0,OS,Fixed100,NS,886,1000,88.6,0,171,0,2,1010,200,1030,682,17,221,318,175,0,825,20.39999999999999,15.100000000000001,25.5,100,11.702866084575653,11.75324296951294,16.330898666381835,23.890676498413086,5.548876629311417,5.327506065368652,10.792420864105225,19.437652587890625,3.0975277479346843,2.4350388646125793,8.378268188238144,20.04645609855652,-1.0231752219427726,-0.46458303183317184,3.302841138839722,10.447603225708008,-4.120702969877457,-2.735267162322998,1.2031467556953437,11.648046656278893,-6.153989455264236,-6.283672571182251,0.4239204406738283,7.564950704574585
Middle,100,100,W0,OS,Past100,RS,11,100,11.0,0,22,0,1,101,25,103,100,89,0,0,0,0,100,-89.0,-95.0,-83.0,100,10.86838402748108,10.818652153015137,14.955947208404547,21.28953742980957,5.146401657238602,4.442037582397461,11.05192260742188,18.516551971435547,10.843886001583888,10.815927663672483,14.94313914419618,21.289332887594355,-8.421966114863753,-8.818525347858667,-2.5572973012924183,4.323944091796875,-19.26585211644764,-18.567481051548384,-12.493541874317453,-6.616776472190395,-5.721982370242476,-5.913475036621094,0.1958891868591408,7.6233229637146
Middle,100,100,W0,OS,Past100,PS,20,200,10.0,0,38,0,2,202,44,206,192,174,2,8,2,0,198,-86.0,-92.0,-79.0,100,9.589275226593017,9.359123706817627,13.232733249664305,19.26406478881836,4.848980815527029,4.591989278793335,9.223437404632568,14.38722038269043,8.28487880577115,8.370669934898615,12.379634424857795,19.235078614205122,-5.2201439403323455,-5.466575503349304,-0.1093307495117193,12.85815441608429,-13.505022746103496,-13.300950527191162,-6.408336198329926,4.606551289558411,-4.740294411065988,-4.802521168719977,-0.017021942138672284,7.572782516479492
Middle,100,100,W0,OS,Past100,NS,879,1000,87.9,1,219,0,11,1010,249,1030,676,36,239,324,208,0,792,20.299999999999997,15.299999999999999,25.802499999999995,100,10.526689789682045,10.497033596038818,14.989150524139404,21.151714324951172,5.142167703992047,4.437139511108398,11.24596118927002,20.467994689941406,2.8534683322964702,2.3175045251846313,7.786295080184937,17.630484461784363,-0.8300258957647602,-0.5083892345428467,3.6111111640930176,15.882922649383545,-3.6834942280612304,-2.52451229095459,2.0210942506790173,9.174174308776855,-5.384522085689998,-5.317636072635651,0.4333304405212405,9.681396812782623
Middle,100,100,W0,ENTRY,Current100,RS,12,100,12.0,0,18,0,1,101,21,103,30,20,2,70,22,0,78,-18.0,-26.0,-10.0,100,11.241733033657074,11.092100620269775,16.304657363891604,19.474599838256836,4.87490652371198,4.527985572814941,10.947207260131838,14.37289047241211,2.4317786529660226,2.1627197265625,6.928016257286079,13.176815748214722,-1.298961279168725,-0.8158747106790543,2.6015466690063516,7.256222724914551,-3.7307399321347474,-2.6318001747131348,0.8613683700561539,5.239180088043213,-6.366826509945095,-6.400455355644226,0.5673099517822286,4.8748884201049805
Middle,100,100,W0,ENTRY,Current100,PS,23,200,11.5,0,39,0,1,202,44,206,53,35,5,147,50,0,150,-15.0,-22.5,-7.5,100,10.389654750823974,10.598613739013672,14.176503658294678,19.797954559326172,4.835782280936837,4.198387384414673,10.313188457489014,14.774585723876953,1.7410886089503765,1.236661672592163,5.247169780731201,13.131769865751266,-1.2520204601436853,-0.6529046595096588,2.1296043395996094,5.719387054443359,-2.993109069094062,-2.024939000606537,1.3192929983139035,4.437098979949951,-5.553872469887137,-5.420805022120476,0.8176116943359364,6.777434825897217
Middle,100,100,W0,ENTRY,Current100,NS,888,1000,88.8,5,172,0,15,1010,202,1030,724,27,191,276,224,0,776,16.400000000000006,11.299999999999999,21.700000000000006,100,11.36197849792242,11.20808458328247,16.515516471862792,24.71312141418457,5.070170894880691,4.350456237792969,10.505226516723633,17.91902732849121,2.738140300117433,2.253790855407715,8.18190631866455,18.87395529448986,-0.8272630725671479,-0.4230198860168457,3.218816184997559,10.891008615493774,-3.565403372684581,-2.5441354513168335,1.6212680816650393,13.237210750579834,-6.291807603041729,-6.330631375312805,0.16495819091796884,9.15724927186966
Middle,100,100,W0,ENTRY,Fixed100,RS,5,100,5.0,0,21,0,0,101,24,103,100,95,0,0,0,0,100,-95.0,-99.0,-90.0,100,11.743397884368896,11.794819831848145,16.157978439331057,21.156511306762695,4.899287044950761,4.411773681640625,9.811371326446537,15.272212982177734,11.532708310427843,11.734628434292972,16.147611391649118,21.150400394108146,-7.83683558230754,-8.168386220932007,-0.8033201217651358,4.898914337158203,-19.369543892735383,-19.2179303845478,-12.118783302977677,-4.869651794433594,-6.844110839418136,-6.767681121826172,-1.4714265823364252,4.406460762023926
Middle,100,100,W0,ENTRY,Fixed100,PS,20,200,10.0,0,43,0,0,202,48,206,194,174,0,6,3,0,197,-87.0,-93.0,-81.0,100,10.184147419929504,10.168673992156982,14.7067400932312,18.510709762573242,5.011512755323201,4.745976209640503,9.873642063140867,18.126428604125977,8.661835111007095,8.759156353306025,12.864629707473794,18.451576117426157,-4.605741060208529,-4.222158193588257,1.2397558689117412,4.564363479614258,-13.267576171215623,-12.653297580778599,-6.513011629879478,2.909954309463501,-5.172634664606303,-5.062041997909546,-0.023100805282598072,8.013894319534302
Middle,100,100,W0,ENTRY,Fixed100,NS,886,1000,88.6,0,171,0,2,1010,200,1030,693,17,210,307,186,0,814,19.299999999999997,14.3,24.40249999999999,100,11.702866084575653,11.75324296951294,16.330898666381835,23.890676498413086,5.548876629311417,5.327506065368652,10.792420864105225,19.437652587890625,3.01153348670993,2.4203004837036133,8.062625586986542,19.751679062843323,-0.9702222453923314,-0.408252477645874,3.295973014831543,10.68781852722168,-3.981755732102261,-2.599098801612854,1.2031356334686285,12.521818187320605,-6.153989455264236,-6.283672571182251,0.4239204406738283,7.564950704574585
Middle,100,100,W0,ENTRY,Past100,RS,11,100,11.0,0,22,0,1,101,25,103,100,89,0,0,0,0,100,-89.0,-95.0,-83.0,100,10.86838402748108,10.818652153015137,14.955947208404547,21.28953742980957,5.146401657238602,4.442037582397461,11.05192260742188,18.516551971435547,10.848865649801592,10.81597813020926,14.953937730717014,21.289206440385897,-8.521009779796005,-8.389226913452148,-2.7652997016906715,4.197749137878418,-19.369875429597595,-18.669371300493367,-12.513165500597097,-6.6290285885334015,-5.721982370242476,-5.913475036621094,0.1958891868591408,7.6233229637146
Middle,100,100,W0,ENTRY,Past100,PS,20,200,10.0,0,38,0,2,202,44,206,192,174,2,8,2,0,198,-86.0,-92.0,-79.0,100,9.589275226593017,9.359123706817627,13.232733249664305,19.26406478881836,4.848980815527029,4.591989278793335,9.223437404632568,14.38722038269043,8.272180168816995,8.377395540475845,12.377226604614407,19.197058387100697,-5.101896412256174,-5.384460210800171,0.0036771655082698867,12.388512372970581,-13.374076581073169,-13.128468453884125,-6.403764982149005,4.420345783233643,-4.740294411065988,-4.802521168719977,-0.017021942138672284,7.572782516479492
Middle,100,100,W0,ENTRY,Past100,NS,879,1000,87.9,1,219,0,11,1010,249,1030,685,35,229,315,210,0,790,19.400000000000006,14.6,24.799999999999997,100,10.526689789682045,10.497033596038818,14.989150524139404,21.151714324951172,5.142167703992047,4.437139511108398,11.24596118927002,20.467994689941406,2.7538381782505894,2.3978331089019775,7.3982312202453615,17.68795418739319,-0.7520569693871657,-0.47175681591033936,3.3999527454376226,16.031132698059082,-3.505895147637755,-2.5549566745758057,1.8429520994424822,9.200271606445312,-5.384522085689998,-5.317636072635651,0.4333304405212405,9.681396812782623
Middle,100,100,ENTRY,N,Current100,RS,30,100,30.0,3,7,0,4,101,9,103,100,70,0,0,0,0,100,-70.0,-78.0,-61.0,100,8.809954380691051,8.733416080474854,14.375811958312989,20.463829040527344,6.173867802880705,5.7654218673706055,11.013453006744388,17.022876739501953,8.783285308845297,8.730291001556907,14.101527310535314,20.461871990468353,-8.080213632322847,-8.84694218635559,-1.5949679374694823,3.915696144104004,-16.863498941168146,-17.22984611566062,-9.495128634930003,-6.496494458988309,-2.6360865778103473,-2.995746374130249,2.641145372390749,10.466095209121704
Middle,100,100,ENTRY,N,Current100,PS,53,200,26.5,4,17,0,5,202,22,206,197,144,0,3,0,0,200,-72.0,-80.0,-64.0,100,8.648566141873598,8.551674842834473,12.91084098815918,18.114866256713867,6.087802741080522,6.09207558631897,10.721861362457275,16.30185317993164,7.454145793314965,7.5885018114349805,12.155793055146932,17.99928407371044,-4.486121644228697,-4.127107858657837,0.3646891117095944,9.694169521331787,-11.940267437543662,-11.779083699453622,-5.120949959754946,-0.001772761344909668,-2.5607634007930757,-2.5874356031417847,2.473768520355224,9.036346912384033
Middle,100,100,ENTRY,N,Current100,NS,724,1000,72.39999999999999,46,103,0,56,1010,133,1030,711,6,19,289,413,0,587,1.2999999999999972,-0.09999999999999998,3.0,100,8.623838197804988,8.654320240020752,13.93109359741211,21.66170310974121,5.8974339674478395,5.386669635772705,10.76645860671997,21.423721313476562,0.1448608169183135,0.04755878448486328,0.5289160728454589,10.302808284759521,-0.0629506615633145,-0.018800556659698486,0.35572118759155275,1.8462402820587158,-0.207811478481628,-0.05799460411071777,0.3586030602455139,2.2882301807403564,-2.7264042303571476,-2.8382120728492737,3.844036960601808,13.705385258421302
Middle,100,100,ENTRY,N,Fixed100,RS,100,100,100.0,97,0,0,98,101,3,103,100,0,0,0,56,0,44,0.0,0.0,0.0,100,0.2106895739410538,0.006090296199545264,0.1923336848616602,5.915873050689697,12.7361226272583,12.782493114471436,17.660390472412114,27.058916091918945,-0.016668324901693267,-3.401303547434509e-05,0.005448903515934944,0.3474717140197754,0.011906913518905639,0.01094198226928711,0.36799097061157243,0.8100004196166992,0.028575238420598906,0.015822538873180747,0.41960362000390894,1.2555298805236816,12.525433053317247,12.550230051390827,17.641181392406,27.058715006060083
Middle,100,100,ENTRY,N,Fixed100,PS,194,200,97.0,133,1,0,135,202,7,206,194,0,0,6,89,0,111,0.0,0.0,0.0,100,1.52231230892241,0.46372590959072113,4.631787824630737,11.537126541137695,9.61725381553173,9.335297584533691,14.521154785156249,20.92514991760254,0.020235609831288456,0.0012057912535965443,0.20013210773468015,0.8760185241699219,-0.011370416283607482,-0.012172937393188477,0.30035867691040036,0.7470302581787109,-0.03160602611489594,-0.03252100571990013,0.3282652974128722,0.9169530868530273,8.09494150660932,7.682745847851038,13.704154270933941,20.922303202329203
Middle,100,100,ENTRY,N,Fixed100,NS,693,1000,69.3,44,81,0,45,1010,111,1030,696,14,11,304,488,0,512,-0.29999999999999716,-1.2000000000000002,0.6000000000000001,100,8.691332597865722,8.789026260375977,14.0551438331604,23.06938362121582,6.519098874703748,6.2759153842926025,11.157381629943847,20.23282814025879,0.01852569597866386,0.007408551871776581,0.41244940757751475,3.5020322799682617,0.0031515722705516966,0.0005517005920410156,0.3804871797561646,4.586613655090332,-0.015374123708112166,-0.0023496150970458984,0.4565430442802609,2.029268503189087,-2.172233723161975,-2.2290124893188477,3.913245820999146,13.266474075615406
