arm,batch,cohort,metric,numerator,denominator,rate
BASE_MEMIT,33,31,RS,80,100,0.8
BASE_MEMIT,33,32,RS,81,100,0.81
BASE_MEMIT,33,33,RS,86,100,0.86
BASE_MEMIT,34,1,RS,48,100,0.48
BASE_MEMIT,34,2,RS,45,100,0.45
BASE_MEMIT,34,3,RS,51,100,0.51
BASE_MEMIT,34,4,RS,54,100,0.54
BASE_MEMIT,34,5,RS,51,100,0.51
BASE_MEMIT,34,6,RS,58,100,0.58
BASE_MEMIT,34,7,RS,51,100,0.51
BASE_MEMIT,34,8,RS,46,100,0.46
BASE_MEMIT,34,9,RS,52,100,0.52
BASE_MEMIT,34,10,RS,51,100,0.51
BASE_MEMIT,34,11,RS,58,100,0.58
BASE_MEMIT,34,12,RS,35,100,0.35
BASE_MEMIT,34,13,RS,44,100,0.44
BASE_MEMIT,34,14,RS,48,100,0.48
BASE_MEMIT,34,15,RS,60,100,0.6
BASE_MEMIT,34,16,RS,59,100,0.59
BASE_MEMIT,34,17,RS,60,100,0.6
BASE_MEMIT,34,18,RS,65,100,0.65
BASE_MEMIT,34,19,RS,68,100,0.68
BASE_MEMIT,34,20,RS,68,100,0.68
BASE_MEMIT,34,21,RS,69,100,0.69
BASE_MEMIT,34,22,RS,68,100,0.68
BASE_MEMIT,34,23,RS,78,100,0.78
BASE_MEMIT,34,24,RS,69,100,0.69
BASE_MEMIT,34,25,RS,69,100,0.69
BASE_MEMIT,34,26,RS,67,100,0.67
BASE_MEMIT,34,27,RS,70,100,0.7
BASE_MEMIT,34,28,RS,68,100,0.68
BASE_MEMIT,34,29,RS,74,100,0.74
BASE_MEMIT,34,30,RS,77,100,0.77
BASE_MEMIT,34,31,RS,77,100,0.77
BASE_MEMIT,34,32,RS,78,100,0.78
BASE_MEMIT,34,33,RS,84,100,0.84
BASE_MEMIT,34,34,RS,80,100,0.8
BASE_MEMIT,35,1,RS,51,100,0.51
BASE_MEMIT,35,2,RS,45,100,0.45
BASE_MEMIT,35,3,RS,54,100,0.54
BASE_MEMIT,35,4,RS,56,100,0.56
BASE_MEMIT,35,5,RS,52,100,0.52
BASE_MEMIT,35,6,RS,52,100,0.52
BASE_MEMIT,35,7,RS,51,100,0.51
BASE_MEMIT,35,8,RS,45,100,0.45
BASE_MEMIT,35,9,RS,55,100,0.55
BASE_MEMIT,35,10,RS,54,100,0.54
BASE_MEMIT,35,11,RS,56,100,0.56
BASE_MEMIT,35,12,RS,34,100,0.34
BASE_MEMIT,35,13,RS,49,100,0.49
BASE_MEMIT,35,14,RS,49,100,0.49
BASE_MEMIT,35,15,RS,60,100,0.6
BASE_MEMIT,35,16,RS,58,100,0.58
BASE_MEMIT,35,17,RS,59,100,0.59
BASE_MEMIT,35,18,RS,64,100,0.64
BASE_MEMIT,35,19,RS,70,100,0.7
BASE_MEMIT,35,20,RS,67,100,0.67
BASE_MEMIT,35,21,RS,70,100,0.7
BASE_MEMIT,35,22,RS,67,100,0.67
BASE_MEMIT,35,23,RS,77,100,0.77
BASE_MEMIT,35,24,RS,69,100,0.69
BASE_MEMIT,35,25,RS,68,100,0.68
BASE_MEMIT,35,26,RS,65,100,0.65
BASE_MEMIT,35,27,RS,69,100,0.69
BASE_MEMIT,35,28,RS,65,100,0.65
BASE_MEMIT,35,29,RS,73,100,0.73
BASE_MEMIT,35,30,RS,75,100,0.75
BASE_MEMIT,35,31,RS,73,100,0.73
BASE_MEMIT,35,32,RS,73,100,0.73
BASE_MEMIT,35,33,RS,83,100,0.83
BASE_MEMIT,35,34,RS,75,100,0.75
BASE_MEMIT,35,35,RS,86,100,0.86
BASE_MEMIT,36,1,RS,51,100,0.51
BASE_MEMIT,36,2,RS,46,100,0.46
BASE_MEMIT,36,3,RS,55,100,0.55
BASE_MEMIT,36,4,RS,55,100,0.55
BASE_MEMIT,36,5,RS,55,100,0.55
BASE_MEMIT,36,6,RS,54,100,0.54
BASE_MEMIT,36,7,RS,51,100,0.51
BASE_MEMIT,36,8,RS,48,100,0.48
BASE_MEMIT,36,9,RS,53,100,0.53
BASE_MEMIT,36,10,RS,53,100,0.53
BASE_MEMIT,36,11,RS,61,100,0.61
BASE_MEMIT,36,12,RS,40,100,0.4
BASE_MEMIT,36,13,RS,46,100,0.46
BASE_MEMIT,36,14,RS,48,100,0.48
BASE_MEMIT,36,15,RS,59,100,0.59
BASE_MEMIT,36,16,RS,57,100,0.57
BASE_MEMIT,36,17,RS,60,100,0.6
BASE_MEMIT,36,18,RS,66,100,0.66
BASE_MEMIT,36,19,RS,66,100,0.66
BASE_MEMIT,36,20,RS,66,100,0.66
BASE_MEMIT,36,21,RS,65,100,0.65
BASE_MEMIT,36,22,RS,67,100,0.67
BASE_MEMIT,36,23,RS,73,100,0.73
BASE_MEMIT,36,24,RS,66,100,0.66
BASE_MEMIT,36,25,RS,68,100,0.68
BASE_MEMIT,36,26,RS,64,100,0.64
BASE_MEMIT,36,27,RS,65,100,0.65
BASE_MEMIT,36,28,RS,64,100,0.64
BASE_MEMIT,36,29,RS,67,100,0.67
BASE_MEMIT,36,30,RS,72,100,0.72
BASE_MEMIT,36,31,RS,70,100,0.7
BASE_MEMIT,36,32,RS,70,100,0.7
BASE_MEMIT,36,33,RS,76,100,0.76
BASE_MEMIT,36,34,RS,73,100,0.73
BASE_MEMIT,36,35,RS,81,100,0.81
BASE_MEMIT,36,36,RS,79,100,0.79
BASE_MEMIT,37,1,RS,49,100,0.49
BASE_MEMIT,37,2,RS,47,100,0.47
BASE_MEMIT,37,3,RS,57,100,0.57
BASE_MEMIT,37,4,RS,55,100,0.55
BASE_MEMIT,37,5,RS,54,100,0.54
BASE_MEMIT,37,6,RS,56,100,0.56
BASE_MEMIT,37,7,RS,53,100,0.53
BASE_MEMIT,37,8,RS,49,100,0.49
BASE_MEMIT,37,9,RS,52,100,0.52
BASE_MEMIT,37,10,RS,54,100,0.54
BASE_MEMIT,37,11,RS,58,100,0.58
BASE_MEMIT,37,12,RS,41,100,0.41
BASE_MEMIT,37,13,RS,46,100,0.46
BASE_MEMIT,37,14,RS,47,100,0.47
BASE_MEMIT,37,15,RS,55,100,0.55
BASE_MEMIT,37,16,RS,57,100,0.57
BASE_MEMIT,37,17,RS,58,100,0.58
BASE_MEMIT,37,18,RS,64,100,0.64
BASE_MEMIT,37,19,RS,65,100,0.65
BASE_MEMIT,37,20,RS,66,100,0.66
BASE_MEMIT,37,21,RS,70,100,0.7
BASE_MEMIT,37,22,RS,65,100,0.65
BASE_MEMIT,37,23,RS,75,100,0.75
BASE_MEMIT,37,24,RS,67,100,0.67
BASE_MEMIT,37,25,RS,66,100,0.66
BASE_MEMIT,37,26,RS,66,100,0.66
BASE_MEMIT,37,27,RS,64,100,0.64
BASE_MEMIT,37,28,RS,64,100,0.64
BASE_MEMIT,37,29,RS,66,100,0.66
BASE_MEMIT,37,30,RS,67,100,0.67
BASE_MEMIT,37,31,RS,64,100,0.64
BASE_MEMIT,37,32,RS,68,100,0.68
BASE_MEMIT,37,33,RS,74,100,0.74
BASE_MEMIT,37,34,RS,71,100,0.71
BASE_MEMIT,37,35,RS,78,100,0.78
BASE_MEMIT,37,36,RS,74,100,0.74
BASE_MEMIT,37,37,RS,76,100,0.76
BASE_MEMIT,38,1,RS,52,100,0.52
BASE_MEMIT,38,2,RS,42,100,0.42
BASE_MEMIT,38,3,RS,58,100,0.58
BASE_MEMIT,38,4,RS,55,100,0.55
BASE_MEMIT,38,5,RS,54,100,0.54
BASE_MEMIT,38,6,RS,56,100,0.56
BASE_MEMIT,38,7,RS,54,100,0.54
BASE_MEMIT,38,8,RS,48,100,0.48
BASE_MEMIT,38,9,RS,53,100,0.53
BASE_MEMIT,38,10,RS,54,100,0.54
BASE_MEMIT,38,11,RS,58,100,0.58
BASE_MEMIT,38,12,RS,43,100,0.43
BASE_MEMIT,38,13,RS,49,100,0.49
BASE_MEMIT,38,14,RS,48,100,0.48
BASE_MEMIT,38,15,RS,54,100,0.54
BASE_MEMIT,38,16,RS,52,100,0.52
BASE_MEMIT,38,17,RS,53,100,0.53
BASE_MEMIT,38,18,RS,61,100,0.61
BASE_MEMIT,38,19,RS,62,100,0.62
BASE_MEMIT,38,20,RS,62,100,0.62
BASE_MEMIT,38,21,RS,67,100,0.67
BASE_MEMIT,38,22,RS,64,100,0.64
BASE_MEMIT,38,23,RS,70,100,0.7
BASE_MEMIT,38,24,RS,64,100,0.64
BASE_MEMIT,38,25,RS,65,100,0.65
BASE_MEMIT,38,26,RS,60,100,0.6
BASE_MEMIT,38,27,RS,57,100,0.57
BASE_MEMIT,38,28,RS,62,100,0.62
BASE_MEMIT,38,29,RS,63,100,0.63
BASE_MEMIT,38,30,RS,66,100,0.66
BASE_MEMIT,38,31,RS,60,100,0.6
BASE_MEMIT,38,32,RS,65,100,0.65
BASE_MEMIT,38,33,RS,73,100,0.73
BASE_MEMIT,38,34,RS,64,100,0.64
BASE_MEMIT,38,35,RS,70,100,0.7
BASE_MEMIT,38,36,RS,70,100,0.7
BASE_MEMIT,38,37,RS,74,100,0.74
BASE_MEMIT,38,38,RS,77,100,0.77
BASE_MEMIT,39,1,RS,50,100,0.5
BASE_MEMIT,39,2,RS,45,100,0.45
BASE_MEMIT,39,3,RS,59,100,0.59
BASE_MEMIT,39,4,RS,52,100,0.52
BASE_MEMIT,39,5,RS,53,100,0.53
BASE_MEMIT,39,6,RS,56,100,0.56
BASE_MEMIT,39,7,RS,56,100,0.56
BASE_MEMIT,39,8,RS,48,100,0.48
BASE_MEMIT,39,9,RS,55,100,0.55
BASE_MEMIT,39,10,RS,52,100,0.52
BASE_MEMIT,39,11,RS,59,100,0.59
BASE_MEMIT,39,12,RS,42,100,0.42
BASE_MEMIT,39,13,RS,54,100,0.54
BASE_MEMIT,39,14,RS,48,100,0.48
BASE_MEMIT,39,15,RS,54,100,0.54
BASE_MEMIT,39,16,RS,51,100,0.51
BASE_MEMIT,39,17,RS,53,100,0.53
BASE_MEMIT,39,18,RS,62,100,0.62
BASE_MEMIT,39,19,RS,62,100,0.62
BASE_MEMIT,39,20,RS,60,100,0.6
BASE_MEMIT,39,21,RS,61,100,0.61
BASE_MEMIT,39,22,RS,65,100,0.65
BASE_MEMIT,39,23,RS,67,100,0.67
BASE_MEMIT,39,24,RS,64,100,0.64
BASE_MEMIT,39,25,RS,61,100,0.61
BASE_MEMIT,39,26,RS,60,100,0.6
BASE_MEMIT,39,27,RS,60,100,0.6
BASE_MEMIT,39,28,RS,61,100,0.61
BASE_MEMIT,39,29,RS,61,100,0.61
BASE_MEMIT,39,30,RS,65,100,0.65
BASE_MEMIT,39,31,RS,57,100,0.57
BASE_MEMIT,39,32,RS,63,100,0.63
BASE_MEMIT,39,33,RS,71,100,0.71
BASE_MEMIT,39,34,RS,61,100,0.61
BASE_MEMIT,39,35,RS,70,100,0.7
BASE_MEMIT,39,36,RS,69,100,0.69
BASE_MEMIT,39,37,RS,70,100,0.7
BASE_MEMIT,39,38,RS,75,100,0.75
BASE_MEMIT,39,39,RS,71,100,0.71
BASE_MEMIT,40,1,RS,50,100,0.5
BASE_MEMIT,40,2,RS,44,100,0.44
BASE_MEMIT,40,3,RS,55,100,0.55
BASE_MEMIT,40,4,RS,52,100,0.52
BASE_MEMIT,40,5,RS,53,100,0.53
BASE_MEMIT,40,6,RS,56,100,0.56
BASE_MEMIT,40,7,RS,57,100,0.57
BASE_MEMIT,40,8,RS,50,100,0.5
BASE_MEMIT,40,9,RS,53,100,0.53
BASE_MEMIT,40,10,RS,50,100,0.5
BASE_MEMIT,40,11,RS,54,100,0.54
BASE_MEMIT,40,12,RS,41,100,0.41
BASE_MEMIT,40,13,RS,52,100,0.52
BASE_MEMIT,40,14,RS,47,100,0.47
BASE_MEMIT,40,15,RS,54,100,0.54
BASE_MEMIT,40,16,RS,53,100,0.53
BASE_MEMIT,40,17,RS,54,100,0.54
BASE_MEMIT,40,18,RS,62,100,0.62
BASE_MEMIT,40,19,RS,64,100,0.64
BASE_MEMIT,40,20,RS,58,100,0.58
BASE_MEMIT,40,21,RS,62,100,0.62
BASE_MEMIT,40,22,RS,64,100,0.64
BASE_MEMIT,40,23,RS,67,100,0.67
BASE_MEMIT,40,24,RS,61,100,0.61
BASE_MEMIT,40,25,RS,61,100,0.61
BASE_MEMIT,40,26,RS,58,100,0.58
BASE_MEMIT,40,27,RS,62,100,0.62
BASE_MEMIT,40,28,RS,58,100,0.58
BASE_MEMIT,40,29,RS,59,100,0.59
BASE_MEMIT,40,30,RS,63,100,0.63
BASE_MEMIT,40,31,RS,58,100,0.58
BASE_MEMIT,40,32,RS,61,100,0.61
BASE_MEMIT,40,33,RS,65,100,0.65
BASE_MEMIT,40,34,RS,61,100,0.61
BASE_MEMIT,40,35,RS,68,100,0.68
BASE_MEMIT,40,36,RS,68,100,0.68
BASE_MEMIT,40,37,RS,68,100,0.68
BASE_MEMIT,40,38,RS,68,100,0.68
BASE_MEMIT,40,39,RS,68,100,0.68
BASE_MEMIT,40,40,RS,82,100,0.82
BASE_MEMIT,41,1,RS,49,100,0.49
BASE_MEMIT,41,2,RS,45,100,0.45
BASE_MEMIT,41,3,RS,57,100,0.57
BASE_MEMIT,41,4,RS,55,100,0.55
BASE_MEMIT,41,5,RS,51,100,0.51
BASE_MEMIT,41,6,RS,59,100,0.59
BASE_MEMIT,41,7,RS,56,100,0.56
BASE_MEMIT,41,8,RS,48,100,0.48
BASE_MEMIT,41,9,RS,56,100,0.56
BASE_MEMIT,41,10,RS,51,100,0.51
BASE_MEMIT,41,11,RS,51,100,0.51
BASE_MEMIT,41,12,RS,42,100,0.42
BASE_MEMIT,41,13,RS,52,100,0.52
BASE_MEMIT,41,14,RS,47,100,0.47
BASE_MEMIT,41,15,RS,54,100,0.54
BASE_MEMIT,41,16,RS,58,100,0.58
BASE_MEMIT,41,17,RS,54,100,0.54
BASE_MEMIT,41,18,RS,62,100,0.62
BASE_MEMIT,41,19,RS,63,100,0.63
BASE_MEMIT,41,20,RS,59,100,0.59
BASE_MEMIT,41,21,RS,64,100,0.64
BASE_MEMIT,41,22,RS,64,100,0.64
BASE_MEMIT,41,23,RS,68,100,0.68
BASE_MEMIT,41,24,RS,61,100,0.61
BASE_MEMIT,41,25,RS,64,100,0.64
BASE_MEMIT,41,26,RS,59,100,0.59
BASE_MEMIT,41,27,RS,60,100,0.6
BASE_MEMIT,41,28,RS,57,100,0.57
BASE_MEMIT,41,29,RS,62,100,0.62
BASE_MEMIT,41,30,RS,61,100,0.61
BASE_MEMIT,41,31,RS,61,100,0.61
BASE_MEMIT,41,32,RS,60,100,0.6
BASE_MEMIT,41,33,RS,69,100,0.69
BASE_MEMIT,41,34,RS,62,100,0.62
BASE_MEMIT,41,35,RS,66,100,0.66
BASE_MEMIT,41,36,RS,63,100,0.63
BASE_MEMIT,41,37,RS,66,100,0.66
BASE_MEMIT,41,38,RS,66,100,0.66
BASE_MEMIT,41,39,RS,66,100,0.66
BASE_MEMIT,41,40,RS,76,100,0.76
BASE_MEMIT,41,41,RS,80,100,0.8
BASE_MEMIT,42,1,RS,50,100,0.5
BASE_MEMIT,42,2,RS,43,100,0.43
BASE_MEMIT,42,3,RS,59,100,0.59
BASE_MEMIT,42,4,RS,54,100,0.54
BASE_MEMIT,42,5,RS,49,100,0.49
BASE_MEMIT,42,6,RS,58,100,0.58
BASE_MEMIT,42,7,RS,58,100,0.58
BASE_MEMIT,42,8,RS,50,100,0.5
BASE_MEMIT,42,9,RS,55,100,0.55
BASE_MEMIT,42,10,RS,53,100,0.53
BASE_MEMIT,42,11,RS,47,100,0.47
BASE_MEMIT,42,12,RS,39,100,0.39
BASE_MEMIT,42,13,RS,55,100,0.55
BASE_MEMIT,42,14,RS,47,100,0.47
BASE_MEMIT,42,15,RS,54,100,0.54
BASE_MEMIT,42,16,RS,61,100,0.61
BASE_MEMIT,42,17,RS,56,100,0.56
BASE_MEMIT,42,18,RS,63,100,0.63
BASE_MEMIT,42,19,RS,64,100,0.64
BASE_MEMIT,42,20,RS,61,100,0.61
BASE_MEMIT,42,21,RS,60,100,0.6
BASE_MEMIT,42,22,RS,62,100,0.62
BASE_MEMIT,42,23,RS,65,100,0.65
BASE_MEMIT,42,24,RS,62,100,0.62
BASE_MEMIT,42,25,RS,60,100,0.6
BASE_MEMIT,42,26,RS,59,100,0.59
BASE_MEMIT,42,27,RS,58,100,0.58
BASE_MEMIT,42,28,RS,58,100,0.58
BASE_MEMIT,42,29,RS,61,100,0.61
BASE_MEMIT,42,30,RS,60,100,0.6
BASE_MEMIT,42,31,RS,59,100,0.59
BASE_MEMIT,42,32,RS,60,100,0.6
BASE_MEMIT,42,33,RS,68,100,0.68
BASE_MEMIT,42,34,RS,57,100,0.57
BASE_MEMIT,42,35,RS,63,100,0.63
BASE_MEMIT,42,36,RS,60,100,0.6
BASE_MEMIT,42,37,RS,65,100,0.65
BASE_MEMIT,42,38,RS,64,100,0.64
BASE_MEMIT,42,39,RS,63,100,0.63
BASE_MEMIT,42,40,RS,76,100,0.76
BASE_MEMIT,42,41,RS,76,100,0.76
BASE_MEMIT,42,42,RS,72,100,0.72
BASE_MEMIT,43,1,RS,48,100,0.48
BASE_MEMIT,43,2,RS,42,100,0.42
BASE_MEMIT,43,3,RS,57,100,0.57
BASE_MEMIT,43,4,RS,56,100,0.56
BASE_MEMIT,43,5,RS,48,100,0.48
BASE_MEMIT,43,6,RS,56,100,0.56
BASE_MEMIT,43,7,RS,56,100,0.56
BASE_MEMIT,43,8,RS,47,100,0.47
BASE_MEMIT,43,9,RS,54,100,0.54
BASE_MEMIT,43,10,RS,53,100,0.53
BASE_MEMIT,43,11,RS,52,100,0.52
BASE_MEMIT,43,12,RS,41,100,0.41
BASE_MEMIT,43,13,RS,53,100,0.53
BASE_MEMIT,43,14,RS,46,100,0.46
BASE_MEMIT,43,15,RS,54,100,0.54
BASE_MEMIT,43,16,RS,57,100,0.57
BASE_MEMIT,43,17,RS,57,100,0.57
BASE_MEMIT,43,18,RS,64,100,0.64
BASE_MEMIT,43,19,RS,60,100,0.6
BASE_MEMIT,43,20,RS,60,100,0.6
BASE_MEMIT,43,21,RS,58,100,0.58
BASE_MEMIT,43,22,RS,63,100,0.63
BASE_MEMIT,43,23,RS,63,100,0.63
BASE_MEMIT,43,24,RS,60,100,0.6
BASE_MEMIT,43,25,RS,60,100,0.6
BASE_MEMIT,43,26,RS,56,100,0.56
BASE_MEMIT,43,27,RS,57,100,0.57
BASE_MEMIT,43,28,RS,58,100,0.58
BASE_MEMIT,43,29,RS,59,100,0.59
BASE_MEMIT,43,30,RS,65,100,0.65
BASE_MEMIT,43,31,RS,60,100,0.6
BASE_MEMIT,43,32,RS,60,100,0.6
BASE_MEMIT,43,33,RS,61,100,0.61
BASE_MEMIT,43,34,RS,57,100,0.57
BASE_MEMIT,43,35,RS,59,100,0.59
BASE_MEMIT,43,36,RS,62,100,0.62
BASE_MEMIT,43,37,RS,61,100,0.61
BASE_MEMIT,43,38,RS,60,100,0.6
BASE_MEMIT,43,39,RS,60,100,0.6
BASE_MEMIT,43,40,RS,74,100,0.74
BASE_MEMIT,43,41,RS,69,100,0.69
BASE_MEMIT,43,42,RS,70,100,0.7
BASE_MEMIT,43,43,RS,79,100,0.79
BASE_MEMIT,44,1,RS,44,100,0.44
BASE_MEMIT,44,2,RS,41,100,0.41
BASE_MEMIT,44,3,RS,61,100,0.61
BASE_MEMIT,44,4,RS,55,100,0.55
BASE_MEMIT,44,5,RS,50,100,0.5
BASE_MEMIT,44,6,RS,54,100,0.54
BASE_MEMIT,44,7,RS,53,100,0.53
BASE_MEMIT,44,8,RS,44,100,0.44
BASE_MEMIT,44,9,RS,54,100,0.54
BASE_MEMIT,44,10,RS,52,100,0.52
BASE_MEMIT,44,11,RS,51,100,0.51
BASE_MEMIT,44,12,RS,41,100,0.41
BASE_MEMIT,44,13,RS,51,100,0.51
BASE_MEMIT,44,14,RS,45,100,0.45
BASE_MEMIT,44,15,RS,55,100,0.55
BASE_MEMIT,44,16,RS,54,100,0.54
BASE_MEMIT,44,17,RS,57,100,0.57
BASE_MEMIT,44,18,RS,63,100,0.63
BASE_MEMIT,44,19,RS,62,100,0.62
BASE_MEMIT,44,20,RS,60,100,0.6
BASE_MEMIT,44,21,RS,61,100,0.61
BASE_MEMIT,44,22,RS,63,100,0.63
BASE_MEMIT,44,23,RS,63,100,0.63
BASE_MEMIT,44,24,RS,62,100,0.62
BASE_MEMIT,44,25,RS,56,100,0.56
BASE_MEMIT,44,26,RS,59,100,0.59
BASE_MEMIT,44,27,RS,58,100,0.58
BASE_MEMIT,44,28,RS,61,100,0.61
BASE_MEMIT,44,29,RS,61,100,0.61
BASE_MEMIT,44,30,RS,64,100,0.64
BASE_MEMIT,44,31,RS,59,100,0.59
BASE_MEMIT,44,32,RS,58,100,0.58
BASE_MEMIT,44,33,RS,60,100,0.6
BASE_MEMIT,44,34,RS,58,100,0.58
BASE_MEMIT,44,35,RS,58,100,0.58
BASE_MEMIT,44,36,RS,60,100,0.6
BASE_MEMIT,44,37,RS,57,100,0.57
BASE_MEMIT,44,38,RS,61,100,0.61
BASE_MEMIT,44,39,RS,57,100,0.57
BASE_MEMIT,44,40,RS,74,100,0.74
BASE_MEMIT,44,41,RS,69,100,0.69
BASE_MEMIT,44,42,RS,67,100,0.67
BASE_MEMIT,44,43,RS,78,100,0.78
BASE_MEMIT,44,44,RS,80,100,0.8
BASE_MEMIT,45,1,RS,46,100,0.46
BASE_MEMIT,45,2,RS,49,100,0.49
BASE_MEMIT,45,3,RS,57,100,0.57
BASE_MEMIT,45,4,RS,60,100,0.6
BASE_MEMIT,45,5,RS,46,100,0.46
BASE_MEMIT,45,6,RS,53,100,0.53
BASE_MEMIT,45,7,RS,53,100,0.53
BASE_MEMIT,45,8,RS,49,100,0.49
BASE_MEMIT,45,9,RS,54,100,0.54
BASE_MEMIT,45,10,RS,51,100,0.51
BASE_MEMIT,45,11,RS,47,100,0.47
BASE_MEMIT,45,12,RS,41,100,0.41
BASE_MEMIT,45,13,RS,58,100,0.58
BASE_MEMIT,45,14,RS,47,100,0.47
BASE_MEMIT,45,15,RS,53,100,0.53
BASE_MEMIT,45,16,RS,56,100,0.56
BASE_MEMIT,45,17,RS,58,100,0.58
BASE_MEMIT,45,18,RS,68,100,0.68
BASE_MEMIT,45,19,RS,61,100,0.61
BASE_MEMIT,45,20,RS,61,100,0.61
BASE_MEMIT,45,21,RS,63,100,0.63
BASE_MEMIT,45,22,RS,63,100,0.63
BASE_MEMIT,45,23,RS,62,100,0.62
BASE_MEMIT,45,24,RS,63,100,0.63
BASE_MEMIT,45,25,RS,56,100,0.56
BASE_MEMIT,45,26,RS,56,100,0.56
BASE_MEMIT,45,27,RS,56,100,0.56
BASE_MEMIT,45,28,RS,58,100,0.58
BASE_MEMIT,45,29,RS,59,100,0.59
BASE_MEMIT,45,30,RS,62,100,0.62
BASE_MEMIT,45,31,RS,58,100,0.58
BASE_MEMIT,45,32,RS,59,100,0.59
BASE_MEMIT,45,33,RS,57,100,0.57
BASE_MEMIT,45,34,RS,56,100,0.56
BASE_MEMIT,45,35,RS,57,100,0.57
BASE_MEMIT,45,36,RS,58,100,0.58
BASE_MEMIT,45,37,RS,57,100,0.57
BASE_MEMIT,45,38,RS,58,100,0.58
BASE_MEMIT,45,39,RS,57,100,0.57
BASE_MEMIT,45,40,RS,71,100,0.71
BASE_MEMIT,45,41,RS,66,100,0.66
BASE_MEMIT,45,42,RS,66,100,0.66
BASE_MEMIT,45,43,RS,81,100,0.81
BASE_MEMIT,45,44,RS,78,100,0.78
BASE_MEMIT,45,45,RS,84,100,0.84
BASE_MEMIT,46,1,RS,47,100,0.47
BASE_MEMIT,46,2,RS,47,100,0.47
BASE_MEMIT,46,3,RS,56,100,0.56
BASE_MEMIT,46,4,RS,59,100,0.59
BASE_MEMIT,46,5,RS,49,100,0.49
BASE_MEMIT,46,6,RS,53,100,0.53
BASE_MEMIT,46,7,RS,57,100,0.57
BASE_MEMIT,46,8,RS,49,100,0.49
BASE_MEMIT,46,9,RS,56,100,0.56
BASE_MEMIT,46,10,RS,53,100,0.53
BASE_MEMIT,46,11,RS,50,100,0.5
BASE_MEMIT,46,12,RS,43,100,0.43
BASE_MEMIT,46,13,RS,58,100,0.58
BASE_MEMIT,46,14,RS,48,100,0.48
BASE_MEMIT,46,15,RS,52,100,0.52
BASE_MEMIT,46,16,RS,57,100,0.57
BASE_MEMIT,46,17,RS,60,100,0.6
BASE_MEMIT,46,18,RS,65,100,0.65
BASE_MEMIT,46,19,RS,62,100,0.62
BASE_MEMIT,46,20,RS,58,100,0.58
BASE_MEMIT,46,21,RS,66,100,0.66
BASE_MEMIT,46,22,RS,62,100,0.62
BASE_MEMIT,46,23,RS,62,100,0.62
BASE_MEMIT,46,24,RS,64,100,0.64
BASE_MEMIT,46,25,RS,55,100,0.55
BASE_MEMIT,46,26,RS,58,100,0.58
BASE_MEMIT,46,27,RS,56,100,0.56
BASE_MEMIT,46,28,RS,59,100,0.59
BASE_MEMIT,46,29,RS,63,100,0.63
BASE_MEMIT,46,30,RS,65,100,0.65
BASE_MEMIT,46,31,RS,59,100,0.59
BASE_MEMIT,46,32,RS,62,100,0.62
BASE_MEMIT,46,33,RS,54,100,0.54
BASE_MEMIT,46,34,RS,55,100,0.55
BASE_MEMIT,46,35,RS,57,100,0.57
BASE_MEMIT,46,36,RS,56,100,0.56
BASE_MEMIT,46,37,RS,56,100,0.56
BASE_MEMIT,46,38,RS,61,100,0.61
BASE_MEMIT,46,39,RS,56,100,0.56
BASE_MEMIT,46,40,RS,71,100,0.71
BASE_MEMIT,46,41,RS,67,100,0.67
BASE_MEMIT,46,42,RS,65,100,0.65
BASE_MEMIT,46,43,RS,79,100,0.79
BASE_MEMIT,46,44,RS,76,100,0.76
BASE_MEMIT,46,45,RS,84,100,0.84
BASE_MEMIT,46,46,RS,85,100,0.85
BASE_MEMIT,47,1,RS,51,100,0.51
BASE_MEMIT,47,2,RS,46,100,0.46
BASE_MEMIT,47,3,RS,55,100,0.55
BASE_MEMIT,47,4,RS,58,100,0.58
BASE_MEMIT,47,5,RS,53,100,0.53
BASE_MEMIT,47,6,RS,57,100,0.57
BASE_MEMIT,47,7,RS,55,100,0.55
BASE_MEMIT,47,8,RS,45,100,0.45
BASE_MEMIT,47,9,RS,60,100,0.6
BASE_MEMIT,47,10,RS,53,100,0.53
BASE_MEMIT,47,11,RS,50,100,0.5
BASE_MEMIT,47,12,RS,45,100,0.45
BASE_MEMIT,47,13,RS,58,100,0.58
BASE_MEMIT,47,14,RS,48,100,0.48
BASE_MEMIT,47,15,RS,52,100,0.52
BASE_MEMIT,47,16,RS,56,100,0.56
BASE_MEMIT,47,17,RS,62,100,0.62
BASE_MEMIT,47,18,RS,63,100,0.63
BASE_MEMIT,47,19,RS,60,100,0.6
BASE_MEMIT,47,20,RS,60,100,0.6
BASE_MEMIT,47,21,RS,64,100,0.64
BASE_MEMIT,47,22,RS,62,100,0.62
BASE_MEMIT,47,23,RS,61,100,0.61
BASE_MEMIT,47,24,RS,63,100,0.63
BASE_MEMIT,47,25,RS,56,100,0.56
BASE_MEMIT,47,26,RS,55,100,0.55
BASE_MEMIT,47,27,RS,55,100,0.55
BASE_MEMIT,47,28,RS,58,100,0.58
BASE_MEMIT,47,29,RS,60,100,0.6
BASE_MEMIT,47,30,RS,63,100,0.63
BASE_MEMIT,47,31,RS,57,100,0.57
BASE_MEMIT,47,32,RS,62,100,0.62
BASE_MEMIT,47,33,RS,53,100,0.53
BASE_MEMIT,47,34,RS,58,100,0.58
BASE_MEMIT,47,35,RS,57,100,0.57
BASE_MEMIT,47,36,RS,58,100,0.58
