family,arm,layer,checkpoint_requests,metric,subset,denominator,atwrite_numerator,final_numerator,atwrite_rate,final_rate,retained,lost,recovery,initial_and_current_failure,entry_success_denominator,loss_rate_among_entry_success,atwrite_desired_margin_mean,atwrite_desired_margin_median,atwrite_desired_margin_p90,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,new_nll_mean,new_nll_median,new_nll_p90,true_nll_mean,true_nll_median,true_nll_p90,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90
AlphaEdit,AlphaEdit_L8_ONLY,8,8000,PS,active,15702,14210,12312,0.9049802572920647,0.7841039358043561,11899,2311,413,1079,14210,0.16263194933145672,7.551920063957919,7.768413750454783,14.636678809300065,4.64295529403704,4.4609235227108,12.204473868012428,-2.9089647699208796,-1.9748167619109154,2.065736928023398,4.35334756490814,3.039942741394043,10.863007545471191,8.99630285894518,8.834892749786377,14.397806167602539,2.191134197976989,0.8227899670600891,7.4388747215271,-0.7178305719438905,-0.4795880615711212,3.4875717163085938
AlphaEdit,AlphaEdit_L8_ONLY,8,8000,PS,superseded,298,208,172,0.697986577181208,0.5771812080536913,146,62,26,64,208,0.2980769230769231,3.076692802846278,2.7391527891159058,9.989188194274902,1.0025139027548604,0.8987817764282227,7.150314122438431,-2.0741789000914173,-1.6162712574005127,3.2814722061157227,7.513929494432386,7.9206929206848145,12.382001876831055,8.516443397187247,8.606539726257324,12.472079277038574,2.07488689792564,1.8720588684082031,7.14789742231369,0.0007079978342224288,-0.07841062545776367,4.553378582000732
AlphaEdit,AlphaEdit_L8_ONLY,8,8000,NS,all,80000,51014,45121,0.637675,0.5640125,38889,12125,6232,22754,51014,0.23767985258948524,1.6155961808667925,1.6071330308914185,7.8265557289123535,0.6454260965954672,0.694617748260498,6.46640682220459,-0.9701700842713253,-0.5266330242156982,3.116042137145996,8.15099179802911,8.17636775970459,13.66712474822998,7.505565701433643,7.405365943908691,12.582741737365723,0.06759004280032323,0.0,3.6324172019958496,1.0377601270716486,0.5798581838607788,5.177187144756317
AlphaEdit,AlphaEdit_L8_ONLY,8,8000,NS,active,78510,50099,44339,0.638122532161508,0.5647560820277672,38283,11816,6056,22355,50099,0.23585301103814446,1.620600095863646,1.6129932403564453,7.842166900634766,0.6527081711945598,0.7040949463844299,6.484372138977051,-0.9678919246690862,-0.5239064693450928,3.1053900718688965,8.142122828539572,8.163309097290039,13.675924301147461,7.489414657345012,7.379785537719727,12.581103324890137,0.0734216049754452,0.0008473396301269531,3.621013641357422,1.0413135296445313,0.5797079801559448,5.165101945400238
AlphaEdit,AlphaEdit_L8_ONLY,8,8000,NS,superseded,1490,915,782,0.6140939597315436,0.5248322147651007,606,309,176,399,915,0.3377049180327869,1.3519335188513821,1.2311711311340332,6.951775372028351,0.26172430010234327,0.2673978805541992,5.660660743713379,-1.0902092187490389,-0.7175624370574951,3.669142723083496,8.618309109857082,8.673877716064453,13.050814628601074,8.356584809754738,8.430798530578613,12.61056137084961,-0.23968240442707658,-0.17016196250915527,4.098711967468262,0.8505268143219623,0.5855559706687927,5.83499813079834
AlphaEdit,AlphaEdit_L8_ONLY,8,9000,RS,all,9000,8989,8480,0.9987777777777778,0.9422222222222222,8477,512,3,8,8989,0.05695850483924797,13.713064576623719,13.423749879701063,19.24114806088619,9.50152859011465,9.716991033405066,16.585729734943016,-4.21153598650907,-2.6912641641683877,0.7758335284888744,1.3744000675589603,0.054392050951719284,5.213137626647949,10.87592865767361,10.627860069274902,16.81153678894043,1.3244225968410146,0.03989474638365209,5.071650614438113,-2.887113389668055,-2.0594282150268555,1.0060606002807617
AlphaEdit,AlphaEdit_L8_ONLY,8,9000,RS,active,8824,8814,8327,0.9988667271078876,0.9436763372620127,8325,489,2,8,8814,0.05547991831177672,13.744317880405154,13.4461581407013,19.27355336799519,9.576964730453957,9.79919694061391,16.647468318929896,-4.1673531499511975,-2.6498948390362784,0.78078802395612,1.3336878894899695,0.05004517175257206,5.065629005432129,10.910652619943926,10.653332233428955,16.840303421020508,1.2909880437642796,0.03724779811454937,4.939151047030464,-2.8763651061869173,-2.0451395511627197,0.9947357177734375
AlphaEdit,AlphaEdit_L8_ONLY,8,9000,RS,superseded,176,175,153,0.9943181818181818,0.8693181818181818,152,23,1,0,175,0.13142857142857142,12.14613757339992,12.155773152393522,17.33403140993323,5.719434826739334,5.676954157650471,11.302375584840775,-6.426702746660587,-6.002681762227439,0.12278050184249878,3.4155606316542784,2.659201502799988,8.081963539123535,9.134995458393611,9.204715251922607,12.853843688964844,3.0007095079154995,2.103653434664011,7.993305274285376,-3.4259932387450878,-3.0387954711914062,1.4232463836669922
AlphaEdit,AlphaEdit_L8_ONLY,8,9000,PS,all,18000,16167,14212,0.8981666666666667,0.7895555555555556,13650,2517,562,1271,16167,0.15568751159769903,7.39673322623294,7.601010262966156,14.556182509288192,4.616517154431569,4.382052838802338,12.007840689271688,-2.7802160718013718,-1.8489570915699005,2.2228412330150604,4.467973328605427,3.247689962387085,11.031444549560547,9.084490483036996,8.940635681152344,14.306387901306152,2.1661731873169012,0.8128989143297076,7.422163158655167,-0.6140428844844703,-0.41888999938964844,3.557556629180908
AlphaEdit,AlphaEdit_L8_ONLY,8,9000,PS,active,17648,15917,14000,0.90191523118767,0.7932910244786945,13473,2444,527,1204,15917,0.15354652258591442,7.479476022513834,7.688263155519962,14.621514671016484,4.682289698482293,4.444454118609428,12.067576855421066,-2.797186324031541,-1.8547473549842834,2.1966991424560547,4.409095329615709,3.1493419408798218,10.960512161254883,9.091385028098003,8.94702959060669,14.343023300170898,2.16923095927313,0.7981389095075428,7.435703784227371,-0.627955364758411,-0.4284381866455078,3.5319032669067383
AlphaEdit,AlphaEdit_L8_ONLY,8,9000,PS,superseded,352,250,212,0.7102272727272727,0.6022727272727273,177,73,35,67,250,0.292,3.2483103036044914,2.8844292163848877,10.24666179716587,1.3189209686156986,1.1396827697753906,7.126399040222168,-1.929389334988793,-1.5758493337780237,3.2736406326293945,7.419902096135377,7.699307918548584,12.64495849609375,8.738823064751076,8.673303604125977,13.09065055847168,2.0128676206023473,1.6086310297250748,7.023329734802246,0.08347828561355444,0.12179279327392578,4.705480575561523
AlphaEdit,AlphaEdit_L8_ONLY,8,9000,NS,all,90000,56628,49834,0.6292,0.5537111111111112,42532,14096,7302,26070,56628,0.24892279437733983,1.5099960940732498,1.499901294708252,7.726070404052734,0.5269454625027371,0.5899662971496582,6.395658016204834,-0.9830506315705128,-0.5580477714538574,3.238497257232666,8.366574879281234,8.441309452056885,13.978728294372559,7.8396294167784975,7.755389451980591,12.91141128540039,0.2698895901240833,0.1098400354385376,4.043079137802124,1.252940221694596,0.7638378143310547,5.685651540756226
AlphaEdit,AlphaEdit_L8_ONLY,8,9000,NS,active,88240,55569,48937,0.6297484134179511,0.5545897552130553,41854,13715,7083,25588,55569,0.24681027191419677,1.5160359324577417,1.5096220970153809,7.740194320678711,0.5322530095308801,0.5984182357788086,6.410362243652344,-0.9837829229268618,-0.5561783313751221,3.217070460319519,8.353713763756295,8.423032760620117,13.989036560058594,7.821460754225415,7.7246527671813965,12.907538414001465,0.27098629755419534,0.10876017808914185,4.026890754699707,1.254769220481057,0.7611100673675537,5.67761766910553
AlphaEdit,AlphaEdit_L8_ONLY,8,9000,NS,superseded,1760,1059,897,0.6017045454545454,0.5096590909090909,678,381,219,482,1059,0.3597733711048159,1.2071805605234907,0.9942197799682617,6.694830656051636,0.26084435468265754,0.12879657745361328,5.7072978019714355,-0.9463362058408331,-0.6247620582580566,4.080141305923462,9.011384444008913,9.083932876586914,13.425207138061523,8.750540089326254,8.842723846435547,13.02219295501709,0.21490466760528348,0.20067644119262695,4.805660247802734,1.1612408734461166,0.9431731700897217,6.042243003845215
AlphaEdit,AlphaEdit_L8_ONLY,8,10000,RS,all,10000,9988,9396,0.9988,0.9396,9393,595,3,9,9988,0.059571485782939526,13.60004889013434,13.312136761582224,19.14795507780218,9.340860449911181,9.600600407313323,16.323916769586504,-4.259188440223159,-2.755544084124267,0.786255267332308,1.4167838588777764,0.06424342095851898,5.237201690673828,10.757644308788958,10.518470764160156,16.54770278930664,1.3566722201615615,0.04761337302625179,5.041388233657926,-2.9025162200615973,-2.1150197982788086,0.9977989196777344
AlphaEdit,AlphaEdit_L8_ONLY,8,10000,RS,active,9783,9772,9204,0.9988756005315343,0.9408157007053051,9202,570,2,9,9772,0.058329922226770366,13.638874966296157,13.347334628473618,19.182144253631122,9.423199371192503,9.685680016875267,16.38838523486629,-4.2156755951036535,-2.706797933205962,0.7943021764513105,1.3728958303963104,0.05837062746286392,5.065249919891357,10.796095201588814,10.560930252075195,16.588359832763672,1.3225436030649795,0.04373804060742259,4.912671143189073,-2.893131992038674,-2.097745895385742,0.9865760803222656
AlphaEdit,AlphaEdit_L8_ONLY,8,10000,RS,superseded,217,216,192,0.9953917050691244,0.8847926267281107,191,25,1,0,216,0.11574074074074074,11.84965486667325,11.850778713822365,17.33403140993323,5.628779035647698,5.404023170471191,11.291043585166335,-6.220875831025552,-5.272134705912322,-0.0867698397487402,3.395385622168936,2.6700475215911865,7.745822906494141,9.024164657816634,9.277180671691895,12.839130401611328,2.8952909347047053,1.9497807014267892,7.355140447616577,-3.325584896320846,-3.0488243103027344,1.4849462509155273
AlphaEdit,AlphaEdit_L8_ONLY,8,10000,PS,all,20000,17838,15556,0.8919,0.7778,14929,2909,627,1535,17838,0.16307882049557126,7.280393507849187,7.500048789894208,14.471233585616574,4.42342879135218,4.160519599914551,11.880900502204895,-2.8569647164970076,-1.9307047426700592,2.3034616708755493,4.741376486215314,3.584009885787964,11.339564323425293,9.164805277567494,9.033899784088135,14.501129150390625,2.325690792405756,1.0088275894522667,7.759819485247135,-0.5312739240912517,-0.3499579429626465,3.8051843643188477
AlphaEdit,AlphaEdit_L8_ONLY,8,10000,PS,active,19566,17540,15299,0.8964530307676581,0.7819176121844015,14718,2822,581,1445,17540,0.16088939566704674,7.375400908851374,7.5953030847013,14.52094715833664,4.497399958422149,4.242109060287476,11.945594310760498,-2.878000950429225,-1.934666084125638,2.2713963985443115,4.675206063368337,3.4764288663864136,11.27362060546875,9.172606021790488,9.038702011108398,14.5321044921875,2.331390410355827,0.9933887720108032,7.7739362716674805,-0.5466105400733986,-0.3563241958618164,3.790207862854004
AlphaEdit,AlphaEdit_L8_ONLY,8,10000,PS,superseded,434,298,257,0.6866359447004609,0.5921658986175116,211,87,46,90,298,0.29194630872483224,2.9971796645109476,2.748984217643738,10.055885195732117,1.0885904160272415,0.9951059818267822,7.086092472076416,-1.9085892484837061,-1.4733290672302246,3.6095403358340263,7.724534305164479,7.778520345687866,13.06328296661377,8.81312472119172,8.77612018585205,13.076891899108887,2.068735205283437,1.529994613607414,6.950726687908173,0.1601459567997313,0.10866475105285645,4.784280776977539
AlphaEdit,AlphaEdit_L8_ONLY,8,10000,NS,all,100000,62104,54703,0.62104,0.54703,46340,15764,8363,29533,62104,0.2538322813345356,1.4092575088991557,1.3950316905975342,7.622878074645996,0.44016884859635624,0.4948108196258545,6.3324294090271,-0.9690886603027994,-0.549990177154541,3.308075428009033,8.36236918912819,8.415758609771729,13.98309326171875,7.922200340531834,7.865354299545288,12.993074417114258,0.23588316359584824,0.08364248275756836,4.069537162780762,1.2049718238986475,0.7249822616577148,5.673872947692871
AlphaEdit,AlphaEdit_L8_ONLY,8,10000,NS,active,97830,60819,53550,0.6216804661146887,0.547378104875805,45468,15351,8082,28929,60819,0.25240467617027573,1.4169027817241293,1.4048008918762207,7.646910667419434,0.4448653422396399,0.5003905296325684,6.349996566772461,-0.9720374394844894,-0.5502862930297852,3.2946493327617645,8.347467365541048,8.393674373626709,13.994281768798828,7.902602023301409,7.838233709335327,12.989753723144531,0.23709856113960517,0.08142733573913574,4.044633865356445,1.2091360006240945,0.7245115218684077,5.673872947692871
AlphaEdit,AlphaEdit_L8_ONLY,8,10000,NS,superseded,2170,1285,1153,0.5921658986175116,0.5313364055299539,872,413,281,604,1285,0.32140077821011676,1.0645860616792602,0.9100542068481445,6.510736465454102,0.22843706374730452,0.2253093719482422,5.5488786697387695,-0.8361489979319557,-0.5313868522644043,4.1724853515625,9.03418734651531,9.165409564971924,13.403719902038574,8.805750282768006,8.985946655273438,13.092252731323242,0.18108945774066815,0.25220680236816406,4.938665866851807,1.017238455672624,0.7625534534454346,5.671452522277832
MEMIT,MEMIT_L4_ONLY,4,100,RS,all,100,95,95,0.95,0.95,95,0,0,5,95,0.0,10.001541656638146,10.362421642290428,16.224982598796487,10.001541656638146,10.362421642290428,16.224982598796487,0.0,0.0,0.0,0.6310726889123908,0.01845155842602253,1.9906617403030396,10.632614345550538,10.573212146759033,16.25513458251953,0.0,0.0,0.0,0.0,0.0,0.0
MEMIT,MEMIT_L4_ONLY,4,100,RS,active,100,95,95,0.95,0.95,95,0,0,5,95,0.0,10.001541656638146,10.362421642290428,16.224982598796487,10.001541656638146,10.362421642290428,16.224982598796487,0.0,0.0,0.0,0.6310726889123908,0.01845155842602253,1.9906617403030396,10.632614345550538,10.573212146759033,16.25513458251953,0.0,0.0,0.0,0.0,0.0,0.0
MEMIT,MEMIT_L4_ONLY,4,100,RS,superseded,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
MEMIT,MEMIT_L4_ONLY,4,100,PS,all,200,168,168,0.84,0.84,168,0,0,32,168,0.0,5.175049058201257,5.8442653499078006,10.851168036460876,5.175049058201257,5.8442653499078006,10.851168036460876,0.0,0.0,0.0,3.003246326444205,1.4886267185211182,8.45889663696289,8.178295384645462,8.089963436126709,13.145639419555664,0.0,0.0,0.0,0.0,0.0,0.0
MEMIT,MEMIT_L4_ONLY,4,100,PS,active,200,168,168,0.84,0.84,168,0,0,32,168,0.0,5.175049058201257,5.8442653499078006,10.851168036460876,5.175049058201257,5.8442653499078006,10.851168036460876,0.0,0.0,0.0,3.003246326444205,1.4886267185211182,8.45889663696289,8.178295384645462,8.089963436126709,13.145639419555664,0.0,0.0,0.0,0.0,0.0,0.0
MEMIT,MEMIT_L4_ONLY,4,100,PS,superseded,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
MEMIT,MEMIT_L4_ONLY,4,100,NS,all,1000,882,882,0.882,0.882,882,0,0,118,882,0.0,5.981244322993909,5.994255304336548,12.398895114660263,5.981244322993909,5.994255304336548,12.398895114660263,0.0,0.0,0.0,11.507487758561968,11.529267311096191,16.324909210205078,5.52624343556806,5.312506675720215,10.747625350952148,0.0,0.0,0.0,0.0,0.0,0.0
MEMIT,MEMIT_L4_ONLY,4,100,NS,active,1000,882,882,0.882,0.882,882,0,0,118,882,0.0,5.981244322993909,5.994255304336548,12.398895114660263,5.981244322993909,5.994255304336548,12.398895114660263,0.0,0.0,0.0,11.507487758561968,11.529267311096191,16.324909210205078,5.52624343556806,5.312506675720215,10.747625350952148,0.0,0.0,0.0,0.0,0.0,0.0
MEMIT,MEMIT_L4_ONLY,4,100,NS,superseded,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
MEMIT,MEMIT_L4_ONLY,4,500,RS,all,500,475,479,0.95,0.958,474,1,5,20,475,0.002105263157894737,10.27122735458429,10.875579563900828,16.500365685671568,10.839007923108118,11.415754468296655,16.8668120582588,0.5677805685238272,0.2652984391897917,1.5202995898434892,0.46829760229535167,0.008672663476318121,0.42016488313674927,11.30730552540347,11.470135688781738,16.871728897094727,-0.1395299274311692,-0.0013815517886541784,0.00012677302584052086,0.42825064109265804,0.21657323837280273,1.3181896209716797
MEMIT,MEMIT_L4_ONLY,4,500,RS,active,500,475,479,0.95,0.958,474,1,5,20,475,0.002105263157894737,10.27122735458429,10.875579563900828,16.500365685671568,10.839007923108118,11.415754468296655,16.8668120582588,0.5677805685238272,0.2652984391897917,1.5202995898434892,0.46829760229535167,0.008672663476318121,0.42016488313674927,11.30730552540347,11.470135688781738,16.871728897094727,-0.1395299274311692,-0.0013815517886541784,0.00012677302584052086,0.42825064109265804,0.21657323837280273,1.3181896209716797
MEMIT,MEMIT_L4_ONLY,4,500,RS,superseded,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
MEMIT,MEMIT_L4_ONLY,4,500,PS,all,1000,860,874,0.86,0.874,859,1,15,125,860,0.0011627906976744186,5.353872810335364,5.983012154698372,11.420524075627327,5.801727362593898,6.476861086674035,12.076398730278015,0.44785455225853366,0.19536493718624115,1.353283405303955,2.6374320270304743,1.058944284915924,7.855866432189941,8.439159389624372,8.320669651031494,13.305779457092285,-0.224808904598729,-0.029363609850406647,0.022664546966552734,0.22304564765980467,0.041869163513183594,0.8751044273376465
MEMIT,MEMIT_L4_ONLY,4,500,PS,active,1000,860,874,0.86,0.874,859,1,15,125,860,0.0011627906976744186,5.353872810335364,5.983012154698372,11.420524075627327,5.801727362593898,6.476861086674035,12.076398730278015,0.44785455225853366,0.19536493718624115,1.353283405303955,2.6374320270304743,1.058944284915924,7.855866432189941,8.439159389624372,8.320669651031494,13.305779457092285,-0.224808904598729,-0.029363609850406647,0.022664546966552734,0.22304564765980467,0.041869163513183594,0.8751044273376465
MEMIT,MEMIT_L4_ONLY,4,500,PS,superseded,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
MEMIT,MEMIT_L4_ONLY,4,500,NS,all,5000,4380,4371,0.876,0.8742,4347,33,24,596,4380,0.007534246575342466,5.603485296505573,5.608392715454102,11.869993567466736,5.519077183504495,5.500456124544144,11.745039835572243,-0.08440811300107744,0.0,0.26322078704833984,10.67417047656104,10.562960147857666,15.550869941711426,5.155093293056544,4.724322319030762,10.457703590393066,-0.13421273300722242,-0.020542144775390625,0.1651315689086914,-0.04980462000614498,0.0,0.17390084266662598
MEMIT,MEMIT_L4_ONLY,4,500,NS,active,5000,4380,4371,0.876,0.8742,4347,33,24,596,4380,0.007534246575342466,5.603485296505573,5.608392715454102,11.869993567466736,5.519077183504495,5.500456124544144,11.745039835572243,-0.08440811300107744,0.0,0.26322078704833984,10.67417047656104,10.562960147857666,15.550869941711426,5.155093293056544,4.724322319030762,10.457703590393066,-0.13421273300722242,-0.020542144775390625,0.1651315689086914,-0.04980462000614498,0.0,0.17390084266662598
MEMIT,MEMIT_L4_ONLY,4,500,NS,superseded,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
