entry,layer,family,variant,panel,metric,n,lost,gained,delta_pp,tf_lost,tf_gained,desired_nll_delta_mean,desired_nll_delta_p95,desired_nll_delta_p99,desired_nll_delta_max,lost_ids,gained_ids,cluster_cases,bootstrap_seed,bootstrap_repeats,descriptive_ci_low,descriptive_ci_high
90,5,KR,ab,Current,PS,200,3,3,0.0,8,5,0.08317299317655852,1.1795936703681946,2.5479504698514934,2.986281633377075,86d1af93417387bdcd555c7676f3f664178d7328c2cae4301ceeb615472bbb8c;b150c17ab2d7b836bcbac2abe7784b4e73b6cbe5204569b0699342cd0ac0e83d;17ec7acfe608d73f033a0768f389042a7e030832efc1df5e6d07ff906cbc5bf8,8cb0661e458e1112c30097ccb907538f1f1b4641cafe8e264f67f7684f34c9d0;56e4bf5686d77ab86b718f13d961a80fcc54e88d08d34bc24e57e9364c87c349;c914f68d2c006b7e799e144fbd9ffe990903008323c4d43a7a68816127d28ec0,,,,,
90,5,KR,ba,Current,PS,200,4,3,-0.5,2,3,0.04006187653008965,0.7906769126653668,1.243390489220616,2.0824828147888184,86d1af93417387bdcd555c7676f3f664178d7328c2cae4301ceeb615472bbb8c;7be73e542eafa24c4a2b48b6be2a8232cb2166e890e207f4cb5d61fe00084206;93e8fd4b312cd0181bab688f584733b4f50315b1039a600d3e72715a6f5915d8;c9f82edd467514806f3a58cc19be8f54a0ade47bec1f1f7306f5eeefd9b3b103,cfbef2ecadce5620366f547809367053bca0bcaede4d76cc91ab0eaf5fdab8fb;0aba79eea7c5a7e0966c2e64957f49fe5d82e336674ea4cdd915921fbec079bf;e4f97f7640bedd6274f051d8e848be3c3278bfe750037393223ce6afa24a3b52,,,,,
90,5,KR,bb,Current,PS,200,3,4,0.5,5,7,0.017263134477689165,0.9199877023696897,2.275367912650103,2.8602592945098877,86d1af93417387bdcd555c7676f3f664178d7328c2cae4301ceeb615472bbb8c;b150c17ab2d7b836bcbac2abe7784b4e73b6cbe5204569b0699342cd0ac0e83d;17ec7acfe608d73f033a0768f389042a7e030832efc1df5e6d07ff906cbc5bf8,8cb0661e458e1112c30097ccb907538f1f1b4641cafe8e264f67f7684f34c9d0;0aba79eea7c5a7e0966c2e64957f49fe5d82e336674ea4cdd915921fbec079bf;56e4bf5686d77ab86b718f13d961a80fcc54e88d08d34bc24e57e9364c87c349;c914f68d2c006b7e799e144fbd9ffe990903008323c4d43a7a68816127d28ec0,,,,,
90,5,KR,ab,Current,NS,1000,10,17,0.7,4,5,-0.0038827038924209773,0.5295771360397336,1.2709934043884261,2.599302291870117,082a21645dd2641b4e84f7597f1aa28628a5ff82412dfffca41755da3ebb3161;f7fd6062c69ce1046a21cde600262b3a10dda7bf097dbfd54595370e931e407f;d4aec10e29eb967c894da7179a29f87301fbb06b19f3dd060c22c4d1c7b1c326;9d0f51a8b3f76666d02f4f1fbdea58e883eb6812d91a3eb8c1cae06a24ffa086;54540df2218a724c2da17c6e5eea6d4af2fd2dafa44628c16f3ec2da33730ae7;c4118ce7edb46a1621a1f0c5b3201b40d09353403015e6f05df8d660f37d14d6;6643416004c860b8d6128f07dc19cd6e4526ce6cc8113c75f540fd45e421fc9c;e394c5a3e67f58283dc2db0e82c422f74647d5b46fc040f7df5a6cd4c21b328c;e590a3c3762e8bb1b09887119f94d37adadf07c05413a49d3ea7d9b5514bf8c5;530c0d4ebbbbe71cd5dd7610f6d63cd48e03413f8713e42aad290edd3a1bc929,0a484167f69e5fbeabe4e773866be13e5c3c20b043d406bfafbb78ee0a7ba439;8d1054d966dcede21e666ae9cbb55636f573d41f8114f1c57f4bfe881f07d6c0;4cfe15713ac6f36e36ef2268b182c251a76d3d1459b8b2efc85f5c7259a351d0;01da2e8d4d534742f7688d60bc452729f2269c19fd31df457e0c37ea926735de;ec9321b4411a1af765dcdaacf95fc9fc8fc82e1c2dbcaec92e9efab7276614fc;01ace0c74aa1c46df761e24d337f891e8617da5733ab6b3684aeb11c5c575abc;dc4132e1422e2cdb7b425ad8a6ea33414caba5381343a70bd117a717d59cf613;9a1d9153d72225cf6ade2e4386ff62626efd3a4626242d7c03aecff667689343;489500be95552f047ead74632c3b6966c74a3f8e3dc0a263f2b3daebb5b449fb;76d0a87ebde28ae173e4b595f5bafbadcdce7625e97a9290406a3f99b38792dd;3267430b917b853166febc7229896312c0c2dfcc861e524f0d54900bb31a6cd4;68b36bbd01995ce0b65926466d917322c375bde7224554e90bae1b2533d8ec3b;8dcdef9e845601d02f5192322f3de372f7385ac0a60d5ef394e42ffb800e7e1e;a1a5085da19ef619c50f4421d19e8a482fe309d7e18c0b5878931085264e8fb4;099ac920b28f2ea738714d24c4d6dc9aa8c23b31cde2d47e950e214f3fa39eab;92a81a6e43c91921001033b1f39cde2d3cb38476c472bf606dcc1bb97ceb1ca5;22fa97288b539d9af9e9ff4baa5ff0dc0ee5a6a0626f74f8bc688930ab769c58,,,,,
90,5,KR,ba,Current,NS,1000,5,4,-0.1,3,0,0.015539395086467267,0.33780146837234487,0.6002098083496091,0.9626712799072266,ac485a53a34d0b494e7039cab70fc8e69a1b72272c4250d137a19916c30e9327;082a21645dd2641b4e84f7597f1aa28628a5ff82412dfffca41755da3ebb3161;3cd0a06a26b7be7524240c7e18e6ed0b0383f77071b8b7816acb50459991b059;68f7eeb9987deb469ba91e00cbef31ce4800e7bcd19c29474d95a11226cfa00a;e394c5a3e67f58283dc2db0e82c422f74647d5b46fc040f7df5a6cd4c21b328c,8d1054d966dcede21e666ae9cbb55636f573d41f8114f1c57f4bfe881f07d6c0;4cfe15713ac6f36e36ef2268b182c251a76d3d1459b8b2efc85f5c7259a351d0;68b36bbd01995ce0b65926466d917322c375bde7224554e90bae1b2533d8ec3b;92a81a6e43c91921001033b1f39cde2d3cb38476c472bf606dcc1bb97ceb1ca5,,,,,
90,5,KR,bb,Current,NS,1000,12,16,0.4,4,5,-0.0030998690775595607,0.587267208099365,1.50002040863037,3.9161834716796875,082a21645dd2641b4e84f7597f1aa28628a5ff82412dfffca41755da3ebb3161;f7fd6062c69ce1046a21cde600262b3a10dda7bf097dbfd54595370e931e407f;40fc21e51c09fd6554e25a0252e06ede38b9ae85c2d14d4431e4ed4222709f74;d4aec10e29eb967c894da7179a29f87301fbb06b19f3dd060c22c4d1c7b1c326;9d0f51a8b3f76666d02f4f1fbdea58e883eb6812d91a3eb8c1cae06a24ffa086;54540df2218a724c2da17c6e5eea6d4af2fd2dafa44628c16f3ec2da33730ae7;c4118ce7edb46a1621a1f0c5b3201b40d09353403015e6f05df8d660f37d14d6;6643416004c860b8d6128f07dc19cd6e4526ce6cc8113c75f540fd45e421fc9c;e394c5a3e67f58283dc2db0e82c422f74647d5b46fc040f7df5a6cd4c21b328c;e590a3c3762e8bb1b09887119f94d37adadf07c05413a49d3ea7d9b5514bf8c5;4461f2a375dd88fbaace6d0be817523f39e6f5226443e15c1e9e20046824d4c2;530c0d4ebbbbe71cd5dd7610f6d63cd48e03413f8713e42aad290edd3a1bc929,0a484167f69e5fbeabe4e773866be13e5c3c20b043d406bfafbb78ee0a7ba439;8d1054d966dcede21e666ae9cbb55636f573d41f8114f1c57f4bfe881f07d6c0;4cfe15713ac6f36e36ef2268b182c251a76d3d1459b8b2efc85f5c7259a351d0;01da2e8d4d534742f7688d60bc452729f2269c19fd31df457e0c37ea926735de;ec9321b4411a1af765dcdaacf95fc9fc8fc82e1c2dbcaec92e9efab7276614fc;dc4132e1422e2cdb7b425ad8a6ea33414caba5381343a70bd117a717d59cf613;9a1d9153d72225cf6ade2e4386ff62626efd3a4626242d7c03aecff667689343;489500be95552f047ead74632c3b6966c74a3f8e3dc0a263f2b3daebb5b449fb;76d0a87ebde28ae173e4b595f5bafbadcdce7625e97a9290406a3f99b38792dd;3267430b917b853166febc7229896312c0c2dfcc861e524f0d54900bb31a6cd4;68b36bbd01995ce0b65926466d917322c375bde7224554e90bae1b2533d8ec3b;8dcdef9e845601d02f5192322f3de372f7385ac0a60d5ef394e42ffb800e7e1e;a1a5085da19ef619c50f4421d19e8a482fe309d7e18c0b5878931085264e8fb4;099ac920b28f2ea738714d24c4d6dc9aa8c23b31cde2d47e950e214f3fa39eab;92a81a6e43c91921001033b1f39cde2d3cb38476c472bf606dcc1bb97ceb1ca5;22fa97288b539d9af9e9ff4baa5ff0dc0ee5a6a0626f74f8bc688930ab769c58,,,,,
90,5,components,mean,Current,RS,100,0,0,0.0,0,0,-0.013087333687581122,0.14336073398590085,0.2394964981079106,0.3258171081542969,,,,,,,
90,5,components,mean,Current,PS,200,1,1,0.0,0,1,0.002995948610478081,0.1155990839004514,0.32868488311767324,0.6295170783996582,ef47e336ba6aa4b3dc1ad92cd321bc84223a2b994847922bab19ee74bacc77f0,d558b80657ad9e2c2726f2455505945bef30cdce175f4fac34e02ca9d84ad2b5,,,,,
90,5,components,mean,Current,NS,1000,4,3,-0.1,1,2,-0.030689072413835675,0.17380819320678711,0.3748086738586425,2.06396484375,01ace0c74aa1c46df761e24d337f891e8617da5733ab6b3684aeb11c5c575abc;23173623ab365159e04aefbbf9bf046debde988d185e852d7dac2210cae729cf;e394c5a3e67f58283dc2db0e82c422f74647d5b46fc040f7df5a6cd4c21b328c;0f5296098c4369b96cbbfec6fb8e15b4b18856ee8a830bc87073d83f5c708bce,7d55c74af065041fc22db85f27219fc1a02d0b6b560f63da9c1191bde142f508;975d5dad46fe870f27fb43aeb08811e33c3ca3794cf88f1721762bdbaba71824;9a1d9153d72225cf6ade2e4386ff62626efd3a4626242d7c03aecff667689343,,,,,
90,5,components,centered,Current,RS,100,0,18,18.0,0,25,-2.0064533677580765,-0.018257063440978556,-0.00018483925494297906,0.13040828704833984,,efd500a96d7796076022847129236c9cda64c36b59008db7db2d2dc551e26b77;e76efc09e4b7b21fff2fd67d126b3083866132968d78818b5d14a04253a4cf08;fcac0af24b1911daf84b12f78751bab9da26e7741d973c040370e0988527d861;366b4ded9c246a81570ba0a5c69b3b8ef6b47e3aeada3f67a2700a602b3af498;75f6845b8ae30a46d6264d386430dca6221189ac416bf21e1d0c40724f7bac1e;f84c31c8ab611553117723a3b07e6b05df4bf7045097c8361d52a18e516f14ca;403d3ceda6508d8cc3c2f44729839248875ddc17ef36a07d30556fe51198ba8c;895cdbefbba06df259a4336522dd12e6ae4ee6bfc3753f1aed550a29977e2c28;9d2ed6c6afec4d386e301687c57fc1328e0513a808543b00224bb44af38b1f55;ab82e61a5d6ac099d690b255cb6bd76855609018a974a8b623b493fade3591ca;e9d43c8c3fa1a1f28c7a632e9ef8a0cf8e8fb11421ecb390c4fd572fae669a27;3aeea2bad687a28281b39f3c3d213e967524fee5b1a76dc21d969348624ae881;7669009af26e6c561ab28cee9d23ddd8a4b38965e818ecca9f28de1e5a5a6838;7617dd80437825363caa41ede9bc499abe5266c3b2a7b2f396bc12d3805cdff8;c4b0869072c8ad8a321c207e9ae5a7585a7803211cf1d976d877fbd5ade4471e;494a5d6f0891b7499f8c9dc318cd9610db9c50d1651259a83df6701c6258402d;6b72a5f803402f8f2f193a73355cd64d34eec9cb095107d5c3a5f9bef4fd2142;9c2543d9bacd91206b59969ce4567bb5c581ab82d52bf262d4a7d63b7c5896fa,,,,,
90,5,components,centered,Current,PS,200,0,28,14.0,0,23,-1.2978950922747026,0.35901117920875436,0.8429244565963739,1.4869794845581055,,35847a7098f11838572253c26a4f5598c5f62a6d7f6ced46b9600a4d23fbfc50;d558b80657ad9e2c2726f2455505945bef30cdce175f4fac34e02ca9d84ad2b5;b339b6180394702ad420ceb20b9325073734a209fe782e31df2889c8fc4fee8e;c302a47589d3a070d11c784d055aced34c6fa88542fa75e6b18ac237eed6f3d0;a276d6c68632f0605df858db6317be04e7568f5216269a0c8f7dea62daa2f0f3;c0eb7b8c5e4dc6c47ed83e268180b9a4a9656f4ebf64b782d761fb9430a1fd30;6093a25df7a108262b97a6e4aa48f1e5d079809f39b069bea3f8d3f23537d6e6;c922fc637a1eed7926e5dd7ab7a662691ec9f7c963664cc5f6d4e7e9f20de942;97ec951bcec352c453455357e468ee35b98e554385b28c29973abcfe5e0682da;14f95a6cc31044fcfcbd8bef896580f2decbc5d58116f79c7fead98048704c76;c1febdf9e5c8f48e10276d9c9bc22832f443872d7309d42009129fa19b020a25;e252213020e2fbfc78f2151b3fe263cbb0e3dd6c6abf1475efba376ca5a9cc92;2472470d77060bf1fc43f4f9b1d8e5ba8b55850ac29f79fc47cf21d09935294e;21d2526540aac88703c60f77f2c4b896e46164c1dd7f5b4f67d2114293f0aa25;42cb26a51c4fd8a0667f3834ec4db22f881d61e884bab50aa916554901bbad7f;47a62faa01515412ed57aba6c1adada6d37fff9d0575d86fa5a2776b7e045437;cac4b98d851bd414c1938a01aa38dfaaea7d8d1ddf77dacf2ac36c5a253ec187;459d68896203d19bc6514b57b57d7ded3d1b23ab3be793d3add27dc62d58d31b;14f4da91e015ea38e2c6af63212f0e7d294c03785662973c4bee12d54189fe82;b016612509643b46d7babe7b6eb8691b6915cf5288b370db0850601aeeb282b4;af62bb63a9b3052103f77828db1ac1833101b664342893d96a7398e2152a03a8;10024425669bedc4ef05c253eee0ae9bef993afd3ddcf03c025c69f653b00169;c83a45f83118cb1cfcd91fb3fad611271422201d154e4f95dd48f16025b44820;1fce6e11b153fca470f9f4752e351c7a12914bfc38fbe40328c3a440eef2ae60;7f98fd88df586499ec38e337bb97308df9b51fb8f4eccc51bc07b904ff2b6f6f;ad8e8fad9a2e9f1bab71c21c65bb53ad206cde42bf5f6c0516724590a5437128;d57529631e6d692a0127565b7267d63a5918ecba910f6a45b70a83f1523d554a;4b2547df17c95a854eb8057111dacfe88deb086cf0dc9e7465c62c4825b64cfb,,,,,
90,5,components,centered,Current,NS,1000,24,11,-1.3,7,4,0.07074692455027252,1.0825099706649781,2.4156245040893554,5.715092182159424,1b9f786320c71f4fef4d023adf0a60c44ff56d0fcf9306e8ca3c015b0fb68f18;e70ea6ea4188ea57c53ed4564c1b31e466be97e06d72fb1218cf703c07aeb5a5;98498f94ecdd896520cc126ee2c5a5e1666cedd4c95a3c10911856cee0c6b902;ac485a53a34d0b494e7039cab70fc8e69a1b72272c4250d137a19916c30e9327;23e4f9ba035facc218d1af8b47a799aaee21ba89772167c26f16b24ddd9962f1;7615cdaecd77834f85692d13f2d74b6a73f1c27418dc97986d5932247ae0bc83;6699173b9d33192977bbff3a2d6651eea72d5398ed69890fdf602dd5c300de6b;0e5131db195eb927959fcfd604ba6aa442e6b3ac5c953c3beaf6d0e43578ecf4;23173623ab365159e04aefbbf9bf046debde988d185e852d7dac2210cae729cf;852466af12fc66fd8f6e5af4eba6dae203222b3af27bf0a01c9995264430118e;314f315ba3d11ac286f93c02f9c4527e8996bd5a89e03f22173475642322d060;41219814e4aa6f3e6ac505ed19c4c145a441e0cd8b9a310d4f45225785fb6fa2;69ad3e39645a1dffbe18fd184278d3b22aa1e0134eb3a805791098caf4d03e91;c4118ce7edb46a1621a1f0c5b3201b40d09353403015e6f05df8d660f37d14d6;5755402a6443dfbcd4331c20a22ab09cc591724c3ce8446e924152a21b38eb72;340406c301ded65ee6d68fc05efa735da007c4f51fe9df1ba0cb03f45a11727d;68b36bbd01995ce0b65926466d917322c375bde7224554e90bae1b2533d8ec3b;f87d721b5f536acbe19b2b619d4546f001d09471dd7d38a0d44708f7ca58416f;6d63974987edf2c4234dad7c7c84b59788684039b0239341d1400fc9b5aa4516;e394c5a3e67f58283dc2db0e82c422f74647d5b46fc040f7df5a6cd4c21b328c;e00f7b26a000899224195c591dc1f692c54b0436d55baa08e452652c06049dd7;0f5296098c4369b96cbbfec6fb8e15b4b18856ee8a830bc87073d83f5c708bce;f0e721a408b261a18ddc267dc2ae411056079a899f012e78c9deb4459a499e5e;6543fc0aa2952c75228e3b778197cbcf2d83419d38aaef36954cc249ccfb8e1b,13356c59edaeadc05b652355ecb3245b0b0c827b1a125dc25801e9f04e175b61;580ae5d5ae761b17646d10a3e9ffca40b5e76b2b439302d9ac70b9e597f70bfd;cfa9a22db5e271abf5b61c0434acdd65aec2ed34455228301b87d64ebf7506ab;f7cf06fa74454e640440a41e8e9783dc8cfbefd50f92670b53f936eac14b5090;76d0a87ebde28ae173e4b595f5bafbadcdce7625e97a9290406a3f99b38792dd;f5f5e1b9491084b760a5ff5e91d15cdd7bad3ab924bd827db1e0a31c4e6295f6;4a14074f74e6d6ead54bebfef0c8f39bfedef1a8aae39ab2c0d8c5f92af29cf7;74beb8bb3f4582b36993120caef80003eb05e94c141ea121cd16e51826c9311a;5847e08b8fbe87666648c0a036c0d1d9576eccc4a5a581af9c0f743ecaa3a600;2284021715e93567b501d4b398187e6b1c38ea8ff1ace587a97d858a35b5f5b1;377b40c66dfdd7c49df5993c039d74d31c47d69e7704b4bbf7a09c4e507d154b,,,,,
90,5,components,full,Current,RS,100,0,18,18.0,0,26,-2.0127889434550887,-0.021924409270286566,-0.0027387252124026346,-0.0013765306212008,,efd500a96d7796076022847129236c9cda64c36b59008db7db2d2dc551e26b77;e76efc09e4b7b21fff2fd67d126b3083866132968d78818b5d14a04253a4cf08;fcac0af24b1911daf84b12f78751bab9da26e7741d973c040370e0988527d861;366b4ded9c246a81570ba0a5c69b3b8ef6b47e3aeada3f67a2700a602b3af498;75f6845b8ae30a46d6264d386430dca6221189ac416bf21e1d0c40724f7bac1e;f84c31c8ab611553117723a3b07e6b05df4bf7045097c8361d52a18e516f14ca;403d3ceda6508d8cc3c2f44729839248875ddc17ef36a07d30556fe51198ba8c;895cdbefbba06df259a4336522dd12e6ae4ee6bfc3753f1aed550a29977e2c28;9d2ed6c6afec4d386e301687c57fc1328e0513a808543b00224bb44af38b1f55;ab82e61a5d6ac099d690b255cb6bd76855609018a974a8b623b493fade3591ca;e9d43c8c3fa1a1f28c7a632e9ef8a0cf8e8fb11421ecb390c4fd572fae669a27;3aeea2bad687a28281b39f3c3d213e967524fee5b1a76dc21d969348624ae881;7669009af26e6c561ab28cee9d23ddd8a4b38965e818ecca9f28de1e5a5a6838;7617dd80437825363caa41ede9bc499abe5266c3b2a7b2f396bc12d3805cdff8;c4b0869072c8ad8a321c207e9ae5a7585a7803211cf1d976d877fbd5ade4471e;494a5d6f0891b7499f8c9dc318cd9610db9c50d1651259a83df6701c6258402d;6b72a5f803402f8f2f193a73355cd64d34eec9cb095107d5c3a5f9bef4fd2142;9c2543d9bacd91206b59969ce4567bb5c581ab82d52bf262d4a7d63b7c5896fa,,,,,
90,5,components,full,Current,PS,200,0,27,13.5,0,23,-1.29733913797696,0.31277613639831353,0.8131463527679441,2.1488218307495117,,35847a7098f11838572253c26a4f5598c5f62a6d7f6ced46b9600a4d23fbfc50;d558b80657ad9e2c2726f2455505945bef30cdce175f4fac34e02ca9d84ad2b5;b339b6180394702ad420ceb20b9325073734a209fe782e31df2889c8fc4fee8e;c302a47589d3a070d11c784d055aced34c6fa88542fa75e6b18ac237eed6f3d0;a276d6c68632f0605df858db6317be04e7568f5216269a0c8f7dea62daa2f0f3;c0eb7b8c5e4dc6c47ed83e268180b9a4a9656f4ebf64b782d761fb9430a1fd30;6093a25df7a108262b97a6e4aa48f1e5d079809f39b069bea3f8d3f23537d6e6;97ec951bcec352c453455357e468ee35b98e554385b28c29973abcfe5e0682da;14f95a6cc31044fcfcbd8bef896580f2decbc5d58116f79c7fead98048704c76;c1febdf9e5c8f48e10276d9c9bc22832f443872d7309d42009129fa19b020a25;e252213020e2fbfc78f2151b3fe263cbb0e3dd6c6abf1475efba376ca5a9cc92;2472470d77060bf1fc43f4f9b1d8e5ba8b55850ac29f79fc47cf21d09935294e;21d2526540aac88703c60f77f2c4b896e46164c1dd7f5b4f67d2114293f0aa25;42cb26a51c4fd8a0667f3834ec4db22f881d61e884bab50aa916554901bbad7f;47a62faa01515412ed57aba6c1adada6d37fff9d0575d86fa5a2776b7e045437;cac4b98d851bd414c1938a01aa38dfaaea7d8d1ddf77dacf2ac36c5a253ec187;459d68896203d19bc6514b57b57d7ded3d1b23ab3be793d3add27dc62d58d31b;14f4da91e015ea38e2c6af63212f0e7d294c03785662973c4bee12d54189fe82;b016612509643b46d7babe7b6eb8691b6915cf5288b370db0850601aeeb282b4;af62bb63a9b3052103f77828db1ac1833101b664342893d96a7398e2152a03a8;10024425669bedc4ef05c253eee0ae9bef993afd3ddcf03c025c69f653b00169;c83a45f83118cb1cfcd91fb3fad611271422201d154e4f95dd48f16025b44820;1fce6e11b153fca470f9f4752e351c7a12914bfc38fbe40328c3a440eef2ae60;7f98fd88df586499ec38e337bb97308df9b51fb8f4eccc51bc07b904ff2b6f6f;ad8e8fad9a2e9f1bab71c21c65bb53ad206cde42bf5f6c0516724590a5437128;d57529631e6d692a0127565b7267d63a5918ecba910f6a45b70a83f1523d554a;4b2547df17c95a854eb8057111dacfe88deb086cf0dc9e7465c62c4825b64cfb,,,,,
90,5,components,full,Current,NS,1000,19,12,-0.7,7,4,0.03911448835069314,0.9663226604461647,1.9712799358367907,5.606533527374268,e70ea6ea4188ea57c53ed4564c1b31e466be97e06d72fb1218cf703c07aeb5a5;98498f94ecdd896520cc126ee2c5a5e1666cedd4c95a3c10911856cee0c6b902;ac485a53a34d0b494e7039cab70fc8e69a1b72272c4250d137a19916c30e9327;23e4f9ba035facc218d1af8b47a799aaee21ba89772167c26f16b24ddd9962f1;f7fd6062c69ce1046a21cde600262b3a10dda7bf097dbfd54595370e931e407f;6699173b9d33192977bbff3a2d6651eea72d5398ed69890fdf602dd5c300de6b;23173623ab365159e04aefbbf9bf046debde988d185e852d7dac2210cae729cf;852466af12fc66fd8f6e5af4eba6dae203222b3af27bf0a01c9995264430118e;314f315ba3d11ac286f93c02f9c4527e8996bd5a89e03f22173475642322d060;31935abe854ffcf3158f133d5114ba9a2cce28e16814d27ff82ebdc9d499568b;69ad3e39645a1dffbe18fd184278d3b22aa1e0134eb3a805791098caf4d03e91;5755402a6443dfbcd4331c20a22ab09cc591724c3ce8446e924152a21b38eb72;340406c301ded65ee6d68fc05efa735da007c4f51fe9df1ba0cb03f45a11727d;f87d721b5f536acbe19b2b619d4546f001d09471dd7d38a0d44708f7ca58416f;6d63974987edf2c4234dad7c7c84b59788684039b0239341d1400fc9b5aa4516;e394c5a3e67f58283dc2db0e82c422f74647d5b46fc040f7df5a6cd4c21b328c;e00f7b26a000899224195c591dc1f692c54b0436d55baa08e452652c06049dd7;0f5296098c4369b96cbbfec6fb8e15b4b18856ee8a830bc87073d83f5c708bce;6543fc0aa2952c75228e3b778197cbcf2d83419d38aaef36954cc249ccfb8e1b,13356c59edaeadc05b652355ecb3245b0b0c827b1a125dc25801e9f04e175b61;580ae5d5ae761b17646d10a3e9ffca40b5e76b2b439302d9ac70b9e597f70bfd;76244720fd11e6980f1cca5ff8cee2727e6e445002ae440542cc45b154f53554;cfa9a22db5e271abf5b61c0434acdd65aec2ed34455228301b87d64ebf7506ab;f7cf06fa74454e640440a41e8e9783dc8cfbefd50f92670b53f936eac14b5090;f5f5e1b9491084b760a5ff5e91d15cdd7bad3ab924bd827db1e0a31c4e6295f6;4a14074f74e6d6ead54bebfef0c8f39bfedef1a8aae39ab2c0d8c5f92af29cf7;74beb8bb3f4582b36993120caef80003eb05e94c141ea121cd16e51826c9311a;5847e08b8fbe87666648c0a036c0d1d9576eccc4a5a581af9c0f743ecaa3a600;2284021715e93567b501d4b398187e6b1c38ea8ff1ace587a97d858a35b5f5b1;377b40c66dfdd7c49df5993c039d74d31c47d69e7704b4bbf7a09c4e507d154b;530c0d4ebbbbe71cd5dd7610f6d63cd48e03413f8713e42aad290edd3a1bc929,,,,,
90,5,matrix,parallel,Current,RS,100,0,1,1.0,0,2,-0.13420341396704316,0.5673605084419245,1.0831117391586318,1.3465237617492676,,9d2ed6c6afec4d386e301687c57fc1328e0513a808543b00224bb44af38b1f55,,,,,
90,5,matrix,parallel,Current,PS,200,4,5,0.5,2,4,-0.06663924721186049,0.3875016748905178,0.945100007057186,1.9688377380371094,8cb0661e458e1112c30097ccb907538f1f1b4641cafe8e264f67f7684f34c9d0;ef47e336ba6aa4b3dc1ad92cd321bc84223a2b994847922bab19ee74bacc77f0;93e8fd4b312cd0181bab688f584733b4f50315b1039a600d3e72715a6f5915d8;c9f82edd467514806f3a58cc19be8f54a0ade47bec1f1f7306f5eeefd9b3b103,21d2526540aac88703c60f77f2c4b896e46164c1dd7f5b4f67d2114293f0aa25;14f4da91e015ea38e2c6af63212f0e7d294c03785662973c4bee12d54189fe82;af62bb63a9b3052103f77828db1ac1833101b664342893d96a7398e2152a03a8;1fce6e11b153fca470f9f4752e351c7a12914bfc38fbe40328c3a440eef2ae60;7f98fd88df586499ec38e337bb97308df9b51fb8f4eccc51bc07b904ff2b6f6f,,,,,
90,5,matrix,parallel,Current,NS,1000,11,5,-0.6,5,4,-0.02292112303106114,0.4052063941955566,1.0244504022598266,2.3924636840820312,f2a1888cdf8a5a2b74d852e96d7802b0423c2675eb99a5a1cfefa64d1ed7d784;6699173b9d33192977bbff3a2d6651eea72d5398ed69890fdf602dd5c300de6b;23173623ab365159e04aefbbf9bf046debde988d185e852d7dac2210cae729cf;852466af12fc66fd8f6e5af4eba6dae203222b3af27bf0a01c9995264430118e;69ad3e39645a1dffbe18fd184278d3b22aa1e0134eb3a805791098caf4d03e91;3267430b917b853166febc7229896312c0c2dfcc861e524f0d54900bb31a6cd4;68b36bbd01995ce0b65926466d917322c375bde7224554e90bae1b2533d8ec3b;f87d721b5f536acbe19b2b619d4546f001d09471dd7d38a0d44708f7ca58416f;e394c5a3e67f58283dc2db0e82c422f74647d5b46fc040f7df5a6cd4c21b328c;e00f7b26a000899224195c591dc1f692c54b0436d55baa08e452652c06049dd7;0f5296098c4369b96cbbfec6fb8e15b4b18856ee8a830bc87073d83f5c708bce,13356c59edaeadc05b652355ecb3245b0b0c827b1a125dc25801e9f04e175b61;7d55c74af065041fc22db85f27219fc1a02d0b6b560f63da9c1191bde142f508;f7cf06fa74454e640440a41e8e9783dc8cfbefd50f92670b53f936eac14b5090;4a14074f74e6d6ead54bebfef0c8f39bfedef1a8aae39ab2c0d8c5f92af29cf7;8dcdef9e845601d02f5192322f3de372f7385ac0a60d5ef394e42ffb800e7e1e,,,,,
90,5,matrix,perpendicular,Current,RS,100,0,17,17.0,0,22,-1.8993875148467487,-0.017739089019596588,-0.0022325522912433333,-0.0015195642481558025,,efd500a96d7796076022847129236c9cda64c36b59008db7db2d2dc551e26b77;e76efc09e4b7b21fff2fd67d126b3083866132968d78818b5d14a04253a4cf08;fcac0af24b1911daf84b12f78751bab9da26e7741d973c040370e0988527d861;366b4ded9c246a81570ba0a5c69b3b8ef6b47e3aeada3f67a2700a602b3af498;75f6845b8ae30a46d6264d386430dca6221189ac416bf21e1d0c40724f7bac1e;f84c31c8ab611553117723a3b07e6b05df4bf7045097c8361d52a18e516f14ca;403d3ceda6508d8cc3c2f44729839248875ddc17ef36a07d30556fe51198ba8c;895cdbefbba06df259a4336522dd12e6ae4ee6bfc3753f1aed550a29977e2c28;9d2ed6c6afec4d386e301687c57fc1328e0513a808543b00224bb44af38b1f55;ab82e61a5d6ac099d690b255cb6bd76855609018a974a8b623b493fade3591ca;e9d43c8c3fa1a1f28c7a632e9ef8a0cf8e8fb11421ecb390c4fd572fae669a27;3aeea2bad687a28281b39f3c3d213e967524fee5b1a76dc21d969348624ae881;7617dd80437825363caa41ede9bc499abe5266c3b2a7b2f396bc12d3805cdff8;c4b0869072c8ad8a321c207e9ae5a7585a7803211cf1d976d877fbd5ade4471e;494a5d6f0891b7499f8c9dc318cd9610db9c50d1651259a83df6701c6258402d;6b72a5f803402f8f2f193a73355cd64d34eec9cb095107d5c3a5f9bef4fd2142;9c2543d9bacd91206b59969ce4567bb5c581ab82d52bf262d4a7d63b7c5896fa,,,,,
