entry,branch,stage,panel,metric,numerator,denominator,percent,ties,token_correct,target_tokens,token_micro,prompt_macro,strict_count,unique_strict_count,new_nll_mean,true_nll_mean,desired_nll_mean,desired_margin_mean,desired_margin_p01,desired_margin_p05,desired_margin_median,desired_nll_p95,desired_nll_p99
50,NATIVE,entry,H512_ALL,PS,903,1024,88.18359375,0,613,1032,0.5939922480620154,0.59375,605,605,2.177996345848811,8.425462995750422,2.177996345848811,6.247466649901611,-7.288094262778759,-3.0687754154205322,6.468735009431839,8.567691659927366,11.94567015647888
50,NATIVE,history,H512_ALL,RS,485,512,94.7265625,0,419,516,0.812015503875969,0.814453125,415,415,0.9967284821660911,9.700014842499513,0.9967284821660911,8.703286360333422,-6.336711651086807,-0.01857008934020994,8.51445450540632,6.043490767478941,10.48646307945251
50,NATIVE,history,H512_ALL,PS,896,1024,87.5,0,609,1032,0.5901162790697675,0.58984375,601,601,2.2207837791480287,8.35625117557447,2.2207837791480287,6.135467396426442,-7.416856851577759,-3.1184387505054465,6.481051308102906,8.814524984359725,12.072889757156371
50,SHAM,W5,Current,RS,94,100,94.0,0,84,101,0.8316831683168316,0.835,83,83,1.1062915248679928,8.760486550331116,1.1062915248679928,7.654195025463123,-3.807044143676758,-0.0797736644744872,7.9128646813333035,6.129679822921752,9.275901718139682
50,SHAM,W5,Current,PS,177,200,88.5,0,123,202,0.6089108910891089,0.61,121,121,2.2245485100435327,8.112254655361175,2.2245485100435327,5.887706145317643,-6.535520770549774,-3.2016438484191894,6.362946927547455,8.972773456573481,13.182195081710814
50,SHAM,W5,Current,NS,634,1000,63.4,0,163,1030,0.15825242718446603,0.1475,134,134,7.30993121873145,5.508139689226635,5.508139689226635,1.801791529504815,-11.143042725790291,-7.325952106714249,1.6274070739746094,11.788796472549437,13.979841938018794
50,SHAM,W6,Current,RS,99,100,99.0,0,93,101,0.9207920792079208,0.925,92,92,0.4805877736679395,10.28741944551468,0.4805877736679395,9.806831671846739,0.20472040176391598,2.0880724608898165,10.20447551459074,2.6881956458091696,5.7135536718368884
50,SHAM,W6,Current,PS,185,200,92.5,0,137,202,0.6782178217821783,0.68,135,135,1.5445392600240302,8.989156685471535,1.5445392600240302,7.444617425447505,-5.545749275684357,-1.9335186481475828,8.465495947748423,7.420749878883359,11.59164896965026
50,SHAM,W6,Current,NS,633,1000,63.3,0,162,1030,0.15728155339805824,0.1465,133,133,7.252155751543585,5.523971178081352,5.523971178081352,1.728184573462233,-11.347410087306052,-7.420291565358639,1.5072088241577148,11.780862092971802,14.097845010757446
50,SHAM,W8,Current,RS,100,100,100.0,0,101,101,1.0,1.0,100,100,0.033060123808245405,12.828183534145355,0.033060123808245405,12.79512341033711,4.516187378540635,6.610483168810606,12.726510598673485,0.050381438620388505,0.4560038715601025
50,SHAM,W8,Current,PS,190,200,95.0,0,159,202,0.7871287128712872,0.7875,157,157,0.9046828951692077,10.396246649324894,0.9046828951692077,9.491563754155687,-4.3692432880401615,0.6704494476318369,9.819771990180016,5.289946126937865,9.458604831695556
50,SHAM,W8,Current,NS,620,1000,62.0,0,164,1030,0.15922330097087378,0.1485,135,135,7.100724209018518,5.579536238454282,5.579536238454282,1.521187970564235,-11.823982417322695,-7.974400619417429,1.4711438417434692,11.833261585235594,14.406839494705201
50,SHAM,entry,Current,RS,31,100,31.0,0,9,101,0.0891089108910891,0.085,8,8,7.699084342308343,5.84298525005579,7.699084342308343,-1.8560990922525524,-11.642648403644563,-10.01106150150299,-2.1634025052189827,14.548277616500854,16.247951068878187
50,SHAM,entry,Current,PS,72,200,36.0,0,17,202,0.08415841584158416,0.08,15,15,7.588385656801984,5.992698378516361,7.588385656801984,-1.5956872782856226,-12.962734044771642,-9.112260326743126,-2.262044310569763,14.793905830383299,16.799713344573963
50,SHAM,entry,Current,NS,643,1000,64.3,0,164,1030,0.15922330097087378,0.1495,136,136,7.427790052876342,5.4762111614898314,5.4762111614898314,1.9515788913865109,-11.036772324740888,-7.288454198837281,1.8166794776916504,11.709045648574829,14.069102449417112
50,SHAM,history,Current,RS,100,100,100.0,0,101,101,1.0,1.0,100,100,0.033060123808245405,12.828183534145355,0.033060123808245405,12.79512341033711,4.516187378540635,6.610483168810606,12.726510598673485,0.050381438620388505,0.4560038715601025
50,SHAM,history,Current,PS,190,200,95.0,0,159,202,0.7871287128712872,0.7875,157,157,0.9046828951692077,10.396246649324894,0.9046828951692077,9.491563754155687,-4.3692432880401615,0.6704494476318369,9.819771990180016,5.289946126937865,9.458604831695556
50,SHAM,history,Current,NS,620,1000,62.0,0,164,1030,0.15922330097087378,0.1485,135,135,7.100724209018518,5.579536238454282,5.579536238454282,1.521187970564235,-11.823982417322695,-7.974400619417429,1.4711438417434692,11.833261585235594,14.406839494705201
50,SHAM,W4,N512,NS,352,512,68.75,0,86,512,0.16796875,0.16796875,86,86,7.155368633857506,4.770990145669202,4.770990145669202,2.384378488188304,-8.210226986035705,-5.561407455429435,2.0294835567474365,10.910981130599975,12.98534999847412
50,SHAM,W5,N512,NS,356,512,69.53125,0,87,512,0.169921875,0.169921875,87,87,7.145263854808945,4.766634904895909,4.766634904895909,2.378628949913036,-8.269057354107499,-5.561920347809791,2.017829418182373,10.880841541290282,13.129976511001583
50,SHAM,W6,N512,NS,357,512,69.7265625,0,85,512,0.166015625,0.166015625,85,85,7.144912077648769,4.7669838024667115,4.7669838024667115,2.3779282751820574,-8.306895691603422,-5.345047944784165,2.0004106163978577,10.731561994552612,13.12957841873169
50,SHAM,W7,N512,NS,358,512,69.921875,0,87,512,0.169921875,0.169921875,87,87,7.130928537411819,4.765762894301588,4.765762894301588,2.365165643110231,-8.319873384833336,-5.392437344789505,2.0130744576454163,10.69851574897766,13.108076820373533
50,SHAM,W8,N512,NS,354,512,69.140625,0,83,512,0.162109375,0.162109375,83,83,7.1186042822464515,4.761006589382305,4.761006589382305,2.3575976928641467,-8.258741647154093,-5.276187896728516,1.9982623755931854,10.687587594985962,13.155263662338253
50,SHAM,entry,N512,NS,351,512,68.5546875,0,91,512,0.177734375,0.177734375,91,91,7.166495132638374,4.768084929888573,4.768084929888573,2.398410202749801,-8.433266285955906,-5.61673458814621,2.0805404633283615,10.819928407669064,13.110300874710083
50,SHAM,history,N512,NS,354,512,69.140625,0,83,512,0.162109375,0.162109375,83,83,7.1186042822464515,4.761006589382305,4.761006589382305,2.3575976928641467,-8.258741647154093,-5.276187896728516,1.9982623755931854,10.687587594985962,13.155263662338253
50,SHAM,z,N512,NS,351,512,68.5546875,0,91,512,0.177734375,0.177734375,91,91,7.166495132638374,4.768084929888573,4.768084929888573,2.398410202749801,-8.433266285955906,-5.61673458814621,2.0805404633283615,10.819928407669064,13.110300874710083
50,SHAM,W5,H512_ALL,RS,487,512,95.1171875,0,420,516,0.813953488372093,0.81640625,416,416,0.9631316892031023,9.795979656802956,0.9631316892031023,8.832847967599854,-5.697302955389023,0.07631893157958992,8.638352191075683,5.881542062759399,10.713346157073968
50,SHAM,W5,H512_ALL,PS,902,1024,88.0859375,0,612,1032,0.5930232558139535,0.5927734375,604,604,2.1950324133690735,8.391952826899796,2.1950324133690735,6.196920413530723,-7.290922970771789,-3.196814286708831,6.487688839435577,8.683281517028806,12.07821108818054
50,SHAM,W6,H512_ALL,RS,486,512,94.921875,0,419,516,0.812015503875969,0.814453125,415,415,0.9706920316168137,9.78304416226456,0.9706920316168137,8.812352130647746,-5.847350491285324,0.027325820922851643,8.591204164549708,5.9269430875778175,10.636082210540767
50,SHAM,W6,H512_ALL,PS,901,1024,87.98828125,0,610,1032,0.5910852713178295,0.5908203125,602,602,2.196479314223371,8.383220292998885,2.196479314223371,6.186740978775514,-7.340128211975098,-3.174652034044265,6.447005271911621,8.594303750991811,12.16665328979492
50,SHAM,W8,H512_ALL,RS,485,512,94.7265625,0,419,516,0.812015503875969,0.814453125,415,415,0.9967284610926441,9.700015145237558,0.9967284610926441,8.703286684144913,-6.336701893806457,-0.018586444854736307,8.51445349259302,6.043496465682982,10.486465969085689
50,SHAM,W8,H512_ALL,PS,896,1024,87.5,0,609,1032,0.5901162790697675,0.58984375,601,601,2.220783453183877,8.356250831207035,2.220783453183877,6.135467378023158,-7.4168718147277835,-3.1184400081634513,6.481057186145335,8.814524412155135,12.072891597747802
50,SHAM,entry,H512_ALL,RS,488,512,95.3125,0,423,516,0.8197674418604651,0.822265625,419,419,0.930767147450176,9.866686973895412,0.930767147450176,8.935919826445236,-5.120254973173141,0.1891069889068604,8.744546517264098,5.91057801246643,10.767884674072254
50,SHAM,entry,H512_ALL,PS,903,1024,88.18359375,0,613,1032,0.5939922480620154,0.59375,605,605,2.177996345848811,8.425462995750422,2.177996345848811,6.247466649901611,-7.288094262778759,-3.0687754154205322,6.468735009431839,8.567691659927366,11.94567015647888
50,SHAM,history,H512_ALL,RS,485,512,94.7265625,0,419,516,0.812015503875969,0.814453125,415,415,0.9967284610926441,9.700015145237558,0.9967284610926441,8.703286684144913,-6.336701893806457,-0.018586444854736307,8.51445349259302,6.043496465682982,10.486465969085689
50,SHAM,history,H512_ALL,PS,896,1024,87.5,0,609,1032,0.5901162790697675,0.58984375,601,601,2.220783453183877,8.356250831207035,2.220783453183877,6.135467378023158,-7.4168718147277835,-3.1184400081634513,6.481057186145335,8.814524412155135,12.072891597747802
50,H5,W5,Current,RS,94,100,94.0,0,84,101,0.8316831683168316,0.835,83,83,1.106779826246202,8.760476658344269,1.106779826246202,7.653696832098067,-3.804856631755829,-0.08374289274215686,7.915469793602824,6.1299654006958,9.277729196548496
50,H5,W5,Current,PS,177,200,88.5,0,123,202,0.6089108910891089,0.61,121,121,2.224651906194049,8.112586547136306,2.224651906194049,5.887934640942258,-6.529277098178864,-3.202891898155212,6.3680572509765625,8.991337156295772,13.17922604560852
50,H5,W5,Current,NS,635,1000,63.5,0,164,1030,0.15922330097087378,0.1485,135,135,7.310823522728402,5.507687472458929,5.507687472458929,1.8031360502694733,-11.144577491134404,-7.329192751646042,1.625514268875122,11.790534925460815,13.975716876983638
50,H5,W6,Current,RS,99,100,99.0,0,93,101,0.9207920792079208,0.925,92,92,0.48084819864394374,10.287347710132599,0.48084819864394374,9.806499511488655,0.20932060718536372,2.0810169100761415,10.203179854899645,2.689582049846645,5.714779210090673
50,H5,W6,Current,PS,185,200,92.5,0,137,202,0.6782178217821783,0.68,135,135,1.5444805720371368,8.989718395471574,1.5444805720371368,7.445237823434436,-5.539493985176087,-1.9320498645305633,8.466604152694345,7.422974658012388,11.588317079544058
50,H5,W6,Current,NS,633,1000,63.3,0,162,1030,0.15728155339805824,0.1465,133,133,7.253084145361092,5.523477693216409,5.523477693216409,1.7296064521446823,-11.349434858057649,-7.4115442261099815,1.5096731185913086,11.778740549087525,14.093650894165037
50,H5,W8,Current,RS,100,100,100.0,0,101,101,1.0,1.0,100,100,0.033046943299268605,12.828464360237122,0.033046943299268605,12.795417416937854,4.515472126733512,6.611254646489397,12.727330927853473,0.050328223407268516,0.45603762447834595
50,H5,W8,Current,PS,190,200,95.0,0,159,202,0.7871287128712872,0.7875,157,157,0.9043555826348165,10.397053298354148,0.9043555826348165,9.492697715719332,-4.3707754516601565,0.6712517261505135,9.82136557996273,5.288615512847899,9.45660843849182
50,H5,W8,Current,NS,619,1000,61.9,0,164,1030,0.15922330097087378,0.1485,135,135,7.101618565120734,5.578896865469404,5.578896865469404,1.5227216996513306,-11.823552077151835,-7.976533178240061,1.4699153900146484,11.834400510787964,14.404740228652955
50,H5,entry,Current,RS,31,100,31.0,0,9,101,0.0891089108910891,0.085,8,8,7.699084342308343,5.84298525005579,7.699084342308343,-1.8560990922525524,-11.642648403644563,-10.01106150150299,-2.1634025052189827,14.548277616500854,16.247951068878187
50,H5,entry,Current,PS,72,200,36.0,0,17,202,0.08415841584158416,0.08,15,15,7.588385656801984,5.992698378516361,7.588385656801984,-1.5956872782856226,-12.962734044771642,-9.112260326743126,-2.262044310569763,14.793905830383299,16.799713344573963
50,H5,entry,Current,NS,643,1000,64.3,0,164,1030,0.15922330097087378,0.1495,136,136,7.427790052876342,5.4762111614898314,5.4762111614898314,1.9515788913865109,-11.036772324740888,-7.288454198837281,1.8166794776916504,11.709045648574829,14.069102449417112
50,H5,history,Current,RS,100,100,100.0,0,101,101,1.0,1.0,100,100,0.033046943299268605,12.828464360237122,0.033046943299268605,12.795417416937854,4.515472126733512,6.611254646489397,12.727330927853473,0.050328223407268516,0.45603762447834595
50,H5,history,Current,PS,190,200,95.0,0,159,202,0.7871287128712872,0.7875,157,157,0.9043555826348165,10.397053298354148,0.9043555826348165,9.492697715719332,-4.3707754516601565,0.6712517261505135,9.82136557996273,5.288615512847899,9.45660843849182
50,H5,history,Current,NS,619,1000,61.9,0,164,1030,0.15922330097087378,0.1485,135,135,7.101618565120734,5.578896865469404,5.578896865469404,1.5227216996513306,-11.823552077151835,-7.976533178240061,1.4699153900146484,11.834400510787964,14.404740228652955
50,H5,W4,N512,NS,352,512,68.75,0,86,512,0.16796875,0.16796875,86,86,7.155368485968211,4.770990432149119,4.770990432149119,2.3843780538190913,-8.210245956629514,-5.5614075511693954,2.029473304748535,10.910993289947509,12.985364952087401
50,H5,W5,N512,NS,356,512,69.53125,0,87,512,0.169921875,0.169921875,87,87,7.145719533522424,4.766594260941929,4.766594260941929,2.379125272580495,-8.26747460640967,-5.566542628407478,2.017232894897461,10.882822132110595,13.131024560928342
50,H5,W6,N512,NS,357,512,69.7265625,0,85,512,0.166015625,0.166015625,85,85,7.145357971043268,4.766907599780097,4.766907599780097,2.3784503712631704,-8.305174534022807,-5.348349159955978,2.0007750391960144,10.731842803955077,13.129868593215942
50,H5,W7,N512,NS,358,512,69.921875,0,87,512,0.169921875,0.169921875,87,87,7.131395946347766,4.7656690298972535,4.7656690298972535,2.3657269164505124,-8.318021616935729,-5.3962714076042175,2.0125675797462463,10.698056316375732,13.108230457305908
50,H5,W8,N512,NS,354,512,69.140625,0,84,512,0.1640625,0.1640625,84,84,7.1190651009437715,4.760918070576736,4.760918070576736,2.3581470303670358,-8.256740632280707,-5.282812345027923,1.9975748360157013,10.688651227951048,13.15568996429443
50,H5,entry,N512,NS,351,512,68.5546875,0,91,512,0.177734375,0.177734375,91,91,7.166495132638374,4.768084929888573,4.768084929888573,2.398410202749801,-8.433266285955906,-5.61673458814621,2.0805404633283615,10.819928407669064,13.110300874710083
50,H5,history,N512,NS,354,512,69.140625,0,84,512,0.1640625,0.1640625,84,84,7.1190651009437715,4.760918070576736,4.760918070576736,2.3581470303670358,-8.256740632280707,-5.282812345027923,1.9975748360157013,10.688651227951048,13.15568996429443
50,H5,z,N512,NS,351,512,68.5546875,0,91,512,0.177734375,0.177734375,91,91,7.166495132638374,4.768084929888573,4.768084929888573,2.398410202749801,-8.433266285955906,-5.61673458814621,2.0805404633283615,10.819928407669064,13.110300874710083
50,H5,W5,H512_ALL,RS,487,512,95.1171875,0,420,516,0.813953488372093,0.81640625,416,416,0.9626706186381568,9.79744706657948,0.9626706186381568,8.834776447941323,-5.70081356048584,0.08051352500915535,8.640824802219868,5.864854574203491,10.698996667861932
50,H5,W5,H512_ALL,PS,902,1024,88.0859375,0,610,1032,0.5910852713178295,0.5908203125,602,602,2.194902665669378,8.391472057965075,2.194902665669378,6.196569392295697,-7.287572469711304,-3.1984991192817684,6.488751649856567,8.683259296417237,12.075584335327147
50,H5,W6,H512_ALL,RS,486,512,94.921875,0,420,516,0.813953488372093,0.81640625,416,416,0.9702374572973511,9.784529295924585,0.9702374572973511,8.814291838627234,-5.850318377017975,0.03161668777465828,8.585845766589046,5.917940926551817,10.621090326309199
50,H5,W6,H512_ALL,PS,901,1024,87.98828125,0,609,1032,0.5901162790697675,0.58984375,601,601,2.1963445697046744,8.382685485166803,2.1963445697046744,6.186340915462129,-7.3370192122459414,-3.173010170459747,6.435962200164795,8.59141731262206,12.189150924682615
50,H5,W8,H512_ALL,RS,485,512,94.7265625,0,419,516,0.812015503875969,0.814453125,415,415,0.9961651359693064,9.70180217246525,0.9961651359693064,8.705637036495943,-6.338265322446823,-0.016019630432128885,8.51755906501785,6.04068875312805,10.470406904220578
50,H5,W8,H512_ALL,PS,896,1024,87.5,0,609,1032,0.5901162790697675,0.58984375,601,601,2.22071649150854,8.355665085006876,2.22071649150854,6.134948593498336,-7.413990278244018,-3.122742021083831,6.463115589693189,8.812098693847641,12.09727919578552
50,H5,entry,H512_ALL,RS,488,512,95.3125,0,423,516,0.8197674418604651,0.822265625,419,419,0.930767147450176,9.866686973895412,0.930767147450176,8.935919826445236,-5.120254973173141,0.1891069889068604,8.744546517264098,5.91057801246643,10.767884674072254
50,H5,entry,H512_ALL,PS,903,1024,88.18359375,0,613,1032,0.5939922480620154,0.59375,605,605,2.177996345848811,8.425462995750422,2.177996345848811,6.247466649901611,-7.288094262778759,-3.0687754154205322,6.468735009431839,8.567691659927366,11.94567015647888
50,H5,history,H512_ALL,RS,485,512,94.7265625,0,419,516,0.812015503875969,0.814453125,415,415,0.9961651359693064,9.70180217246525,0.9961651359693064,8.705637036495943,-6.338265322446823,-0.016019630432128885,8.51755906501785,6.04068875312805,10.470406904220578
50,H5,history,H512_ALL,PS,896,1024,87.5,0,609,1032,0.5901162790697675,0.58984375,601,601,2.22071649150854,8.355665085006876,2.22071649150854,6.134948593498336,-7.413990278244018,-3.122742021083831,6.463115589693189,8.812098693847641,12.09727919578552
50,H6,W5,Current,RS,94,100,94.0,0,84,101,0.8316831683168316,0.835,83,83,1.1062913449737244,8.760486707687377,1.1062913449737244,7.654195362713653,-3.8070187735557557,-0.07976679801940906,7.91286581940949,6.129683017730712,9.275904378891024
50,H6,W5,Current,PS,177,200,88.5,0,123,202,0.6089108910891089,0.61,121,121,2.2245482954342153,8.112256296277046,2.2245482954342153,5.8877080008428315,-6.53554007768631,-3.201627969741821,6.362957656383514,8.972770786285396,13.18218726158142
50,H6,W5,Current,NS,634,1000,63.4,0,163,1030,0.15825242718446603,0.1475,134,134,7.309931293460075,5.508140450405422,5.508140450405422,1.8017908430546523,-11.143069163765759,-7.325943493843079,1.6274042129516602,11.788786315917967,13.979818935394283
50,H6,W6,Current,RS,99,100,99.0,0,93,101,0.9207920792079208,0.925,92,92,0.4815117736108368,10.28604300737381,0.4815117736108368,9.804531233762972,0.2120051765441894,2.0919215977191925,10.201098781079054,2.6890549659728964,5.718740992546117
50,H6,W6,Current,PS,185,200,92.5,0,137,202,0.6782178217821783,0.68,135,135,1.54593861317524,8.988629941940308,1.54593861317524,7.442691328765068,-5.548576912879944,-1.9447887420654295,8.459924874827266,7.440256738662717,11.592145538330069
50,H6,W6,Current,NS,633,1000,63.3,0,162,1030,0.15728155339805824,0.1465,133,133,7.254140215607825,5.523495103207883,5.523495103207883,1.7306451123999431,-11.343222800288348,-7.400292152166367,1.5063433647155762,11.78267960548401,14.096972684860228
50,H6,W8,Current,RS,100,100,100.0,0,101,101,1.0,1.0,100,100,0.033090433329925874,12.827857427597046,0.033090433329925874,12.79476699426712,4.51637112185359,6.6109947776421905,12.724448577966541,0.05057986993342638,0.45676146686077695
50,H6,W8,Current,PS,190,200,95.0,0,159,202,0.7871287128712872,0.7875,157,157,0.904477131049789,10.396528456509113,0.904477131049789,9.492051325459324,-4.361703982353211,0.6669200897216806,9.818844050168991,5.290405011177062,9.454603824615477
50,H6,W8,Current,NS,620,1000,62.0,0,164,1030,0.15922330097087378,0.1485,135,135,7.102488687995821,5.578617812240962,5.578617812240962,1.5238708757548594,-11.825476475283503,-7.97235886156559,1.4690333604812622,11.829369688034056,14.387106266021728
50,H6,entry,Current,RS,31,100,31.0,0,9,101,0.0891089108910891,0.085,8,8,7.699084342308343,5.84298525005579,7.699084342308343,-1.8560990922525524,-11.642648403644563,-10.01106150150299,-2.1634025052189827,14.548277616500854,16.247951068878187
50,H6,entry,Current,PS,72,200,36.0,0,17,202,0.08415841584158416,0.08,15,15,7.588385656801984,5.992698378516361,7.588385656801984,-1.5956872782856226,-12.962734044771642,-9.112260326743126,-2.262044310569763,14.793905830383299,16.799713344573963
50,H6,entry,Current,NS,643,1000,64.3,0,164,1030,0.15922330097087378,0.1495,136,136,7.427790052876342,5.4762111614898314,5.4762111614898314,1.9515788913865109,-11.036772324740888,-7.288454198837281,1.8166794776916504,11.709045648574829,14.069102449417112
50,H6,history,Current,RS,100,100,100.0,0,101,101,1.0,1.0,100,100,0.033090433329925874,12.827857427597046,0.033090433329925874,12.79476699426712,4.51637112185359,6.6109947776421905,12.724448577966541,0.05057986993342638,0.45676146686077695
50,H6,history,Current,PS,190,200,95.0,0,159,202,0.7871287128712872,0.7875,157,157,0.904477131049789,10.396528456509113,0.904477131049789,9.492051325459324,-4.361703982353211,0.6669200897216806,9.818844050168991,5.290405011177062,9.454603824615477
50,H6,history,Current,NS,620,1000,62.0,0,164,1030,0.15922330097087378,0.1485,135,135,7.102488687995821,5.578617812240962,5.578617812240962,1.5238708757548594,-11.825476475283503,-7.97235886156559,1.4690333604812622,11.829369688034056,14.387106266021728
50,H6,W4,N512,NS,352,512,68.75,0,86,512,0.16796875,0.16796875,86,86,7.155368485968211,4.770990432149119,4.770990432149119,2.3843780538190913,-8.210245956629514,-5.5614075511693954,2.029473304748535,10.910993289947509,12.985364952087401
50,H6,W5,N512,NS,356,512,69.53125,0,87,512,0.169921875,0.169921875,87,87,7.145263798567612,4.766634509924188,4.766634509924188,2.378629288643424,-8.269060678780079,-5.561918982863427,2.017830014228821,10.88083939552307,13.129971446990963
50,H6,W6,N512,NS,357,512,69.7265625,0,85,512,0.166015625,0.166015625,85,85,7.145089304529392,4.766724236476875,4.766724236476875,2.378365068052517,-8.309413191080093,-5.345104259252548,2.0001516342163086,10.730100536346434,13.127385339736938
50,H6,W7,N512,NS,358,512,69.921875,0,87,512,0.169921875,0.169921875,87,87,7.131148918435429,4.765494148239668,4.765494148239668,2.3656547701957606,-8.322664771676063,-5.393019360303879,2.019380211830139,10.70196919441223,13.10807753562927
50,H6,W8,N512,NS,354,512,69.140625,0,84,512,0.1640625,0.1640625,84,84,7.118846612744164,4.760739519762865,4.760739519762865,2.3581070929812995,-8.261881866604089,-5.285576122999191,1.9989323318004608,10.682163333892822,13.154389400482174
50,H6,entry,N512,NS,351,512,68.5546875,0,91,512,0.177734375,0.177734375,91,91,7.166495132638374,4.768084929888573,4.768084929888573,2.398410202749801,-8.433266285955906,-5.61673458814621,2.0805404633283615,10.819928407669064,13.110300874710083
50,H6,history,N512,NS,354,512,69.140625,0,84,512,0.1640625,0.1640625,84,84,7.118846612744164,4.760739519762865,4.760739519762865,2.3581070929812995,-8.261881866604089,-5.285576122999191,1.9989323318004608,10.682163333892822,13.154389400482174
50,H6,z,N512,NS,351,512,68.5546875,0,91,512,0.177734375,0.177734375,91,91,7.166495132638374,4.768084929888573,4.768084929888573,2.398410202749801,-8.433266285955906,-5.61673458814621,2.0805404633283615,10.819928407669064,13.110300874710083
50,H6,W5,H512_ALL,RS,487,512,95.1171875,0,420,516,0.813953488372093,0.81640625,416,416,0.9631318167683744,9.795978500158526,0.9631318167683744,8.832846683390152,-5.697323669195175,0.07632064819335946,8.638353624381125,5.88153190612793,10.71333461761474
50,H6,W5,H512_ALL,PS,902,1024,88.0859375,0,612,1032,0.5930232558139535,0.5927734375,604,604,2.195032048085533,8.391952581625446,2.195032048085533,6.196920533539913,-7.290929503440857,-3.19684345126152,6.48770409822464,8.683283472061156,12.078202056884763
50,H6,W6,H512_ALL,RS,486,512,94.921875,0,419,516,0.812015503875969,0.814453125,415,415,0.970241145637786,9.78450649935985,0.970241145637786,8.814265353722064,-5.856540993452072,0.02600836753845224,8.59101197309792,5.917943716049193,10.632848005294795
50,H6,W6,H512_ALL,PS,901,1024,87.98828125,0,609,1032,0.5901162790697675,0.58984375,601,601,2.196399934800308,8.383961154919234,2.196399934800308,6.187561220118926,-7.337951755523681,-3.1716235578060146,6.447703838348389,8.578979778289787,12.171449918746946
50,H6,W8,H512_ALL,RS,486,512,94.921875,0,419,516,0.812015503875969,0.814453125,415,415,0.9958142809919366,9.702256183256395,0.9958142809919366,8.706441902264459,-6.344933420419693,-0.013074684143066385,8.519736343296245,6.03248414993286,10.483811159133907
50,H6,W8,H512_ALL,PS,897,1024,87.59765625,0,610,1032,0.5910852713178295,0.5908203125,602,602,2.220517285579092,8.357262838474526,2.220517285579092,6.136745552895434,-7.415792946815491,-3.112513941526412,6.478671241551638,8.817021369934066,12.08987940788269
50,H6,entry,H512_ALL,RS,488,512,95.3125,0,423,516,0.8197674418604651,0.822265625,419,419,0.930767147450176,9.866686973895412,0.930767147450176,8.935919826445236,-5.120254973173141,0.1891069889068604,8.744546517264098,5.91057801246643,10.767884674072254
50,H6,entry,H512_ALL,PS,903,1024,88.18359375,0,613,1032,0.5939922480620154,0.59375,605,605,2.177996345848811,8.425462995750422,2.177996345848811,6.247466649901611,-7.288094262778759,-3.0687754154205322,6.468735009431839,8.567691659927366,11.94567015647888
50,H6,history,H512_ALL,RS,486,512,94.921875,0,419,516,0.812015503875969,0.814453125,415,415,0.9958142809919366,9.702256183256395,0.9958142809919366,8.706441902264459,-6.344933420419693,-0.013074684143066385,8.519736343296245,6.03248414993286,10.483811159133907
50,H6,history,H512_ALL,PS,897,1024,87.59765625,0,610,1032,0.5910852713178295,0.5908203125,602,602,2.220517285579092,8.357262838474526,2.220517285579092,6.136745552895434,-7.415792946815491,-3.112513941526412,6.478671241551638,8.817021369934066,12.08987940788269
50,H56,W5,Current,RS,94,100,94.0,0,84,101,0.8316831683168316,0.835,83,83,1.106779826246202,8.760476658344269,1.106779826246202,7.653696832098067,-3.804856631755829,-0.08374289274215686,7.915469793602824,6.1299654006958,9.277729196548496
50,H56,W5,Current,PS,177,200,88.5,0,123,202,0.6089108910891089,0.61,121,121,2.224651906194049,8.112586547136306,2.224651906194049,5.887934640942258,-6.529277098178864,-3.202891898155212,6.3680572509765625,8.991337156295772,13.17922604560852
50,H56,W5,Current,NS,635,1000,63.5,0,164,1030,0.15922330097087378,0.1485,135,135,7.310823522728402,5.507687472458929,5.507687472458929,1.8031360502694733,-11.144577491134404,-7.329192751646042,1.625514268875122,11.790534925460815,13.975716876983638
50,H56,W6,Current,RS,99,100,99.0,0,93,101,0.9207920792079208,0.925,92,92,0.48176186013093686,10.286012372970582,0.48176186013093686,9.804250512839644,0.21656637668609616,2.0849859774112702,10.199919756501913,2.6903112053871117,5.719969940185583
50,H56,W6,Current,PS,185,200,92.5,0,137,202,0.6782178217821783,0.68,135,135,1.5458630889485356,8.989192596673966,1.5458630889485356,7.44332950772543,-5.542296807765961,-1.9432407200336455,8.434369841590524,7.4423161029815645,11.588866453170768
50,H56,W6,Current,NS,633,1000,63.3,0,162,1030,0.15728155339805824,0.1465,133,133,7.255035795745672,5.523013433108106,5.523013433108106,1.7320223626375664,-11.345205490477383,-7.391559952497483,1.5088768005371094,11.777879285812377,14.092723503112792
50,H56,W8,Current,RS,100,100,100.0,0,101,101,1.0,1.0,100,100,0.033076781162817495,12.828137395381928,0.033076781162817495,12.79506061421911,4.515672740098089,6.611689371801913,12.725278801750392,0.05053288787603378,0.4567679440975247
50,H56,W8,Current,PS,190,200,95.0,0,159,202,0.7871287128712872,0.7875,157,157,0.9041540083168002,10.397312392294406,0.9041540083168002,9.493158383977606,-4.3633184814453125,0.6679671764373788,9.820427492260933,5.289102053642272,9.452705001831054
50,H56,W8,Current,NS,620,1000,62.0,0,164,1030,0.15922330097087378,0.1485,135,135,7.1033486811663025,5.577991555974819,5.577991555974819,1.5253571251914837,-11.825055661834776,-7.973117499053478,1.4696316719055176,11.830628538131712,14.386624526977538
