state,family,variant,edits,task,branch,correct,denominator,invalid,accuracy,weighted_f1,mcc,delta_accuracy_pp,delta_f1_pp,probability_ties,prompt_order_sha256,parameter_root,source_head
AlphaEdit_L8_ONLY-edits10000,AlphaEdit,L8_ONLY,10000,cola,generation,17,100,67,0.17,0.20481927710843373,0.010633485251477835,-59.0,-55.5853957702732,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,f2df90e88e607e6c1a5f9992e8ec6eb095908ab640dbb3a2c12fc507d785caa7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L8_ONLY-edits10000,AlphaEdit,L8_ONLY,10000,cola,alternative,50,100,0,0.5,0.33333333333333326,0.0,-24.0,-39.79605897753894,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,f2df90e88e607e6c1a5f9992e8ec6eb095908ab640dbb3a2c12fc507d785caa7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L8_ONLY-edits10000,AlphaEdit,L8_ONLY,10000,rte,generation,5,100,84,0.05,0.08542413381123058,-0.08040844011283461,-61.0,-54.565225507765824,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,f2df90e88e607e6c1a5f9992e8ec6eb095908ab640dbb3a2c12fc507d785caa7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L8_ONLY-edits10000,AlphaEdit,L8_ONLY,10000,rte,alternative,47,100,0,0.47,0.396011396011396,-0.08401680504168059,-19.000000000000007,-23.506499287749282,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,f2df90e88e607e6c1a5f9992e8ec6eb095908ab640dbb3a2c12fc507d785caa7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L8_ONLY-edits10000,AlphaEdit,L8_ONLY,10000,mmlu,generation,1,100,95,0.01,0.019230769230769232,-0.009278370237815069,-51.0,-54.31650798830013,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,f2df90e88e607e6c1a5f9992e8ec6eb095908ab640dbb3a2c12fc507d785caa7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L8_ONLY-edits10000,AlphaEdit,L8_ONLY,10000,mmlu,alternative,30,100,0,0.3,0.26286572622779514,0.07747051355536344,-31.0,-34.81338648654727,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,f2df90e88e607e6c1a5f9992e8ec6eb095908ab640dbb3a2c12fc507d785caa7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L8_ONLY-edits10000,AlphaEdit,L8_ONLY,10000,nli,generation,11,100,80,0.11,0.17762237762237765,0.024433888871261043,-56.00000000000001,-48.833571530200736,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,f2df90e88e607e6c1a5f9992e8ec6eb095908ab640dbb3a2c12fc507d785caa7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_L8_ONLY-edits10000,AlphaEdit,L8_ONLY,10000,nli,alternative,57,100,0,0.57,0.5459824728117411,0.15767205495988004,-10.000000000000009,-11.997562011264396,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,f2df90e88e607e6c1a5f9992e8ec6eb095908ab640dbb3a2c12fc507d785caa7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00100,AlphaEdit,BLUE,100,sst2,generation,72,100,26,0.72,0.8250265111346766,0.6122474999736546,-1.0000000000000009,-0.6077606358111165,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,4d8b5b4dd9ffd4bb5a92cdab6ed1bc82fd39eab42df207b6d66251da06e3504a,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00100,AlphaEdit,BLUE,100,sst2,alternative,98,100,0,0.98,0.9799919967987194,0.9607689228305227,0.0,0.0,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,4d8b5b4dd9ffd4bb5a92cdab6ed1bc82fd39eab42df207b6d66251da06e3504a,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00100,AlphaEdit,BLUE,100,mrpc,generation,69,100,0,0.69,0.6756982948007113,0.41872166058519694,1.9999999999999907,1.805746068928904,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,4d8b5b4dd9ffd4bb5a92cdab6ed1bc82fd39eab42df207b6d66251da06e3504a,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00100,AlphaEdit,BLUE,100,mrpc,alternative,69,100,0,0.69,0.6756982948007113,0.41872166058519694,1.9999999999999907,1.805746068928904,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,4d8b5b4dd9ffd4bb5a92cdab6ed1bc82fd39eab42df207b6d66251da06e3504a,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00100,AlphaEdit,BLUE,100,cola,generation,77,100,1,0.77,0.7703231117513891,0.5652408813133568,1.0000000000000009,0.9649876940223345,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,4d8b5b4dd9ffd4bb5a92cdab6ed1bc82fd39eab42df207b6d66251da06e3504a,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00100,AlphaEdit,BLUE,100,cola,alternative,73,100,0,0.73,0.7198879551820728,0.4973045625740722,-1.0000000000000009,-1.140596792664983,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,4d8b5b4dd9ffd4bb5a92cdab6ed1bc82fd39eab42df207b6d66251da06e3504a,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00100,AlphaEdit,BLUE,100,rte,generation,64,100,0,0.64,0.6043956043956044,0.35,-2.0000000000000018,-2.668078449328448,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,4d8b5b4dd9ffd4bb5a92cdab6ed1bc82fd39eab42df207b6d66251da06e3504a,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00100,AlphaEdit,BLUE,100,rte,alternative,64,100,0,0.64,0.6043956043956044,0.35,-2.0000000000000018,-2.668078449328448,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,4d8b5b4dd9ffd4bb5a92cdab6ed1bc82fd39eab42df207b6d66251da06e3504a,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00100,AlphaEdit,BLUE,100,mmlu,generation,53,100,12,0.53,0.569240542066629,0.40520279445001883,1.0000000000000009,0.6844692952858389,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,4d8b5b4dd9ffd4bb5a92cdab6ed1bc82fd39eab42df207b6d66251da06e3504a,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00100,AlphaEdit,BLUE,100,mmlu,alternative,62,100,0,0.62,0.6251598651319614,0.49881721242758986,1.0000000000000009,1.4160274038693577,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,4d8b5b4dd9ffd4bb5a92cdab6ed1bc82fd39eab42df207b6d66251da06e3504a,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00100,AlphaEdit,BLUE,100,nli,generation,66,100,0,0.66,0.6565656565656566,0.32659863237109044,-1.0000000000000009,-0.939243635872844,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,4d8b5b4dd9ffd4bb5a92cdab6ed1bc82fd39eab42df207b6d66251da06e3504a,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00100,AlphaEdit,BLUE,100,nli,alternative,67,100,0,0.67,0.665958092924385,0.3485392564445101,0.0,0.0,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,4d8b5b4dd9ffd4bb5a92cdab6ed1bc82fd39eab42df207b6d66251da06e3504a,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00500,AlphaEdit,BLUE,500,sst2,generation,79,100,18,0.79,0.8679883945841393,0.6772768555095431,6.000000000000005,3.688427709135156,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,dbd70f864bc551a12595e354b8471366f0a7c90b0073d7c2d72f6bcf9653c0b7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00500,AlphaEdit,BLUE,500,sst2,alternative,98,100,0,0.98,0.9799919967987194,0.9607689228305227,0.0,0.0,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,dbd70f864bc551a12595e354b8471366f0a7c90b0073d7c2d72f6bcf9653c0b7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00500,AlphaEdit,BLUE,500,mrpc,generation,65,100,0,0.65,0.6304508499630451,0.337868689199743,-2.0000000000000018,-2.7189984148377144,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,dbd70f864bc551a12595e354b8471366f0a7c90b0073d7c2d72f6bcf9653c0b7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00500,AlphaEdit,BLUE,500,mrpc,alternative,65,100,0,0.65,0.6304508499630451,0.337868689199743,-2.0000000000000018,-2.7189984148377144,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,dbd70f864bc551a12595e354b8471366f0a7c90b0073d7c2d72f6bcf9653c0b7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00500,AlphaEdit,BLUE,500,cola,generation,73,100,1,0.73,0.7278467908902693,0.48905296449241775,-3.0000000000000027,-3.282644392089651,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,dbd70f864bc551a12595e354b8471366f0a7c90b0073d7c2d72f6bcf9653c0b7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00500,AlphaEdit,BLUE,500,cola,alternative,68,100,0,0.68,0.6637242538881885,0.40089186286863654,-5.999999999999995,-6.7569669220534205,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,dbd70f864bc551a12595e354b8471366f0a7c90b0073d7c2d72f6bcf9653c0b7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00500,AlphaEdit,BLUE,500,rte,generation,64,100,0,0.64,0.6043956043956044,0.35,-2.0000000000000018,-2.668078449328448,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,dbd70f864bc551a12595e354b8471366f0a7c90b0073d7c2d72f6bcf9653c0b7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00500,AlphaEdit,BLUE,500,rte,alternative,64,100,0,0.64,0.6043956043956044,0.35,-2.0000000000000018,-2.668078449328448,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,dbd70f864bc551a12595e354b8471366f0a7c90b0073d7c2d72f6bcf9653c0b7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00500,AlphaEdit,BLUE,500,mmlu,generation,49,100,13,0.49,0.5269868463533259,0.3570107278512686,-3.0000000000000027,-3.5409002760444674,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,dbd70f864bc551a12595e354b8471366f0a7c90b0073d7c2d72f6bcf9653c0b7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00500,AlphaEdit,BLUE,500,mmlu,alternative,59,100,0,0.59,0.5903915813308092,0.4617204781118026,-2.0000000000000018,-2.060800976245869,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,dbd70f864bc551a12595e354b8471366f0a7c90b0073d7c2d72f6bcf9653c0b7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00500,AlphaEdit,BLUE,500,nli,generation,68,100,0,0.68,0.6767676767676767,0.3674234614174767,1.0000000000000009,1.080958384329167,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,dbd70f864bc551a12595e354b8471366f0a7c90b0073d7c2d72f6bcf9653c0b7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits00500,AlphaEdit,BLUE,500,nli,alternative,68,100,0,0.68,0.6767676767676767,0.3674234614174767,1.0000000000000009,1.080958384329167,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,dbd70f864bc551a12595e354b8471366f0a7c90b0073d7c2d72f6bcf9653c0b7,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits01000,AlphaEdit,BLUE,1000,sst2,generation,80,100,18,0.8,0.8792270531400966,0.6942183831461818,7.000000000000006,4.812293564730885,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,1494d400473ab2478606a6cc8b59d72c3b9ea90cf525aa44207eba1907e33922,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits01000,AlphaEdit,BLUE,1000,sst2,alternative,97,100,0,0.97,0.96999699969997,0.9401880564188067,-1.0000000000000009,-0.9994997098749403,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,1494d400473ab2478606a6cc8b59d72c3b9ea90cf525aa44207eba1907e33922,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits01000,AlphaEdit,BLUE,1000,mrpc,generation,67,100,0,0.67,0.6440513428972063,0.4039611880434939,0.0,-1.3589491214215932,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,1494d400473ab2478606a6cc8b59d72c3b9ea90cf525aa44207eba1907e33922,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits01000,AlphaEdit,BLUE,1000,mrpc,alternative,67,100,0,0.67,0.6440513428972063,0.4039611880434939,0.0,-1.3589491214215932,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,1494d400473ab2478606a6cc8b59d72c3b9ea90cf525aa44207eba1907e33922,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits01000,AlphaEdit,BLUE,1000,cola,generation,72,100,1,0.72,0.7166597424179477,0.4715209600964486,-4.0000000000000036,-4.401349239321806,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,1494d400473ab2478606a6cc8b59d72c3b9ea90cf525aa44207eba1907e33922,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits01000,AlphaEdit,BLUE,1000,cola,alternative,68,100,0,0.68,0.6637242538881885,0.40089186286863654,-5.999999999999995,-6.7569669220534205,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,1494d400473ab2478606a6cc8b59d72c3b9ea90cf525aa44207eba1907e33922,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits01000,AlphaEdit,BLUE,1000,rte,generation,65,100,0,0.65,0.612789025334661,0.3823595564509363,-1.0000000000000009,-1.8287363554227887,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,1494d400473ab2478606a6cc8b59d72c3b9ea90cf525aa44207eba1907e33922,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits01000,AlphaEdit,BLUE,1000,rte,alternative,65,100,0,0.65,0.612789025334661,0.3823595564509363,-1.0000000000000009,-1.8287363554227887,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,1494d400473ab2478606a6cc8b59d72c3b9ea90cf525aa44207eba1907e33922,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits01000,AlphaEdit,BLUE,1000,mmlu,generation,49,100,14,0.49,0.5314814814814814,0.35785274827855135,-3.0000000000000027,-3.0914367632289164,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,1494d400473ab2478606a6cc8b59d72c3b9ea90cf525aa44207eba1907e33922,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits01000,AlphaEdit,BLUE,1000,mmlu,alternative,58,100,0,0.58,0.582758818630427,0.44206781937996725,-3.0000000000000027,-2.8240772462840846,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,1494d400473ab2478606a6cc8b59d72c3b9ea90cf525aa44207eba1907e33922,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits01000,AlphaEdit,BLUE,1000,nli,generation,68,100,0,0.68,0.6767676767676767,0.3674234614174767,1.0000000000000009,1.080958384329167,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,1494d400473ab2478606a6cc8b59d72c3b9ea90cf525aa44207eba1907e33922,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits01000,AlphaEdit,BLUE,1000,nli,alternative,68,100,0,0.68,0.6767676767676767,0.3674234614174767,1.0000000000000009,1.080958384329167,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,1494d400473ab2478606a6cc8b59d72c3b9ea90cf525aa44207eba1907e33922,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits02000,AlphaEdit,BLUE,2000,sst2,generation,82,100,15,0.82,0.8854264292408622,0.7139461086548325,8.999999999999996,5.432231174807445,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,88bf59e1b186291f4410b10c1d6d91c8955c9176493ed8e8579603a869f582f1,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits02000,AlphaEdit,BLUE,2000,sst2,alternative,95,100,0,0.95,0.949954959463517,0.9016243871634686,-3.0000000000000027,-3.0037037335202355,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,88bf59e1b186291f4410b10c1d6d91c8955c9176493ed8e8579603a869f582f1,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits02000,AlphaEdit,BLUE,2000,mrpc,generation,68,100,0,0.68,0.6692848284415048,0.3858718165706449,1.0000000000000009,1.1643994330082563,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,88bf59e1b186291f4410b10c1d6d91c8955c9176493ed8e8579603a869f582f1,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits02000,AlphaEdit,BLUE,2000,mrpc,alternative,68,100,0,0.68,0.6692848284415048,0.3858718165706449,1.0000000000000009,1.1643994330082563,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,88bf59e1b186291f4410b10c1d6d91c8955c9176493ed8e8579603a869f582f1,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits02000,AlphaEdit,BLUE,2000,cola,generation,66,100,1,0.66,0.6463700234192038,0.3650478213799846,-9.999999999999998,-11.430321139196199,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,88bf59e1b186291f4410b10c1d6d91c8955c9176493ed8e8579603a869f582f1,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits02000,AlphaEdit,BLUE,2000,cola,alternative,65,100,0,0.65,0.6266666666666667,0.34641016151377546,-8.999999999999996,-10.462725644205594,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,88bf59e1b186291f4410b10c1d6d91c8955c9176493ed8e8579603a869f582f1,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits02000,AlphaEdit,BLUE,2000,rte,generation,68,100,0,0.68,0.6527777777777777,0.4345240946267408,2.0000000000000018,2.170138888888884,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,88bf59e1b186291f4410b10c1d6d91c8955c9176493ed8e8579603a869f582f1,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits02000,AlphaEdit,BLUE,2000,rte,alternative,67,100,0,0.67,0.6396986570586308,0.41737432371920086,1.0000000000000009,0.8622268169741987,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,88bf59e1b186291f4410b10c1d6d91c8955c9176493ed8e8579603a869f582f1,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits02000,AlphaEdit,BLUE,2000,mmlu,generation,45,100,14,0.45,0.48720739298125015,0.30768282979514794,-7.000000000000001,-7.518845613252045,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,88bf59e1b186291f4410b10c1d6d91c8955c9176493ed8e8579603a869f582f1,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits02000,AlphaEdit,BLUE,2000,mmlu,alternative,53,100,0,0.53,0.5312400479216269,0.37743185012656383,-7.9999999999999964,-7.975954317164091,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,88bf59e1b186291f4410b10c1d6d91c8955c9176493ed8e8579603a869f582f1,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits02000,AlphaEdit,BLUE,2000,nli,generation,68,100,0,0.68,0.6794871794871794,0.3611575592573076,1.0000000000000009,1.352908656279439,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,88bf59e1b186291f4410b10c1d6d91c8955c9176493ed8e8579603a869f582f1,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits02000,AlphaEdit,BLUE,2000,nli,alternative,69,100,0,0.69,0.6892230576441102,0.3819143697985006,1.9999999999999907,2.3264964719725167,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,88bf59e1b186291f4410b10c1d6d91c8955c9176493ed8e8579603a869f582f1,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits03000,AlphaEdit,BLUE,3000,sst2,generation,78,100,19,0.78,0.8596813725490197,0.6682591860875612,5.000000000000004,2.8577255056231876,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,011b4f2dd47ab12c0a6d5b7dc91f394873ed15114f3877db8511346e99958353,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits03000,AlphaEdit,BLUE,3000,sst2,alternative,94,100,0,0.94,0.9399038461538461,0.8828295892956407,-4.0000000000000036,-4.008815064487326,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,011b4f2dd47ab12c0a6d5b7dc91f394873ed15114f3877db8511346e99958353,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits03000,AlphaEdit,BLUE,3000,mrpc,generation,64,100,0,0.64,0.609375,0.3379631847096873,-3.0000000000000027,-4.826583411142227,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,011b4f2dd47ab12c0a6d5b7dc91f394873ed15114f3877db8511346e99958353,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits03000,AlphaEdit,BLUE,3000,mrpc,alternative,64,100,0,0.64,0.609375,0.3379631847096873,-3.0000000000000027,-4.826583411142227,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,011b4f2dd47ab12c0a6d5b7dc91f394873ed15114f3877db8511346e99958353,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits03000,AlphaEdit,BLUE,3000,cola,generation,72,100,1,0.72,0.7146892655367231,0.47894026651072547,-4.0000000000000036,-4.59839692744427,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,011b4f2dd47ab12c0a6d5b7dc91f394873ed15114f3877db8511346e99958353,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits03000,AlphaEdit,BLUE,3000,cola,alternative,70,100,0,0.7,0.6847414880201765,0.44543540318737396,-4.0000000000000036,-4.655243508854612,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,011b4f2dd47ab12c0a6d5b7dc91f394873ed15114f3877db8511346e99958353,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits03000,AlphaEdit,BLUE,3000,rte,generation,67,100,0,0.67,0.6440513428972063,0.4039611880434939,1.0000000000000009,1.2974954008317496,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,011b4f2dd47ab12c0a6d5b7dc91f394873ed15114f3877db8511346e99958353,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits03000,AlphaEdit,BLUE,3000,rte,alternative,67,100,0,0.67,0.6440513428972063,0.4039611880434939,1.0000000000000009,1.2974954008317496,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,011b4f2dd47ab12c0a6d5b7dc91f394873ed15114f3877db8511346e99958353,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits03000,AlphaEdit,BLUE,3000,mmlu,generation,46,100,15,0.46,0.500573114359803,0.3247175976182126,-6.0,-6.1822734753967605,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,011b4f2dd47ab12c0a6d5b7dc91f394873ed15114f3877db8511346e99958353,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits03000,AlphaEdit,BLUE,3000,mmlu,alternative,54,100,0,0.54,0.5406713505074161,0.3911781927166437,-6.999999999999995,-7.032824058585174,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,011b4f2dd47ab12c0a6d5b7dc91f394873ed15114f3877db8511346e99958353,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits03000,AlphaEdit,BLUE,3000,nli,generation,69,100,0,0.69,0.6884735202492211,0.383779652542219,1.9999999999999907,2.2515427324836135,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,011b4f2dd47ab12c0a6d5b7dc91f394873ed15114f3877db8511346e99958353,257fe5483dc3407690fec9c9bb45cc7dcda91215
AlphaEdit_ORIGINAL-edits03000,AlphaEdit,BLUE,3000,nli,alternative,69,100,0,0.69,0.6884735202492211,0.383779652542219,1.9999999999999907,2.2515427324836135,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,011b4f2dd47ab12c0a6d5b7dc91f394873ed15114f3877db8511346e99958353,257fe5483dc3407690fec9c9bb45cc7dcda91215
