cell,arm,batch,stage,category,target,unit,prompt_den,strict_num,correct_token_num,target_token_den,nll_n,nll_mean,nll_median,nll_q25,nll_q75,nll_p90,nll_max,margin_true_minus_new_n,margin_true_minus_new_mean,margin_true_minus_new_median,margin_true_minus_new_q25,margin_true_minus_new_q75,margin_true_minus_new_p90,margin_true_minus_new_max
LM,O,3,CURRENT_B100,rephrase,new,request_cluster,200,113,116,204,100,2.3909258906973991,1.2526452094316483,0.16350226639769971,3.4510579407215118,5.9378629088401826,16.173349380493164,100,5.4726249306963295,5.9798922869376838,3.3368112184107304,8.2285930532962084,11.49277130952105,19.278374656103551
LM,O,3,CURRENT_B100,rephrase,true,prompt,200,8,13,206,200,7.8635508213937282,8.1144900321960449,5.0258961915969849,10.230823516845703,12.359316635131835,22.102020263671875,200,5.4726249306963295,5.8729109168052673,2.2879085540771484,9.2766182022169232,11.539141182415188,22.099460067227483
LM,O,3,CURRENT_B100,rephrase,true,request_cluster,200,8,13,206,100,7.8635508213937282,7.7899715900421143,5.5917236804962158,10.098991513252258,12.013563537597657,19.30872631072998,100,5.4726249306963295,5.9798922869376838,3.3368112184107304,8.2285930532962084,11.49277130952105,19.278374656103551
LM,O,3,CURRENT_B100,locality,new,prompt,1000,18,38,1020,1000,9.852579308807849,10.022176742553711,6.8034249544143677,12.709927082061768,15.001449394226075,23.431537628173828,1000,-5.5217689774880423,-5.6576657295227051,-8.9090811014175415,-2.1975409388542175,0.63668570518493683,13.685810007154942
LM,O,3,CURRENT_B100,locality,new,request_cluster,1000,18,38,1020,100,9.8525793088078508,10.113270854949951,7.5975448727607731,11.923756718635559,13.942474336624146,16.982284069061279,100,-5.5217689774880405,-5.5007565855979923,-7.967032669484615,-2.9090972861275075,-1.1633032798767085,4.6655339241027836
LM,O,3,CURRENT_B100,locality,true,prompt,1000,250,280,1030,1000,4.3308103313198076,3.7897803783416748,1.3397625386714935,6.3411777019500732,9.3898380279541023,19.290805816650391,1000,-5.5217689774880423,-5.6576657295227051,-8.9090811014175415,-2.1975409388542175,0.63668570518493683,13.685810007154942
LM,O,3,CURRENT_B100,locality,true,request_cluster,1000,250,280,1030,100,4.3308103313198085,3.7122750602662564,2.8622038425412031,5.553579872846603,7.409637498855596,13.116521215438842,100,-5.5217689774880405,-5.5007565855979923,-7.967032669484615,-2.9090972861275075,-1.1633032798767085,4.6655339241027836
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,prompt,300,291,295,304,300,0.14700469603852981,0.0015364995924755931,0.00060224276967346668,0.0047155675711110234,0.034325689077377479,14.532876968383789,300,12.896315196646089,12.90796925000177,9.9761671724845655,15.984815411560703,18.786765190860027,26.549103448895039
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,request_cluster,300,291,295,304,300,0.14700469603852981,0.0015364995924755931,0.00060224276967346668,0.0047155675711110234,0.034325689077377479,14.532876968383789,300,12.896315196646089,12.90796925000177,9.9761671724845655,15.984815411560703,18.786765190860027,26.549103448895039
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,prompt,300,1,6,306,300,13.043319892684618,12.910330295562744,9.9963672161102295,15.985681295394897,18.787845420837403,26.549476623535156,300,12.896315196646089,12.90796925000177,9.9761671724845655,15.984815411560703,18.786765190860027,26.549103448895039
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,request_cluster,300,1,6,306,300,13.043319892684618,12.910330295562744,9.9963672161102295,15.985681295394897,18.787845420837403,26.549476623535156,300,12.896315196646089,12.90796925000177,9.9761671724845655,15.984815411560703,18.786765190860027,26.549103448895039
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,prompt,600,342,349,608,600,2.4104803806736768,0.73441395163536072,0.030187763273715973,3.6367989182472229,7.4527728080749558,20.178913116455078,600,6.2053249334179785,6.5965489838272333,2.7100846767425537,9.9569477795157582,13.513311241613705,22.323447113296425
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,request_cluster,600,342,349,608,300,2.4104803806736768,1.2796594398096204,0.10553469625301659,3.6191735379397869,6.2503713190555574,18.158317565917969,300,6.2053249334179785,6.4879079544916749,3.3708501607179642,9.48788598831743,12.374533394537879,21.096343253564555
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,prompt,600,24,33,612,600,8.6158053140916557,8.5019769668579102,5.4246835708618164,11.34065580368042,14.385334300994874,22.32354736328125,600,6.2053249334179785,6.5965489838272333,2.7100846767425537,9.9569477795157582,13.513311241613705,22.323447113296425
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,request_cluster,600,24,33,612,300,8.6158053140916557,8.4682936668395996,5.956689178943634,11.097705483436584,13.481708335876467,21.098300933837891,300,6.2053249334179785,6.4879079544916749,3.3708501607179642,9.48788598831743,12.374533394537879,21.096343253564555
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,prompt,3000,37,67,3040,3000,10.010082957958181,10.071302890777588,7.347780704498291,12.539402484893799,14.902556705474854,23.431537628173828,3000,-5.5045991311030908,-5.4758486747741699,-8.7119965851306915,-2.3190593123435974,0.45417394638061492,13.758197337388992
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,request_cluster,3000,37,67,3040,300,10.010082957958183,10.146380877494812,8.0654053241014481,11.849734950065614,13.993130826950075,17.428347206115724,300,-5.5045991311030908,-5.3540719851851462,-7.4229165107011799,-3.2298791248351333,-1.4275469830632186,4.6655339241027836
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,prompt,3000,682,738,3060,3000,4.505483826855091,3.8700665235519409,1.540744960308075,6.7148652076721191,9.6866055488586422,21.101692199707031,3000,-5.5045991311030908,-5.4758486747741699,-8.7119965851306915,-2.3190593123435974,0.45417394638061492,13.758197337388992
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,request_cluster,3000,682,738,3060,300,4.5054838268550919,4.0191459655761719,2.8982076363638045,5.6933211982250214,7.7637147545814518,13.116521215438842,300,-5.5045991311030908,-5.3540719851851462,-7.4229165107011799,-3.2298791248351333,-1.4275469830632186,4.6655339241027836
LM,O,4,ENTRY_CURRENT,rewrite,new,prompt,100,3,5,102,100,10.301913343667984,10.248005390167236,7.3632931709289551,13.409484148025513,15.815121364593509,21.584466934204102,100,-6.4251443398930128,-6.2474671006202698,-10.111672163009644,-2.9438596665859222,0.69605120420456501,4.9539968967437744
LM,O,4,ENTRY_CURRENT,rewrite,new,request_cluster,100,3,5,102,100,10.301913343667984,10.248005390167236,7.3632931709289551,13.409484148025513,15.815121364593509,21.584466934204102,100,-6.4251443398930128,-6.2474671006202698,-10.111672163009644,-2.9438596665859222,0.69605120420456501,4.9539968967437744
LM,O,4,ENTRY_CURRENT,rewrite,true,prompt,100,30,32,102,100,3.8767690037749709,3.2135354280471802,0.83871370553970337,5.9080793857574463,8.64301290512085,12.59930419921875,100,-6.4251443398930128,-6.2474671006202698,-10.111672163009644,-2.9438596665859222,0.69605120420456501,4.9539968967437744
LM,O,4,ENTRY_CURRENT,rewrite,true,request_cluster,100,30,32,102,100,3.8767690037749709,3.2135354280471802,0.83871370553970337,5.9080793857574463,8.64301290512085,12.59930419921875,100,-6.4251443398930128,-6.2474671006202698,-10.111672163009644,-2.9438596665859222,0.69605120420456501,4.9539968967437744
LM,O,4,ENTRY_CURRENT,rephrase,new,prompt,200,2,5,204,200,9.784015934765339,9.7426977157592773,7.3618162870407104,12.615348100662231,14.493753433227537,19.891000747680664,200,-5.7259144556103276,-5.6891657114028931,-9.213340736925602,-2.4279730319976807,1.2938400983810421,7.7700042724609375
LM,O,4,ENTRY_CURRENT,rephrase,new,request_cluster,200,2,5,204,100,9.784015934765339,9.6809219121932983,7.4333018064498901,11.958827972412109,14.424314641952515,17.990635871887207,100,-5.7259144556103276,-5.3643448427319527,-8.8177025616168976,-2.5616036355495453,1.1728979498147993,4.3329224586486816
LM,O,4,ENTRY_CURRENT,rephrase,true,prompt,200,57,60,204,200,4.0581014791550114,3.2025163173675537,1.1457683444023132,6.3569796085357666,8.6262826919555664,17.657928466796875,200,-5.7259144556103276,-5.6891657114028931,-9.213340736925602,-2.4279730319976807,1.2938400983810421,7.7700042724609375
LM,O,4,ENTRY_CURRENT,rephrase,true,request_cluster,200,57,60,204,100,4.0581014791550114,3.5774869918823242,1.574986033141613,6.0405515432357788,8.3638559341430661,14.122147083282471,100,-5.7259144556103276,-5.3643448427319527,-8.8177025616168976,-2.5616036355495453,1.1728979498147993,4.3329224586486816
LM,O,4,ENTRY_CURRENT,locality,new,prompt,1000,12,32,1020,1000,10.459152336415835,10.322666168212891,7.9000515937805176,13.216384649276733,15.738720417022707,21.647274017333984,1000,-5.6590080332468498,-5.6058177947998047,-9.1234046146273613,-1.9123886525630951,1.4912446022033699,12.256386789493263
LM,O,4,ENTRY_CURRENT,locality,new,request_cluster,1000,12,32,1020,100,10.459152336415833,10.372903156280518,8.1200794339179989,12.624379134178163,15.013651485443116,18.006984519958497,100,-5.6590080332468498,-5.4641301933676001,-8.461395256663673,-2.6185352206230164,0.34367541313171562,4.4959570646286009
LM,O,4,ENTRY_CURRENT,locality,true,prompt,1000,229,249,1020,1000,4.8001443031689854,4.1972277164459229,1.57747483253479,7.3475428819656372,10.389973354339601,16.858306884765625,1000,-5.6590080332468498,-5.6058177947998047,-9.1234046146273613,-1.9123886525630951,1.4912446022033699,12.256386789493263
LM,O,4,ENTRY_CURRENT,locality,true,request_cluster,1000,229,249,1020,100,4.8001443031689845,4.6039226070046428,3.0161564856767651,6.5483257949352263,7.9733288073539743,11.209237670898437,100,-5.6590080332468498,-5.4641301933676001,-8.461395256663673,-2.6185352206230164,0.34367541313171562,4.4959570646286009
LM,O,4,CURRENT_B100,rewrite,new,prompt,100,99,101,102,100,0.041120310809346847,0.0024066721089184284,0.00081907924322877079,0.0053247039904817939,0.010201728716492657,3.5930867195129395,100,13.148139523480204,12.854229147313163,9.3100320629455382,16.213175439916085,19.698516109166668,25.596051139815245
LM,O,4,CURRENT_B100,rewrite,new,request_cluster,100,99,101,102,100,0.041120310809346847,0.0024066721089184284,0.00081907924322877079,0.0053247039904817939,0.010201728716492657,3.5930867195129395,100,13.148139523480204,12.854229147313163,9.3100320629455382,16.213175439916085,19.698516109166668,25.596051139815245
LM,O,4,CURRENT_B100,rewrite,true,prompt,100,0,2,102,100,13.189259834289551,12.854644298553467,9.3121187686920166,16.214177131652832,19.701709938049319,25.596343994140625,100,13.148139523480204,12.854229147313163,9.3100320629455382,16.213175439916085,19.698516109166668,25.596051139815245
LM,O,4,CURRENT_B100,rewrite,true,request_cluster,100,0,2,102,100,13.189259834289551,12.854644298553467,9.3121187686920166,16.214177131652832,19.701709938049319,25.596343994140625,100,13.148139523480204,12.854229147313163,9.3100320629455382,16.213175439916085,19.698516109166668,25.596051139815245
LM,O,4,CURRENT_B100,rephrase,new,prompt,200,120,123,204,200,1.8404260402245562,0.45048829913139343,0.038346412591636181,2.8479217290878296,5.3832706451415993,14.522611618041992,200,6.8061558423118553,6.8053894741460681,3.719376003369689,10.184468602761626,13.055314767034723,25.256325426977128
LM,O,4,CURRENT_B100,rephrase,new,request_cluster,200,120,123,204,100,1.8404260402245562,0.8562257313169539,0.21689200284890831,3.0015792679041624,4.9446714639663707,13.803772926330566,100,6.8061558423118553,6.8276295177638531,3.5771498754620552,9.6301750934217125,12.854464778420519,19.586363400798291
LM,O,4,CURRENT_B100,rephrase,true,prompt,200,8,11,204,200,8.6465818825364114,8.2013716697692871,5.7607132196426392,11.34460711479187,13.65910835266113,25.263713836669922,200,6.8061558423118553,6.8053894741460681,3.719376003369689,10.184468602761626,13.055314767034723,25.256325426977128
LM,O,4,CURRENT_B100,rephrase,true,request_cluster,200,8,11,204,100,8.6465818825364114,8.6332793235778809,6.0958689451217651,10.542596578598022,12.899887514114388,20.899438858032227,100,6.8061558423118553,6.8276295177638531,3.5771498754620552,9.6301750934217125,12.854464778420519,19.586363400798291
LM,O,4,CURRENT_B100,locality,new,prompt,1000,22,42,1020,1000,9.9958311117159901,9.8807611465454102,7.3937228918075562,12.807942867279053,15.435572624206543,21.535205841064453,1000,-5.3641155377033867,-5.3312803506851196,-8.9063099920749664,-1.6216957569122314,1.716305255889893,13.2872462203959
LM,O,4,CURRENT_B100,locality,new,request_cluster,1000,22,42,1020,100,9.9958311117159901,9.9472876071929939,7.4587687015533444,12.111323428153993,14.235184564590456,17.894030857086182,100,-5.3641155377033876,-4.9425140239298351,-7.8444802579004316,-2.660060518048704,0.15576149284840141,4.4698672294616699
LM,O,4,CURRENT_B100,locality,true,prompt,1000,240,260,1020,1000,4.6317155740126035,4.1427788734436035,1.4353092908859253,7.1338318586349487,9.9903273582458496,16.529838562011719,1000,-5.3641155377033867,-5.3312803506851196,-8.9063099920749664,-1.6216957569122314,1.716305255889893,13.2872462203959
LM,O,4,CURRENT_B100,locality,true,request_cluster,1000,240,260,1020,100,4.6317155740126035,4.3989222027361397,2.8236023981124161,6.1298105463385584,7.7081750762462642,10.792040586471558,100,-5.3641155377033876,-4.9425140239298351,-7.8444802579004316,-2.660060518048704,0.15576149284840141,4.4698672294616699
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,prompt,400,391,397,406,400,0.13172344687458462,0.0015970225795172155,0.00060977817338425666,0.0049618561752140522,0.019161937199533043,15.11736011505127,400,13.1107646582083,12.89076214027591,10.110849718919781,16.153106210404076,19.278267632407371,26.456142702896614
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,request_cluster,400,391,397,406,400,0.13172344687458462,0.0015970225795172155,0.00060977817338425666,0.0049618561752140522,0.019161937199533043,15.11736011505127,400,13.1107646582083,12.89076214027591,10.110849718919781,16.153106210404076,19.278267632407371,26.456142702896614
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,prompt,400,1,8,408,400,13.242488105082884,12.908605098724365,10.113436460494995,16.155956268310547,19.278827285766603,26.456705093383789,400,13.1107646582083,12.89076214027591,10.110849718919781,16.153106210404076,19.278267632407371,26.456142702896614
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,request_cluster,400,1,8,408,400,13.242488105082884,12.908605098724365,10.113436460494995,16.155956268310547,19.278827285766603,26.456705093383789,400,13.1107646582083,12.89076214027591,10.110849718919781,16.153106210404076,19.278267632407371,26.456142702896614
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,prompt,800,476,487,812,800,2.1366046850824114,0.43835568428039551,0.022984283976256847,3.1737194061279297,6.3605203151702883,19.821340560913086,800,6.6791332221085122,6.8819044381380081,3.1839797608554363,10.347630370903062,14.120356761524455,25.256325426977128
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,request_cluster,800,476,487,812,400,2.1366046850824114,1.0615777773782611,0.087964319420279935,3.2420187741518021,5.5124779212288564,17.783671855926514,400,6.6791332221085122,6.9862040423322469,3.7171918004751205,9.6238413078244776,12.991670400206932,20.723034146736609
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,prompt,800,32,45,816,800,8.8157379071909237,8.6006498336791992,5.7324284315109253,11.544064044952393,14.66274814605713,25.263713836669922,800,6.6791332221085122,6.8819044381380081,3.1839797608554363,10.347630370903062,14.120356761524455,25.256325426977128
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,request_cluster,800,32,45,816,400,8.8157379071909237,8.7567979097366333,6.2810974717140198,11.114242076873779,13.677162265777589,20.899438858032227,400,6.6791332221085122,6.9862040423322469,3.7171918004751205,9.6238413078244776,12.991670400206932,20.723034146736609
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,prompt,4000,65,115,4060,4000,9.8342535706795466,9.8413777351379395,7.2098510265350342,12.413113832473755,14.899592590332031,22.886539459228516,4000,-5.3927924246164478,-5.41115403175354,-8.7135537173599005,-2.0822322368621826,0.89002657532691953,16.354746423661709
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,request_cluster,4000,65,115,4060,400,9.8342535706795466,9.9252721786499016,7.7695168316364285,11.66047079563141,14.132277965545654,17.894030857086182,400,-5.3927924246164478,-5.2366246461868293,-7.5066080938093362,-2.9624136855360121,-0.80915662288665735,4.5769808724522587
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,prompt,4000,950,1026,4080,4000,4.4414611460630988,3.7748597860336304,1.4447708427906036,6.6395318508148193,9.7528507232666009,21.353221893310547,4000,-5.3927924246164478,-5.41115403175354,-8.7135537173599005,-2.0822322368621826,0.89002657532691953,16.354746423661709
LM,O,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,request_cluster,4000,950,1026,4080,400,4.4414611460630988,3.9945813441649083,2.8065204109996555,5.8601434096693996,7.615467784404756,13.656381988525391,400,-5.3927924246164478,-5.2366246461868293,-7.5066080938093362,-2.9624136855360121,-0.80915662288665735,4.5769808724522587
LM,O,5,ENTRY_CURRENT,rewrite,new,prompt,100,2,3,101,100,10.09260141313076,10.206398963928223,7.364281177520752,12.988713026046753,14.556897163391115,17.894136428833008,100,-6.0625088796764608,-5.9458650350570679,-9.3805384188890457,-2.5967365503311157,0.85857543945312498,4.6852283477783203
LM,O,5,ENTRY_CURRENT,rewrite,new,request_cluster,100,2,3,101,100,10.09260141313076,10.206398963928223,7.364281177520752,12.988713026046753,14.556897163391115,17.894136428833008,100,-6.0625088796764608,-5.9458650350570679,-9.3805384188890457,-2.5967365503311157,0.85857543945312498,4.6852283477783203
LM,O,5,ENTRY_CURRENT,rewrite,true,prompt,100,25,25,100,100,4.0300925334542992,3.3744393587112427,1.4531657099723816,6.3102775812149048,8.1651575088501005,12.471653938293457,100,-6.0625088796764608,-5.9458650350570679,-9.3805384188890457,-2.5967365503311157,0.85857543945312498,4.6852283477783203
