cell,arm,reference,batch,category,prompt_n,arm_success,O_success,loss,recovery,both_success,both_failure,delta_rate,order_hash,nll_new_delta_n,nll_new_delta_mean,nll_new_delta_median,nll_new_delta_q25,nll_new_delta_q75,nll_new_delta_p90,nll_new_delta_max,nll_true_delta_n,nll_true_delta_mean,nll_true_delta_median,nll_true_delta_q25,nll_true_delta_q75,nll_true_delta_p90,nll_true_delta_max,margin_true_minus_new_delta_n,margin_true_minus_new_delta_mean,margin_true_minus_new_delta_median,margin_true_minus_new_delta_q25,margin_true_minus_new_delta_q75,margin_true_minus_new_delta_p90,margin_true_minus_new_delta_max
LM,NQFIX,O,5,rewrite,500,494,495,2,1,493,4,-0.0020000000000000018,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,0.053480366400217465,1.3704258890356869e-05,-0.0010395594872534275,0.0024046437465585768,0.04828035805840046,7.3069906234741211,500,0.31467151174508035,0.36028385162353516,-1.1652486324310303,1.6967732906341553,3.3276000976562501,12.506265640258789,500,0.26119114534486287,0.24701343511696905,-1.3258584420400439,1.7353914583800361,3.4707874913117851,12.520482062653173
LM,NQFIX,O,5,rephrase,1000,942,888,6,60,882,52,0.053999999999999937,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,-0.56224607121474401,-0.032345307990908623,-0.76367366313934326,0.0049318650271743536,0.36523220539093026,7.0586497783660889,1000,0.91831665089447057,0.7823786735534668,-0.38818347454071045,2.1712154150009155,3.7788439750671396,11.72979211807251,1000,1.4805627221092146,1.2731878524646163,-0.16130530834197998,2.8111652135848999,4.6703737020492557,16.890847984701395
LM,NQFIX,O,5,locality,5000,4089,4252,239,76,4013,672,-0.032600000000000073,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,-0.6697964684807346,-0.51273989677429199,-1.3363628387451172,0.13474249839782715,0.8078118324279796,6.8090076446533203,5000,-0.050435489804571264,-0.067616760730743408,-0.6441672071814537,0.37544619012624025,1.2740752577781689,14.607615157961845,5000,0.61936097867616335,0.39892673492431641,-0.3353264331817627,1.4038471579551697,2.6258389711380006,27.131140419282019
LM,ORBFH,O,5,rewrite,500,495,495,2,2,493,3,0,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,-0.017124209035522652,3.461232699919492e-05,-0.00061925966292619705,0.00058072994579561055,0.0032304185675457162,2.9814960956573486,500,-0.066032066766172653,-0.050729036331176758,-0.73785877227783203,0.60730218887329102,1.7297051429748547,6.9080438613891602,500,-0.048907857730649991,-0.047597935401427094,-0.79928764718351886,0.65417714600516774,1.9108458732167493,8.220161072909832
LM,ORBFH,O,5,rephrase,1000,890,888,16,18,872,94,0.0020000000000000018,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,0.0039596814023134357,0.00068841004394926131,-0.10028944490477443,0.13020268687978387,0.74749758243560793,6.0056189894676208,1000,-0.13712962327431888,-0.11750888824462891,-0.74423480033874512,0.5226823091506958,1.3199195861816411,6.6570816040039062,1000,-0.1410893046766323,-0.14219129085540771,-0.92758738994598389,0.64350233227014542,1.6718034490942957,8.1470345258712769
LM,ORBFH,O,5,locality,5000,4157,4252,124,29,4128,719,-0.019000000000000017,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,-0.19908838156493147,-0.1282048225402832,-0.51119613647460938,0.15335869789123535,0.52598247528076225,5.1832568645477295,5000,0.096500957681814908,0.019119977951049805,-0.17696642875671387,0.26735810935497284,0.753989028930665,6.364439845085144,5000,0.29558933924674641,0.16003727912902832,-0.1427776962518692,0.62987997755408287,1.3422825574874888,8.5964871719479561
LM,JAC,O,5,rewrite,500,495,495,2,2,493,3,0,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,-0.00550764481481383,0.0001145910209743306,-0.00067689354182220995,0.0012094718258595094,0.0057415526360273467,2.8143017292022705,500,-0.070391404684633022,-0.10954046249389648,-1.0796980857849121,0.90235114097595215,2.1590315818786623,9.3990755081176758,500,-0.064883759869819188,-0.12647247721179156,-1.0962234722683206,0.93089520500507206,2.1896599091589466,9.3993371807737276
LM,JAC,O,5,rephrase,1000,893,888,20,25,868,87,0.0050000000000000044,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,0.026603595546781433,0.00055882497690618038,-0.15162256732583046,0.23295463249087334,1.0068810969591147,8.4254242181777954,1000,0.028746829121373593,0.0049600601196289062,-0.89612531661987305,0.8891599178314209,2.181112194061281,12.579652309417725,1000,0.002143233574592159,-0.035006544727366418,-1.1732533723115921,1.0179066202836111,2.4723594390961812,12.928341388702393
LM,JAC,O,5,locality,5000,4097,4252,196,41,4056,707,-0.031000000000000028,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,-0.36182029130325538,-0.23741006851196289,-0.80791890621185303,0.15074539184570312,0.68534812927246125,7.5363810062408447,5000,0.23454572218910907,0.045087836682796478,-0.23566746711730957,0.47831013798713684,1.4103272438049317,7.4257126748561859,5000,0.5963660134923644,0.3331151008605957,-0.13153862953186035,1.1045283079147339,2.2593743443489092,10.255843937397003
LM,QCL,O,6,rewrite,600,587,593,7,1,586,6,-0.0099999999999998979,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,0.098896697291572008,0.0013431663828669116,-5.5127493396867067e-06,0.0070944106701062992,0.065332387946546319,9.6466045677661896,600,-1.0639124888243774,-0.8551023006439209,-2.087848424911499,0.07007145881652832,0.97006731033325222,4.5590238571166992,600,-1.1628091861159495,-0.90936585381859913,-2.1351679800427519,0.023498982423916459,0.99075673278421184,4.5616133380681276
LM,QCL,O,6,rephrase,1200,1025,1073,55,7,1018,120,-0.040000000000000036,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,0.41992177786305546,0.0531897924374789,-0.00028026752988807857,0.66254749894142151,1.6882873535156258,7.3404426574707031,1200,-0.74268271067179736,-0.57195830345153809,-1.4710461795330048,0.17488038539886475,0.94379070997238179,6.028449535369873,1200,-1.1626044885348528,-0.95388325676321983,-2.0348312915302813,-0.090070366859436035,0.77323120799846967,7.479644775390625
LM,QCL,O,6,locality,6000,4875,4845,102,132,4743,1023,0.0050000000000000044,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,6000,0.12362571267713793,0.067795276641845703,-0.30934572219848633,0.54217040538787842,1.16768867969513,13.791646122932434,6000,0.093316636983436188,0.066802067682147026,-0.18459200859069824,0.40426904708147049,0.95428452491760418,6.1698746681213379,6000,-0.030309075693701743,0.015441775321960449,-0.47423437237739563,0.47466373443603516,1.1050929188728333,8.0680556930601597
LM,NQFIX,O,6,rewrite,600,591,593,4,2,589,5,-0.0033333333333332993,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,0.18229810424929685,0.00062046956736594439,-0.0010048678377643228,0.011177383974427357,0.23172035366296792,10.185096740722656,600,-0.13777808686485515,-0.081971645355224609,-1.7519145011901855,1.5703206062316895,3.6142529487609867,10.866767883300781,600,-0.32007619111415198,-0.24153695037239231,-2.056554916780442,1.5709538452865672,3.710961025638972,10.872131369193085
LM,NQFIX,O,6,rephrase,1200,1124,1073,16,67,1057,60,0.042499999999999982,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,-0.46061290000614463,-0.021116385469213128,-0.74438357353210449,0.033743245003279299,0.64258917570114493,8.1481674686074257,1200,0.74226897324202579,0.60922718048095703,-0.77816462516784668,2.2702079759910703,4.0646462917327923,12.809320449829102,1200,1.2028818732481705,0.99246571958065033,-0.60268990509212017,2.9917294696060708,5.2439835293218513,15.715752453077585
LM,NQFIX,O,6,locality,6000,4516,4845,445,116,4400,1039,-0.05483333333333329,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,6000,-0.74332169529793701,-0.60574394464492798,-1.7672390937805176,0.29402220249176025,1.3278987884521494,9.7823805809020996,6000,0.172305641835342,-0.00011729903053492308,-0.74191063642501831,0.83341574668884277,2.3446922063827516,15.049556471407413,6000,0.91562733713327904,0.63142651319503784,-0.44149273633956909,1.9844229221343994,3.7157531261444112,26.720666283275932
LM,ORBFH,O,6,rewrite,600,592,593,2,1,591,6,-0.0016666666666665941,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,0.0076759858258204378,-5.0854498113039881e-05,-0.0017795555322663859,0.00073405232978984714,0.0079502835869789176,6.464117556810379,600,0.080549226546039188,0.111541748046875,-0.77240133285522461,1.0328376293182373,2.112912654876709,9.1199855804443359,600,0.072873240720218752,0.082797068913350813,-0.78785007370970561,1.0346458857820835,2.1368047942203714,9.1562388009624556
LM,ORBFH,O,6,rephrase,1200,1072,1073,24,23,1049,104,-0.00083333333333335258,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,0.047498972764536421,0.00073771062307059765,-0.1349340882152319,0.19206193834543228,0.95296752452850442,5.9850044250488281,1200,-0.024234988708049059,-0.06236913800239563,-0.83223879337310791,0.73978441953659058,1.8812888145446791,9.9249916076660156,1200,-0.071733961472585483,-0.10725343227386475,-1.0400121808052063,0.85075001046061516,2.2247647048207013,10.061332318931818
LM,ORBFH,O,6,locality,6000,4667,4845,232,54,4613,1101,-0.029666666666666619,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,6000,-0.12790617071583985,-0.091265201568603516,-0.55376589298248291,0.29255175590515137,0.85561264157295225,12.069572567939758,6000,0.26189144346891652,0.079304695129394531,-0.1614689826965332,0.54526674747467041,1.3403870105743407,7.0349254608154297,6000,0.38979761418475634,0.21673750877380371,-0.21450638771057129,0.91208122670650482,1.7713778972625742,9.8289166688919067
LM,JAC,O,6,rewrite,600,512,593,84,3,509,4,-0.1349999999999999,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,1.5142368884893009,8.1036283518187702e-05,-0.001951436948729679,0.0048508222098462284,8.5748665271559741,18.567551563202869,600,-1.2702928331509853,-0.10048913955688477,-2.2357144355773926,1.1497793197631836,2.9066305637359622,12.182722091674805,600,-2.7845297216402862,-0.16873739869333804,-2.4563266225741245,1.2264198139309883,3.0869524562382145,12.186981247854419
LM,JAC,O,6,rephrase,1200,930,1073,168,25,905,102,-0.11916666666666664,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,1.2977461766958065,0.023048616014420986,-0.036652363836765289,1.0447662025690079,5.9526485733687933,20.904181718826294,1200,-0.730594825342608,-0.19397783279418945,-1.6999391987919807,0.71601414680480957,2.1021684646606476,11.73122763633728,1200,-2.0283410020384145,-0.5203857971355319,-2.6268110014498234,0.69370952248573303,2.183702075481416,12.097332954406738
LM,JAC,O,6,locality,6000,4891,4845,178,224,4667,931,0.0076666666666667105,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,6000,0.13803362513728887,0.066546440124511719,-0.509499192237854,0.6826406717300415,1.7098925113677983,18.576428107917309,6000,0.090259184350026778,0.081411115825176239,-0.29526820778846741,0.6109236404299736,1.3877416849136364,8.7921820431947708,6000,-0.04777444078726209,0.048925995826721191,-0.6337897777557373,0.78607678413391113,1.8431577190756798,11.548274993896484
LM,QCL,O,7,rewrite,700,691,693,2,0,691,7,-0.0028571428571428914,215aaa16b7dfb49c2240905eb371ae93f26beafa160e44fc218a8e2dee29d419,700,0.0087199116507430778,0.0007012183777987957,-0.001979755936190486,0.0060257164295762777,0.033596644178032924,10.195417508482933,700,-0.76581656646515639,-0.64036083221435547,-1.7867083549499512,0.41163039207458496,1.5842854022979738,6.6914587020874023,700,-0.77453647811589954,-0.66272874909918755,-1.912252098787576,0.44071598780283239,1.7150920792308173,7.2572064138948917
LM,QCL,O,7,rephrase,1400,1218,1266,61,13,1205,121,-0.034285714285714253,48b6abe11f45ac68165e57c4b78da99c1cf1f6b349a737a6ba010ced85288fd9,1400,0.38414789629110602,0.052388353273272514,-0.0037225363776087761,0.62010577786713839,1.7643424987792977,8.0007615089416504,1400,-0.66071346705280509,-0.51397824287414551,-1.4978692531585693,0.29561543464660645,1.1661501407623298,7.2273349761962891,1400,-1.0448613633439112,-0.85527602583169937,-2.0801063179969788,0.099577508866786957,1.182792361744214,9.2504012980498374
LM,QCL,O,7,locality,7000,5578,5474,126,230,5348,1296,0.014857142857142791,7e4ecbe40fae73b04da62317eaa624a04ad09ba1ba12b645c028e3b9957236c1,7000,0.21039657926567765,0.13197517395019531,-0.35130786895751953,0.73314666748046875,1.5420260906219483,10.018126010894775,7000,0.041387255332270535,0.055494934320449829,-0.33005309104919434,0.50953617691993713,1.1547417640686035,7.1034738421440125,7000,-0.16900932393340709,-0.056335389614105225,-0.7486591637134552,0.52628359198570251,1.2817142009735107,6.6675629615783691
LM,NQFIX,O,7,rewrite,700,679,693,15,1,678,6,-0.020000000000000018,215aaa16b7dfb49c2240905eb371ae93f26beafa160e44fc218a8e2dee29d419,700,0.43980537633680278,0.0053836334263905883,-0.00050438981270417571,0.1147919234354049,1.1635107233771127,12.177767753601074,700,-0.95244186005422049,-0.88724040985107422,-3.1836996078491211,1.2281022071838379,3.2227980613708498,11.918237686157227,700,-1.3922472363910232,-1.2194989443523809,-3.4792674104537582,1.0562171437777579,3.2398955389391633,11.922043165366631
LM,NQFIX,O,7,rephrase,1400,1293,1266,41,68,1225,66,0.01928571428571435,48b6abe11f45ac68165e57c4b78da99c1cf1f6b349a737a6ba010ced85288fd9,1400,-0.2204667050019686,-0.010617394495056942,-0.62194385752081871,0.15268645039759576,1.2834139674902019,10.595688849687576,1400,0.39394964829885531,0.36124324798583984,-1.4419530630111694,2.1682102680206299,4.1064234256744401,13.243769645690918,1400,0.614416353300824,0.61522641219198704,-1.563965285429731,2.9115460195171181,5.2308200314641029,16.802341411355883
LM,NQFIX,O,7,locality,7000,5077,5474,607,210,4867,1316,-0.056714285714285717,7e4ecbe40fae73b04da62317eaa624a04ad09ba1ba12b645c028e3b9957236c1,7000,-0.8513091966339188,-0.71258020401000977,-2.0512387752532959,0.40824604034423828,1.607676410675049,8.5667109489440918,7000,0.30990650010991211,0.12331213615834713,-0.816966712474823,1.3334926217794418,2.8634724102914344,14.256720121949911,7000,1.1612156967438307,0.8868381455540657,-0.48729879781603813,2.5793087631464005,4.5933222055435214,24.493670344352722
LM,ORBFH,O,7,rewrite,700,688,693,6,1,687,6,-0.0071428571428571175,215aaa16b7dfb49c2240905eb371ae93f26beafa160e44fc218a8e2dee29d419,700,-0.001602501416429212,-0.00019564403919503093,-0.003392853686818853,0.0014014134649187326,0.013027749152388444,6.6565972417593002,700,0.15535431568111693,0.13530969619750977,-0.82626587152481079,1.176149845123291,2.2805737495422367,8.5524997711181641,700,0.15695681709754614,0.12321844408870675,-0.88001279355376028,1.2180869244912174,2.348426220612601,8.553581776592182
LM,ORBFH,O,7,rephrase,1400,1259,1266,34,27,1232,107,-0.0050000000000000044,48b6abe11f45ac68165e57c4b78da99c1cf1f6b349a737a6ba010ced85288fd9,1400,0.072748817816848582,0.0015132050612010062,-0.12541710212826729,0.25521980412304401,1.0847155570983895,6.586641788482666,1400,-0.015515414330043963,-0.066003561019897461,-0.95134913921356201,0.9185410737991333,2.0833273410797122,8.6178064346313477,1400,-0.088264232146892552,-0.13347893761238083,-1.217781737446785,1.0588218523553223,2.3783503226935889,9.2397161424160004
LM,ORBFH,O,7,locality,7000,5318,5474,270,114,5204,1412,-0.022285714285714353,7e4ecbe40fae73b04da62317eaa624a04ad09ba1ba12b645c028e3b9957236c1,7000,-0.092633073015471121,-0.085122823715209961,-0.59275281429290771,0.3813326358795166,1.0559763431549081,8.3135895729064941,7000,0.27704271810428638,0.11710470914840698,-0.1948951929807663,0.66336500644683838,1.5077379226684584,9.0880159735679626,7000,0.36967579111975751,0.24158167839050293,-0.28924620151519775,0.97408002614974976,1.8554447472095492,8.247275322675705
LM,JAC,O,7,rewrite,700,616,693,80,3,613,4,-0.10999999999999999,215aaa16b7dfb49c2240905eb371ae93f26beafa160e44fc218a8e2dee29d419,700,1.176538868346896,-6.3989835325628519e-05,-0.0046457065327558666,0.0037852089153602719,6.8476597965229322,19.004455450267415,700,-0.92416886875405913,-0.075145721435546875,-1.9370179772377014,1.3828389644622803,3.171662008762361,13.659167289733887,700,-2.1007077371009553,-0.071018117247149348,-2.1660366248688661,1.4654132791329175,3.5354613881208938,13.672737547662109
LM,JAC,O,7,rephrase,1400,1122,1266,175,31,1091,103,-0.10285714285714287,48b6abe11f45ac68165e57c4b78da99c1cf1f6b349a737a6ba010ced85288fd9,1400,1.1120379183927487,0.024857224692823365,-0.040583110181614757,1.0008537173271179,4.7882091660052657,20.970808506011963,1400,-0.74367936094923481,-0.24713050201535225,-1.667870044708252,0.7829972505569458,2.1702602386474616,10.348845958709717,1400,-1.8557172793419834,-0.55297729093581438,-2.7129661738872528,0.78420297741831746,2.3911201925948276,10.377755754161626
LM,JAC,O,7,locality,7000,5608,5474,201,335,5273,1191,0.019142857142857128,7e4ecbe40fae73b04da62317eaa624a04ad09ba1ba12b645c028e3b9957236c1,7000,0.13933675186311095,0.096335411071777344,-0.61427515745162964,0.81559330224990845,1.8105410575866707,14.396033454686403,7000,0.0041122562714652824,0.064679384231567383,-0.44988018274307251,0.62489235401153564,1.4065271139144899,8.2064495086669922,7000,-0.13522449559164565,-0.0087320804595947266,-0.87463498115539551,0.8129621259868145,1.8661141127347951,10.600119829177856
LM,QCL,O,8,rewrite,800,791,785,4,10,781,5,0.0075000000000000622,716829bf54ac38fd70aa8f0378d494d84a4e9af966f90a5b3c47dadcc0855839,800,-0.12711208259424439,-7.1615220804233104e-05,-0.010627570823999122,0.0036849907191935927,0.023150096763856716,7.3993820454925299,800,-0.36795557555742564,-0.27604669332504272,-1.7037335634231567,0.94843578338623047,2.349774074554444,10.520566940307617,800,-0.24084349296318122,-0.18087999359704554,-1.6498765317010111,1.1483228916767985,2.7663093283772469,11.26125418394804
LM,QCL,O,8,rephrase,1600,1408,1460,72,20,1388,120,-0.032499999999999973,7ac09f7b7944f060d3bc5be491e2f5bbd9d74ae487e2c71f37ae3340c56f9a57,1600,0.33201863949660948,0.034644313622266054,-0.022629757411777973,0.59089700132608414,1.7784432888031028,8.4557949304580688,1600,-0.55229230809738505,-0.43874955177307129,-1.4861292839050293,0.45351672172546387,1.4979248046875009,6.7059273719787598,1600,-0.88431094759399453,-0.73597407341003418,-2.0345543175935745,0.30334676802158356,1.7379938840866098,10.298589885234833
LM,QCL,O,8,locality,8000,6252,6065,185,372,5880,1563,0.023374999999999924,91fd0067e57c011c732f3df6e5d1898caf7ea3c5d7097223d4c0f53a713a5e02,8000,0.32060248060681623,0.21630454063415527,-0.39438176155090332,1.0152442455291748,1.9675178527832033,8.6537809371948242,8000,-0.056994845842091309,0.017185688018798828,-0.58911016583442688,0.57425367832183838,1.3510384082794193,8.4408500194549561,8000,-0.37759732644890753,-0.19070807099342346,-1.1941437721252441,0.55385064333677292,1.4597371935844423,6.1964361667633057
